player,outcome,x,y,role
J. Quintero,Miss,81,61,Midfielder
J. Lingard,Miss,88,60,Midfielder
J. Quintero,Miss,71,62,Midfielder
D. Alli,Miss,97,41,Midfielder
H. Maguire,Miss,87,56,Defender
J. Cuadrado,Miss,90,71,Midfielder
H. Maguire,Miss,93,37,Defender
R. Falcao,Miss,93,60,Forward
R. Falcao,Miss,76,65,Forward
A. Uribe,Miss,72,50,Midfielder
Y. Mina,GOAL,93,52,Defender
C. Bacca,Miss,89,51,Forward
D. Sánchez,Miss,89,41,Defender
R. Falcao,Miss,89,43,Forward
J. Lingard,Miss,79,48,Midfielder
J. Vardy,Miss,92,69,Forward
D. Rose,Miss,90,28,Defender
E. Dier,Miss,93,54,Midfielder
N. Kanté,Miss,76,58,Midfielder
K. Mbappé,Miss,94,56,Forward
P. Pogba,Miss,72,52,Midfielder
M. Cáceres,Miss,48,89,Defender
M. Vecino,Miss,87,64,Midfielder
R. Varane,GOAL,90,52,Defender
N. Nández,Miss,73,35,Midfielder
M. Cáceres,Miss,90,50,Defender
D. Godín,Miss,98,43,Defender
B. Pavard,Miss,71,59,Defender
R. Bentancur,Miss,82,72,Midfielder
M. Cáceres,Miss,87,75,Defender
A. Griezmann,GOAL,76,24,Forward
C. Rodríguez,Miss,78,41,Midfielder
C. Rodríguez,Miss,82,44,Midfielder
C. Tolisso,Miss,80,41,Midfielder
O. Giroud,Miss,82,63,Forward
K. De Bruyne,Miss,70,57,Midfielder
Thiago Silva,Miss,97,47,Defender
E. Hazard,Miss,87,41,Forward
N. Chadli,Miss,74,34,Midfielder
Paulinho,Miss,90,45,Midfielder
M. Fellaini,Miss,78,55,Midfielder
Gabriel Jesus,Miss,97,47,Forward
Philippe Coutinho,Miss,76,31,Forward
Marcelo,Miss,81,20,Defender
Fernandinho,Miss,84,54,Midfielder
Neymar,Miss,75,17,Forward
K. De Bruyne,GOAL,81,69,Midfielder
Gabriel Jesus,Miss,89,55,Forward
Philippe Coutinho,Miss,74,26,Forward
V. Kompany,Miss,94,44,Defender
Roberto Firmino,Miss,96,48,Forward
Philippe Coutinho,Miss,81,32,Forward
Paulinho,Miss,98,67,Midfielder
E. Hazard,Miss,88,29,Forward
Douglas Costa,Miss,95,73,Midfielder
Philippe Coutinho,Miss,79,38,Forward
Douglas Costa,Miss,74,75,Midfielder
Douglas Costa,Miss,72,73,Midfielder
Douglas Costa,Miss,93,74,Midfielder
Neymar,Miss,90,60,Forward
Renato Augusto,GOAL,90,56,Midfielder
Roberto Firmino,Miss,91,40,Forward
Renato Augusto,Miss,82,52,Midfielder
Philippe Coutinho,Miss,89,42,Forward
Philippe Coutinho,Miss,76,42,Forward
Neymar,Miss,82,50,Forward
Roberto Firmino,Miss,92,51,Forward
D. Cheryshev,Miss,93,70,Midfielder
A. Dzyuba,Miss,93,66,Forward
A. Rebić,Miss,93,57,Forward
