player,outcome,x,y,role
Charles,Miss,94,36,Forward
Kike García,Miss,94,40,Forward
Álex Mula,Miss,89,33,Midfielder
M. Iturra,Miss,90,63,Midfielder
D. Wass,Miss,71,50,Midfielder
Maxi Gómez,Miss,92,69,Forward
Willian José,GOAL,93,47,Forward
Iago Aspas,Miss,95,74,Forward
Jozabed,Miss,78,41,Midfielder
Maxi Gómez,Miss,87,45,Forward
Canales,Miss,73,52,Midfielder
Willian José,Miss,89,45,Forward
Canales,Miss,80,50,Midfielder
P. Sisto,Miss,89,56,Midfielder
D. Wass,Miss,82,66,Midfielder
Maxi Gómez,Miss,85,46,Forward
Odriozola,Miss,91,72,Defender
Canales,Miss,87,56,Midfielder
Zubeldía,Miss,78,36,Midfielder
Kévin Rodrigues,Miss,70,38,Defender
Willian José,Miss,68,49,Forward
Mikel Oyarzabal,Miss,87,55,Midfielder
Willian José,Miss,73,34,Forward
Maxi Gómez,GOAL,90,38,Forward
Willian José,Miss,88,44,Forward
A. Januzaj,Miss,89,56,Midfielder
A. Griezmann,Miss,83,27,Forward
Á. Correa,Miss,91,63,Forward
A. Griezmann,GOAL,91,60,Forward
Portu,Miss,95,57,Midfielder
Y. Carrasco,Miss,82,39,Forward
Borja García,Miss,77,40,Midfielder
Y. Carrasco,Miss,90,27,Forward
A. Griezmann,Miss,81,55,Forward
Portu,GOAL,93,57,Midfielder
J. Giménez,Miss,89,38,Defender
Borja García,Miss,91,33,Midfielder
Koke,Miss,77,64,Midfielder
Santi Mina,Miss,78,32,Forward
Santi Mina,Miss,91,60,Forward
Santi Mina,GOAL,95,58,Forward
Jairo Samperio,Miss,79,45,Midfielder
Santi Mina,Miss,84,56,Forward
Rodrigo,Miss,72,35,Forward
Jonathan Viera,GOAL,95,51,Midfielder
G. Peñalba,Miss,73,46,Midfielder
Santi Mina,Miss,93,60,Forward
N. Maksimović,Miss,82,50,Midfielder
Nacho Gil,Miss,77,63,Forward
Tana,Miss,82,51,Midfielder
Rodrigo,Miss,88,42,Forward
Nacho Gil,Miss,89,45,Forward
H. Toledo,Miss,89,57,Forward
J. Calleri,Miss,85,32,Forward
Rodrigo,Miss,89,63,Forward
J. Calleri,Miss,88,53,Forward
Jairo Samperio,Miss,83,47,Midfielder
Tana,Miss,94,47,Midfielder
Jonathan Viera,Miss,81,47,Midfielder
Jairo Samperio,Miss,80,39,Midfielder
Jairo Samperio,Miss,93,51,Midfielder
Gonçalo Guedes,Miss,85,30,Forward
J. Calleri,Miss,79,48,Forward
J. Calleri,Miss,94,42,Forward
A. Halilović,Miss,75,36,Midfielder
Dani Castellano,Miss,79,24,Defender
S. Zaza,Miss,86,65,Forward
C. Doukouré,Miss,76,60,Midfielder
Rodri,Miss,90,52,Midfielder
E. Ünal,Miss,76,52,Forward
D. Cheryshev,Miss,92,58,Midfielder
Mario,Miss,91,30,Defender
J. Lerma,Miss,75,35,Midfielder
Samu Castillejo,Miss,85,65,Midfielder
Samu Castillejo,Miss,78,66,Midfielder
Trigueros,Miss,67,41,Midfielder
Álvaro González,Miss,88,51,Defender
Coke,Miss,82,52,Defender
C. Doukouré,Miss,70,55,Midfielder
Coke,Miss,86,58,Defender
Jaume Costa,Miss,68,51,Defender
Sergio Postigo,Miss,82,51,Defender
E. Boateng,Miss,84,63,Forward
J. Lerma,Miss,81,34,Midfielder
Samu Castillejo,Miss,91,71,Midfielder
Pablo Fornals,Miss,69,46,Midfielder
Mario,Miss,89,74,Defender
D. Cheryshev,GOAL,99,40,Midfielder
Pablo Fornals,Miss,88,56,Midfielder
Rodri,Miss,75,70,Midfielder
E. Boateng,Miss,87,61,Forward
Luna,Miss,85,37,Defender
Sergio Postigo,Miss,73,31,Defender
Pablo Fornals,Miss,73,54,Midfielder
Ivi,Miss,86,37,Forward
J. Lerma,Miss,72,49,Midfielder
E. Boateng,Miss,91,47,Forward
Raúl García,Miss,75,35,Defender
C. Beauvue,Miss,91,40,Forward
Alfonso Pedraza,Miss,89,27,Midfielder
Munir,Miss,78,41,Forward
Ibai Gómez,Miss,79,43,Midfielder
Ibai Gómez,Miss,76,52,Midfielder
N. El Zhar,Miss,89,43,Midfielder
C. Beauvue,Miss,93,38,Forward
N. El Zhar,Miss,90,64,Midfielder
Munir,GOAL,97,47,Forward
J. Guidetti,Miss,89,37,Forward
Alfonso Pedraza,GOAL,87,41,Midfielder
D. Torres,Miss,73,62,Midfielder
Ibai Gómez,Miss,89,44,Midfielder
Munir,Miss,89,25,Forward
Gabriel,Miss,91,71,Midfielder
Rubén Sobrino,Miss,91,45,Forward
Zaldúa,GOAL,91,59,Defender
Gerard Moreno,Miss,93,55,Forward
J. Correa,Miss,91,56,Midfielder
F. Vázquez,GOAL,92,43,Midfielder
É. Banega,Miss,73,59,Midfielder
L. Muriel,Miss,87,38,Forward
Javi Fuego,Miss,76,41,Midfielder
Dídac Vilá,Miss,81,24,Defender
F. Vázquez,Miss,86,71,Midfielder
Pablo Sarabia,GOAL,91,67,Midfielder
J. Correa,Miss,88,37,Midfielder
Gerard Moreno,Miss,73,48,Forward
Léo Baptistão,Miss,91,62,Forward
Sergio García,Miss,87,73,Forward
Pablo Sarabia,Miss,78,47,Midfielder
Gerard Moreno,Miss,86,28,Forward
Jesús Navas,Miss,86,62,Midfielder
Ó. Duarte,Miss,88,62,Defender
L. Muriel,GOAL,90,41,Forward
Carles Gil,Miss,82,35,Midfielder
Campaña,Miss,85,38,Midfielder
Campaña,Miss,77,69,Midfielder
Guilherme,Miss,86,65,Midfielder
José Luis Morales,Miss,77,42,Midfielder
Adrián López,GOAL,93,49,Forward
F. Andone,GOAL,88,65,Forward
Juanfran,Miss,68,69,Defender
Roger,Miss,76,74,Forward
F. Andone,Miss,89,28,Forward
E. Boateng,Miss,90,57,Forward
Jason,Miss,83,59,Midfielder
Ivi,Miss,93,23,Forward
Roger,Miss,93,62,Forward
Ivi,GOAL,78,38,Forward
Roger,Miss,88,71,Forward
Ivi,Miss,75,21,Forward
Adrián López,Miss,97,60,Forward
Rodrigo,Miss,83,79,Forward
G. Bale,Miss,87,53,Forward
Rodrigo,Miss,79,42,Forward
G. Bale,Miss,89,81,Forward
Rodrigo,Miss,91,64,Forward
G. Kondogbia,Miss,82,46,Midfielder
Cristiano Ronaldo,Miss,89,26,Forward
Cristiano Ronaldo,Miss,95,32,Forward
G. Kondogbia,Miss,88,44,Midfielder
G. Kondogbia,Miss,93,52,Midfielder
Casemiro,Miss,72,31,Midfielder
Rodrigo,Miss,92,48,Forward
Gonçalo Guedes,Miss,83,36,Forward
K. Benzema,Miss,89,34,Forward
Santi Mina,GOAL,95,58,Forward
G. Bale,Miss,91,43,Forward
José Gayá,Miss,87,41,Defender
Dani Parejo,Miss,85,57,Midfielder
Carlos Soler,Miss,81,75,Midfielder
Cristiano Ronaldo,Miss,92,51,Forward
Cristiano Ronaldo,Miss,89,56,Forward
Marcelo,GOAL,91,32,Defender
T. Kroos,GOAL,81,55,Midfielder
A. Guardado,Miss,82,64,Midfielder
A. Guardado,Miss,91,55,Midfielder
Iago Aspas,GOAL,88,53,Forward
Maxi Gómez,Miss,80,46,Forward
P. Sisto,Miss,80,36,Midfielder
Iago Aspas,Miss,73,47,Forward
Maxi Gómez,Miss,95,49,Forward
Maxi Gómez,Miss,94,39,Forward
Maxi Gómez,Miss,89,46,Forward
Maxi Gómez,GOAL,97,51,Forward
Z. Feddal,Miss,67,25,Defender
Fabián,Miss,73,74,Midfielder
Sergio León,GOAL,88,60,Forward
Joaquín,Miss,81,69,Midfielder
Iago Aspas,GOAL,87,54,Forward
Maxi Gómez,Miss,88,64,Forward
Sergio León,Miss,89,64,Forward
Jozabed,Miss,84,63,Midfielder
F. Orellana,Miss,61,73,Midfielder
Saborit,Miss,75,20,Defender
T. Inui,Miss,79,29,Midfielder
David Juncà,Miss,75,46,Defender
G. Escalante,Miss,85,58,Midfielder
Etxeita,Miss,95,54,Defender
Aduriz,Miss,96,62,Forward
Kike García,Miss,91,58,Forward
Ramis,Miss,80,60,Defender
Aduriz,GOAL,98,40,Forward
Raúl García,Miss,92,59,Midfielder
Susaeta,Miss,91,34,Midfielder
P. Diop,Miss,81,69,Midfielder
P. Diop,Miss,85,44,Midfielder
Kike García,GOAL,96,56,Forward
Unai Núñez,Miss,94,43,Defender
F. Orellana,Miss,82,69,Midfielder
Charles,Miss,95,38,Forward
Kike García,Miss,98,62,Forward
Arbilla,Miss,72,35,Defender
A. Ndiaye,Miss,87,39,Forward
W. Ben Yedder,Miss,88,50,Forward
Ángel,Miss,71,35,Forward
Pablo Sarabia,Miss,94,46,Midfielder
F. Vázquez,Miss,81,49,Midfielder
W. Ben Yedder,Miss,91,59,Forward
F. Vázquez,Miss,77,31,Midfielder
F. Vázquez,Miss,87,33,Midfielder
Pablo Sarabia,Miss,91,39,Midfielder
J. Correa,Miss,90,44,Midfielder
É. Banega,Miss,79,65,Midfielder
Nolito,Miss,88,31,Forward
A. Ndiaye,Miss,86,64,Forward
L. Muriel,GOAL,93,51,Forward
L. Muriel,Miss,84,52,Forward
Ángel,Miss,89,60,Forward
Ángel,Miss,90,40,Forward
É. Banega,Miss,89,37,Midfielder
Ángel,GOAL,87,46,Forward
Keko,Miss,98,67,Midfielder
Miquel,Miss,82,59,Defender
Borja García,Miss,76,24,Midfielder
Keko,Miss,77,64,Midfielder
Recio,Miss,80,58,Midfielder
Bernardo Espinosa,Miss,89,28,Defender
Keko,Miss,93,57,Midfielder
Pere Pons,Miss,67,49,Midfielder
Pere Pons,Miss,80,55,Midfielder
Bernardo Espinosa,Miss,94,38,Defender
C. Stuani,Miss,5,51,Forward
Álex Granell,Miss,74,61,Midfielder
Y. En-Nesyri,Miss,94,49,Forward
R. Rosales,Miss,82,74,Defender
Borja García,Miss,76,63,Midfielder
C. Stuani,Miss,79,35,Forward
L. Digne,Miss,85,27,Defender
L. Suárez,Miss,88,52,Forward
J. Guidetti,GOAL,90,73,Forward
Rubén Sobrino,Miss,96,70,Forward
Iniesta,Miss,86,36,Midfielder
Rubén Sobrino,Miss,86,30,Forward
Philippe Coutinho,Miss,84,51,Forward
Sergi Roberto,Miss,74,49,Defender
Rubén Duarte,Miss,86,28,Defender
Paulinho,Miss,78,66,Midfielder
L. Suárez,Miss,94,64,Forward
Paulinho,Miss,95,50,Midfielder
Paulinho,Miss,97,49,Midfielder
L. Suárez,GOAL,96,61,Forward
L. Suárez,Miss,90,71,Forward
Paulinho,Miss,89,59,Midfielder
Munir,Miss,87,57,Forward
L. Messi,Miss,89,59,Forward
Ximo Navarro,Miss,69,46,Defender
Koke,Miss,79,45,Midfielder
Gabi,Miss,92,73,Midfielder
Fernando Torres,Miss,87,38,Forward
A. Griezmann,Miss,91,59,Forward
Jairo Samperio,Miss,74,52,Midfielder
A. Griezmann,Miss,89,28,Forward
Jonathan Viera,Miss,78,68,Midfielder
Tana,Miss,76,53,Midfielder
A. Griezmann,Miss,77,76,Forward
Á. Correa,Miss,86,71,Forward
A. Griezmann,Miss,92,27,Forward
Y. Carrasco,Miss,71,46,Forward
Á. Correa,Miss,83,65,Forward
A. Griezmann,GOAL,90,65,Forward
Y. Carrasco,Miss,88,39,Forward
A. Griezmann,Miss,89,30,Forward
Y. Carrasco,Miss,89,24,Forward
Nacho Gil,Miss,89,66,Forward
Fernando Torres,GOAL,87,58,Forward
Vicente Gómez,Miss,76,66,Midfielder
Thomas,GOAL,97,42,Midfielder
D. Brašanac,Miss,75,58,Midfielder
Guerrero,Miss,71,48,Forward
Sergio García,Miss,75,48,Forward
Sergio García,Miss,77,51,Forward
Guerrero,Miss,94,66,Forward
Gumbau,Miss,70,27,Midfielder
Bustinza,Miss,90,40,Defender
Mario Hermoso,Miss,93,52,Defender
Ó. Duarte,Miss,89,34,Defender
Víctor Sánchez,Miss,93,49,Midfielder
Marc Navarro,GOAL,91,70,Defender
Víctor Sánchez,Miss,93,56,Midfielder
Guerrero,Miss,88,41,Forward
Sergio García,Miss,70,51,Forward
Sergio García,Miss,87,34,Forward
Guerrero,GOAL,90,58,Forward
David López,Miss,87,32,Defender
Omar Ramos,Miss,75,77,Midfielder
Marc Navarro,Miss,93,65,Defender
Gerard Moreno,Miss,92,44,Forward
Bustinza,Miss,93,48,Defender
Mario Hermoso,GOAL,96,52,Defender
Gumbau,Miss,52,28,Midfielder
N. Amrabat,Miss,37,39,Forward
N. Amrabat,Miss,80,11,Forward
Víctor Ruíz,GOAL,95,40,Defender
Pablo Fornals,GOAL,90,57,Midfielder
Illarramendi,Miss,85,46,Midfielder
C. Bacca,GOAL,96,64,Forward
Mikel Oyarzabal,Miss,74,63,Midfielder
Diego Llorente,GOAL,89,57,Defender
Samu Castillejo,Miss,72,67,Midfielder
Zubeldía,Miss,80,43,Midfielder
Xabi Prieto,Miss,90,57,Midfielder
Mikel Oyarzabal,Miss,84,46,Midfielder
Samu Castillejo,GOAL,88,74,Midfielder
A. Januzaj,Miss,86,41,Midfielder
Samu Castillejo,Miss,94,45,Midfielder
Willian José,Miss,88,45,Forward
Íñigo Martínez,Miss,88,54,Defender
Pablo Fornals,Miss,81,49,Midfielder
Mikel Oyarzabal,Miss,89,40,Midfielder
Xabi Prieto,Miss,86,54,Midfielder
Illarramendi,Miss,78,52,Midfielder
Willian José,GOAL,77,32,Forward
Willian José,Miss,93,57,Forward
Zubeldía,Miss,76,38,Midfielder
Mikel Oyarzabal,Miss,97,67,Midfielder
E. Ünal,Miss,87,31,Forward
Canales,Miss,78,36,Midfielder
D. Cheryshev,Miss,83,28,Midfielder
Raúl Navas,Miss,80,61,Defender
Canales,Miss,75,59,Midfielder
Canales,Miss,85,54,Midfielder
Mario,Miss,77,83,Defender
Willian José,Miss,90,33,Forward
Mikel Oyarzabal,Miss,94,37,Midfielder
Munir,Miss,91,57,Forward
Alfonso Pedraza,GOAL,97,41,Midfielder
Iago Aspas,Miss,91,43,Forward
R. Mazáň,Miss,73,46,Defender
Manu García,Miss,80,49,Midfielder
Munir,GOAL,96,35,Forward
Munir,Miss,80,30,Forward
D. Wass,Miss,91,57,Midfielder
Jonny,Miss,81,75,Defender
Alexis,Miss,92,44,Defender
Munir,Miss,90,38,Forward
Alexis,Miss,89,39,Defender
Brais Méndez,Miss,74,49,Midfielder
N. Radoja,Miss,92,35,Midfielder
Maxi Gómez,Miss,89,42,Forward
Alexis,Miss,92,47,Defender
P. Sisto,Miss,92,34,Midfielder
P. Sisto,Miss,96,30,Midfielder
Iago Aspas,Miss,90,58,Forward
F. Roncaglia,Miss,68,22,Defender
Iago Aspas,Miss,91,43,Forward
Iago Aspas,GOAL,86,52,Forward
Víctor Sánchez,Miss,76,60,Midfielder
L. Suárez,Miss,92,58,Forward
Philippe Coutinho,Miss,80,30,Forward
Léo Baptistão,Miss,82,44,Forward
Philippe Coutinho,Miss,74,58,Forward
Léo Baptistão,Miss,90,29,Forward
Léo Baptistão,Miss,96,45,Forward
Paulinho,Miss,91,56,Midfielder
Iniesta,Miss,92,28,Midfielder
L. Suárez,Miss,92,32,Forward
Gerard Moreno,Miss,91,40,Forward
Gerard Moreno,GOAL,93,54,Forward
Piqué,GOAL,91,43,Defender
Koke,Miss,73,55,Midfielder
Y. Carrasco,Miss,81,71,Forward
Á. Correa,Miss,89,70,Forward
Saúl,Miss,70,54,Midfielder
Diego Costa,Miss,88,32,Forward
Diego Costa,Miss,94,55,Forward
Saúl,Miss,76,58,Midfielder
S. Zaza,Miss,89,60,Forward
A. Griezmann,Miss,91,66,Forward
Toni Lato,Miss,89,41,Defender
Juanfran,Miss,77,71,Defender
Á. Correa,GOAL,79,70,Forward
Š. Vrsaljko,Miss,86,39,Defender
Á. Correa,Miss,79,57,Forward
G. Kondogbia,Miss,82,49,Midfielder
Carlos Soler,Miss,83,33,Midfielder
Santi Mina,Miss,86,43,Forward
Ángel,Miss,75,32,Forward
F. Fajr,Miss,79,58,Midfielder
Jorge Molina,Miss,90,63,Forward
Ángel,Miss,95,68,Forward
Jorge Molina,Miss,89,40,Forward
Jorge Molina,Miss,97,59,Forward
M. Arambarri,Miss,91,40,Midfielder
Ángel,Miss,82,63,Forward
Antunes,Miss,71,27,Defender
M. Mantovani,Miss,89,52,Defender
G. Shibasaki,Miss,78,36,Midfielder
Iñaki Williams,Miss,79,25,Forward
C. Stuani,Miss,91,49,Forward
Pablo Maffeo,Miss,77,66,Defender
Iñaki Williams,Miss,88,64,Forward
Íñigo Martínez,Miss,94,59,Defender
Raúl García,Miss,84,74,Midfielder
C. Stuani,Miss,97,46,Forward
Ramalho,Miss,96,57,Defender
Raúl García,Miss,78,37,Midfielder
C. Stuani,GOAL,96,43,Forward
Iñaki Williams,Miss,94,72,Forward
Aduriz,Miss,87,50,Forward
Mario,Miss,88,40,Defender
Jordi Amat,Miss,68,48,Defender
Samu Castillejo,Miss,78,77,Midfielder
Samu Castillejo,Miss,84,71,Midfielder
Trigueros,Miss,69,58,Midfielder
Loren Morón,Miss,90,51,Forward
Jordi Amat,Miss,86,33,Defender
Loren Morón,GOAL,71,62,Forward
C. Bacca,Miss,87,41,Forward
Jaume Costa,Miss,89,31,Defender
Víctor Camarasa,Miss,73,61,Midfielder
Fabián,Miss,76,83,Midfielder
Loren Morón,GOAL,90,53,Forward
C. Bacca,Miss,74,40,Forward
Álvaro González,Miss,89,58,Defender
D. Cheryshev,Miss,88,69,Midfielder
Sergio León,Miss,76,50,Forward
D. Cheryshev,Miss,73,41,Midfielder
Loren Morón,Miss,86,69,Forward
Rodri,Miss,87,57,Midfielder
Kike García,GOAL,96,28,Forward
T. Inui,Miss,79,35,Midfielder
F. Orellana,Miss,86,60,Midfielder
S. N'Zonzi,Miss,75,48,Midfielder
F. Orellana,GOAL,95,62,Midfielder
Charles,Miss,88,35,Forward
Kike García,Miss,94,46,Forward
T. Inui,Miss,89,34,Midfielder
N. Pareja,Miss,87,39,Defender
Sandro,Miss,77,34,Forward
Ramis,GOAL,90,55,Defender
W. Ben Yedder,Miss,89,61,Forward
Dani García,Miss,71,60,Midfielder
Charles,Miss,82,56,Forward
Sergio Escudero,Miss,79,38,Defender
F. Orellana,GOAL,94,67,Midfielder
Pablo Sarabia,Miss,91,59,Midfielder
Pablo Sarabia,Miss,90,60,Midfielder
W. Ben Yedder,Miss,92,54,Forward
C. Lenglet,Miss,93,47,Defender
José Ángel,Miss,77,35,Defender
T. Inui,Miss,82,55,Midfielder
Mikel Oyarzabal,Miss,77,69,Midfielder
Illarramendi,Miss,91,34,Midfielder
Raúl Navas,Miss,86,68,Defender
Lucas Pérez,Miss,91,65,Forward
Zubeldía,Miss,86,71,Midfielder
Willian José,GOAL,91,45,Forward
Juanmi,Miss,92,48,Forward
Zubeldía,Miss,73,50,Midfielder
Odriozola,Miss,93,70,Defender
Xabi Prieto,Miss,95,47,Midfielder
Lucas Pérez,Miss,88,35,Forward
Xabi Prieto,Miss,91,52,Midfielder
Canales,GOAL,90,37,Midfielder
Mikel Oyarzabal,Miss,91,41,Midfielder
Canales,Miss,79,68,Midfielder
M. Krohn-Dehli,Miss,83,49,Midfielder
Aritz Elustondo,GOAL,98,46,Defender
Agirretxe,Miss,91,47,Forward
Illarramendi,GOAL,93,52,Midfielder
Marcelo,Miss,90,29,Defender
J. Lerma,Miss,82,68,Midfielder
Marcelo,Miss,91,28,Defender
Sergio Ramos,GOAL,88,42,Defender
Cristiano Ronaldo,Miss,89,27,Forward
Cristiano Ronaldo,Miss,96,33,Forward
Casemiro,Miss,61,31,Midfielder
T. Kroos,Miss,75,35,Midfielder
Cristiano Ronaldo,Miss,96,53,Forward
Ivi,Miss,72,48,Forward
José Luis Morales,Miss,87,41,Midfielder
E. Boateng,GOAL,83,34,Forward
C. Doukouré,Miss,86,55,Midfielder
Marcelo,Miss,92,34,Defender
Cristiano Ronaldo,Miss,89,64,Forward
K. Benzema,Miss,81,38,Forward
José Luis Morales,Miss,89,63,Midfielder
J. Lerma,Miss,97,59,Midfielder
Cristiano Ronaldo,Miss,79,31,Forward
Isco,Miss,90,63,Midfielder
K. Benzema,Miss,90,51,Forward
Sergio Ramos,Miss,91,54,Defender
Daniel Carvajal,Miss,90,74,Defender
Isco,GOAL,90,54,Midfielder
G. Pazzini,Miss,88,39,Forward
Roger,Miss,98,59,Forward
G. Pazzini,GOAL,89,42,Forward
L. Modrić,Miss,78,59,Midfielder
L. Modrić,Miss,89,68,Midfielder
Samu García,Miss,88,25,Midfielder
Keko,Miss,66,46,Midfielder
Adrián,Miss,89,42,Midfielder
O. Etebo,Miss,80,60,Forward
Recio,Miss,68,55,Midfielder
Míchel,Miss,89,67,Defender
J. Calleri,Miss,75,70,Forward
Keko,Miss,92,59,Midfielder
O. Etebo,Miss,71,49,Forward
O. Etebo,Miss,71,37,Forward
Recio,Miss,70,41,Midfielder
G. Peñalba,Miss,73,33,Midfielder
A. Halilović,Miss,79,35,Midfielder
Adrián,Miss,71,44,Midfielder
G. Peñalba,Miss,72,46,Midfielder
I. Success,Miss,91,32,Forward
Bueno,Miss,93,47,Forward
A. Halilović,GOAL,86,57,Midfielder
P. Diop,Miss,91,69,Midfielder
F. Orellana,Miss,82,64,Midfielder
Kike García,Miss,86,64,Forward
Dani García,Miss,71,48,Midfielder
P. Diop,Miss,74,46,Midfielder
Charles,Miss,92,63,Forward
Charles,Miss,87,49,Forward
Raúl García,Miss,91,59,Defender
D. Brašanac,Miss,75,58,Midfielder
F. Orellana,Miss,91,59,Midfielder
T. Inui,Miss,84,30,Midfielder
Charles,Miss,81,49,Forward
Ramis,Miss,94,30,Defender
T. Inui,Miss,92,26,Midfielder
Iván Alejo,Miss,90,66,Midfielder
Charles,Miss,89,47,Forward
Kike García,Miss,98,35,Forward
Ramis,GOAL,92,52,Defender
J. Guidetti,Miss,85,39,Forward
C. Bacca,Miss,90,55,Forward
Samu Castillejo,Miss,71,60,Midfielder
R. Martínez,Miss,76,44,Forward
Jaume Costa,Miss,71,46,Defender
Jaume Costa,Miss,70,50,Defender
Pablo Fornals,Miss,79,44,Midfielder
R. Martínez,Miss,80,53,Forward
Trigueros,Miss,71,44,Midfielder
Rodrigo Ely,GOAL,93,49,Defender
Trigueros,Miss,88,44,Midfielder
Samu Castillejo,Miss,73,67,Midfielder
Trigueros,Miss,74,38,Midfielder
Samu Castillejo,Miss,95,61,Midfielder
Alfonso Pedraza,Miss,94,43,Midfielder
E. Ünal,Miss,89,52,Forward
C. Bacca,Miss,86,45,Forward
E. Ünal,Miss,89,26,Forward
Víctor Ruíz,Miss,88,51,Defender
Ibai Gómez,GOAL,83,58,Midfielder
Mario,Miss,87,70,Defender
C. Bacca,GOAL,88,45,Forward
E. Ünal,Miss,77,66,Forward
Dani Raba,Miss,78,58,Midfielder
E. Ünal,Miss,91,53,Forward
Samu Castillejo,Miss,78,35,Midfielder
Álvaro González,Miss,94,49,Defender
Mario,Miss,84,63,Defender
E. Ünal,Miss,86,33,Forward
Joaquín,Miss,87,34,Midfielder
Z. Bakkali,Miss,83,34,Forward
Loren Morón,Miss,93,42,Forward
R. Boudebouz,Miss,76,63,Midfielder
Fabián,Miss,92,64,Midfielder
Bartra,Miss,80,59,Defender
Fabián,Miss,73,40,Midfielder
Luisinho,Miss,79,34,Defender
Juanfran,Miss,81,50,Defender
Luisinho,Miss,87,32,Defender
Lucas Pérez,Miss,88,28,Forward
Adrián López,Miss,94,65,Forward
R. Boudebouz,Miss,80,74,Midfielder
Loren Morón,GOAL,91,50,Forward
Loren Morón,Miss,80,40,Forward
F. Andone,Miss,94,73,Forward
Fede Cartabia,Miss,86,68,Midfielder
Adrián López,Miss,89,29,Forward
Fede Cartabia,Miss,69,36,Midfielder
C. Borges,Miss,86,36,Midfielder
F. Andone,Miss,94,59,Forward
Santi Mina,Miss,86,41,Forward
Carlos Soler,Miss,85,62,Midfielder
Santi Mina,Miss,87,25,Forward
Santi Mina,GOAL,96,54,Forward
Sergio Postigo,GOAL,89,40,Defender
Ivi,Miss,94,33,Forward
Gonçalo Guedes,Miss,79,31,Forward
José Gayá,Miss,85,36,Defender
Santi Mina,Miss,96,46,Forward
G. Kondogbia,Miss,70,50,Midfielder
Rober,Miss,70,50,Defender
José Luis Morales,Miss,81,81,Midfielder
Sergio Postigo,Miss,90,62,Defender
Carlos Soler,Miss,91,61,Midfielder
Santi Mina,Miss,94,53,Forward
L. Vietto,GOAL,96,54,Forward
G. Kondogbia,Miss,79,40,Midfielder
Santi Mina,Miss,91,24,Forward
Santi Mina,Miss,96,41,Forward
Carlos Soler,Miss,75,44,Midfielder
S. Zaza,Miss,88,30,Forward
Lucas Vázquez,GOAL,86,62,Forward
K. Benzema,Miss,96,51,Forward
Cristiano Ronaldo,Miss,98,35,Forward
Cristiano Ronaldo,Miss,86,63,Forward
Marco Asensio,Miss,90,47,Midfielder
Cristiano Ronaldo,GOAL,91,48,Forward
K. Benzema,Miss,92,57,Forward
Cristiano Ronaldo,Miss,92,50,Forward
T. Kroos,GOAL,84,53,Midfielder
Cristiano Ronaldo,GOAL,89,58,Forward
Marco Asensio,Miss,91,52,Midfielder
Lucas Vázquez,Miss,81,50,Forward
Juanmi,Miss,92,57,Forward
T. Kroos,Miss,88,39,Midfielder
Juanmi,Miss,88,46,Forward
Jon Bautista,GOAL,89,38,Forward
G. Bale,Miss,81,63,Forward
Cristiano Ronaldo,GOAL,96,41,Forward
Illarramendi,GOAL,90,55,Midfielder
Zubeldía,Miss,75,50,Midfielder
G. Bale,Miss,81,52,Forward
Aritz Elustondo,Miss,88,55,Defender
Cristiano Ronaldo,Miss,95,46,Forward
K. Benzema,Miss,93,45,Forward
D. Wass,Miss,74,37,Midfielder
Léo Baptistão,GOAL,84,68,Forward
Maxi Gómez,Miss,89,57,Forward
Iago Aspas,Miss,87,64,Forward
Maxi Gómez,Miss,88,61,Forward
P. Sisto,Miss,88,40,Midfielder
Maxi Gómez,GOAL,97,47,Forward
Gerard Moreno,Miss,94,27,Forward
Maxi Gómez,Miss,87,38,Forward
Iago Aspas,Miss,92,67,Forward
Iago Aspas,Miss,88,53,Forward
Maxi Gómez,Miss,91,40,Forward
Iago Aspas,Miss,95,41,Forward
Maxi Gómez,Miss,90,39,Forward
Hugo Mallo,Miss,84,72,Defender
Maxi Gómez,GOAL,89,50,Forward
E. Mor,Miss,82,30,Forward
Gerard Moreno,GOAL,82,40,Forward
Jonathan Viera,Miss,70,44,Midfielder
Mikel Rico,Miss,93,62,Midfielder
Iñaki Williams,Miss,93,65,Forward
Raúl García,Miss,80,32,Midfielder
Jonathan Viera,Miss,88,63,Midfielder
M. Aguirregaray,Miss,75,30,Defender
G. Peñalba,Miss,70,66,Midfielder
Aduriz,Miss,90,63,Forward
Mikel Rico,Miss,72,49,Midfielder
Nacho Gil,Miss,88,27,Forward
J. Calleri,Miss,55,78,Forward
Susaeta,Miss,89,53,Midfielder
Mikel Rico,Miss,79,68,Midfielder
Raúl García,Miss,95,37,Midfielder
Aduriz,Miss,89,46,Forward
J. Calleri,Miss,83,52,Forward
Iñaki Williams,Miss,90,69,Forward
Beñat,Miss,69,75,Midfielder
Pere Pons,Miss,77,50,Midfielder
Borja García,Miss,78,21,Midfielder
J. Mojica,Miss,86,28,Defender
Pablo Sarabia,Miss,93,33,Midfielder
G. Pizarro,Miss,81,39,Midfielder
M. Olunga,Miss,91,57,Forward
L. Muriel,Miss,82,35,Forward
Álex Granell,Miss,73,30,Midfielder
Aday,Miss,95,69,Defender
J. Correa,Miss,10,68,Midfielder
Pablo Sarabia,GOAL,1,51,Midfielder
Álex Granell,Miss,69,54,Midfielder
J. Mojica,Miss,78,38,Defender
Borja García,Miss,73,47,Midfielder
S. N'Zonzi,Miss,75,62,Midfielder
Jesús Navas,Miss,88,74,Midfielder
