player,outcome,x,y,role
L. Stindl,Miss,73,39,Forward
S. Zoller,Miss,92,66,Forward
F. Sørensen,Miss,74,73,Defender
P. Herrmann,Miss,89,25,Midfielder
P. Herrmann,Miss,95,66,Midfielder
M. Jojić,Miss,71,38,Midfielder
L. Klünter,Miss,92,36,Defender
T. Hazard,Miss,97,40,Forward
L. Stindl,Miss,89,47,Forward
P. Herrmann,Miss,90,50,Midfielder
Raffael,Miss,88,64,Forward
Raffael,GOAL,92,55,Forward
F. Sørensen,Miss,97,60,Defender
L. Stindl,Miss,94,70,Forward
C. Clemens,Miss,88,64,Midfielder
M. Cuisance,Miss,83,52,Midfielder
P. Herrmann,Miss,88,63,Midfielder
L. Klünter,Miss,92,35,Defender
M. Höger,Miss,80,76,Midfielder
J. Hofmann,Miss,94,66,Midfielder
C. Clemens,Miss,82,82,Midfielder
S. Terodde,GOAL,92,45,Forward
D. Geiger,Miss,91,26,Midfielder
F. Kainz,Miss,95,52,Midfielder
F. Kainz,Miss,88,29,Midfielder
L. Rupp,Miss,72,52,Midfielder
S. Gnabry,Miss,86,50,Midfielder
M. Uth,Miss,78,67,Forward
B. Hübner,Miss,92,40,Defender
B. Hübner,GOAL,94,52,Defender
N. Moisander,Miss,91,43,Defender
I. Belfodil,Miss,93,61,Forward
M. Eggestein,Miss,89,52,Midfielder
M. Uth,Miss,89,43,Forward
P. Bargfrede,Miss,68,58,Midfielder
Z. Junuzović,Miss,82,50,Midfielder
T. Gebre Selassie,GOAL,93,49,Defender
A. Kramarić,Miss,93,48,Forward
J. Gondorf,Miss,92,69,Midfielder
N. Moisander,Miss,93,43,Defender
P. Bargfrede,Miss,74,37,Midfielder
J. Gondorf,Miss,84,42,Midfielder
E. Polanski,Miss,86,49,Midfielder
Z. Junuzović,Miss,84,46,Midfielder
S. Haller,Miss,84,43,Forward
B. Hrgota,Miss,93,59,Forward
S. Haller,Miss,86,71,Forward
S. Haller,Miss,75,44,Forward
T. Chandler,Miss,97,44,Defender
B. Hrgota,Miss,98,69,Forward
S. Haller,GOAL,94,51,Forward
Omar Mascarell,Miss,77,67,Midfielder
S. Haller,Miss,91,60,Forward
K. Boateng,Miss,91,63,Midfielder
M. Gaćinović,Miss,77,63,Midfielder
R. Koch,GOAL,92,49,Defender
A. Abrashi,Miss,83,44,Midfielder
S. Haller,Miss,92,54,Forward
F. Ribéry,Miss,91,31,Midfielder
A. Vidal,Miss,92,36,Midfielder
L. Bailey,Miss,78,64,Forward
D. Kohr,Miss,92,42,Midfielder
J. Rodríguez,Miss,73,47,Midfielder
A. Vidal,Miss,85,28,Midfielder
L. Bender,Miss,76,64,Midfielder
A. Vidal,Miss,91,34,Midfielder
Javi Martínez,GOAL,96,42,Midfielder
D. Kohr,Miss,75,63,Midfielder
Javi Martínez,Miss,89,53,Midfielder
N. Süle,Miss,93,56,Defender
A. Robben,Miss,87,68,Midfielder
A. Vidal,Miss,89,44,Midfielder
L. Bailey,Miss,89,74,Forward
T. Müller,Miss,75,46,Forward
F. Ribéry,GOAL,88,31,Midfielder
K. Volland,Miss,90,41,Forward
K. Volland,GOAL,81,57,Forward
D. Alaba,Miss,91,25,Defender
S. Bender,Miss,94,45,Defender
K. Volland,Miss,90,59,Forward
L. Alario,Miss,83,58,Forward
J. Rodríguez,Miss,86,49,Midfielder
B. Wood,Miss,91,43,Forward
B. Wood,Miss,88,37,Forward
Caiuby,Miss,90,36,Midfielder
D. Baier,Miss,72,51,Midfielder
Douglas Santos,Miss,72,34,Defender
M. Gregoritsch,Miss,82,62,Forward
M. Gregoritsch,Miss,91,55,Forward
A. Hahn,Miss,78,63,Forward
M. Gregoritsch,Miss,73,65,Forward
Caiuby,Miss,92,41,Midfielder
S. Córdova,Miss,82,30,Forward
S. Córdova,Miss,88,34,Forward
Ja-Cheol Koo,GOAL,91,53,Midfielder
K. Papadopoulos,Miss,95,31,Defender
B. Wood,Miss,69,72,Forward
S. Córdova,Miss,87,44,Forward
D. Baier,Miss,76,59,Midfielder
D. Baier,Miss,86,63,Midfielder
J. Schmid,Miss,86,50,Midfielder
P. Max,Miss,74,21,Defender
M. Gregoritsch,Miss,88,51,Forward
L. Waldschmidt,Miss,89,31,Forward
V. Janjičić,Miss,73,46,Midfielder
Caiuby,Miss,88,50,Midfielder
A. Hahn,Miss,74,67,Forward
D. Brosinski,Miss,94,64,Defender
M. Ostrzolek,Miss,78,40,Defender
J. Korb,Miss,76,58,Defender
G. Holtmann,Miss,83,34,Midfielder
R. Quaison,Miss,90,58,Midfielder
A. Maxim,Miss,76,59,Midfielder
W. Anton,Miss,95,44,Defender
R. Quaison,Miss,79,41,Midfielder
Y. Muto,GOAL,92,39,Forward
A. Hack,GOAL,94,41,Defender
N. Füllkrug,GOAL,95,46,Forward
M. Bakalorz,Miss,82,46,Midfielder
M. Bakalorz,Miss,77,52,Midfielder
N. Füllkrug,Miss,76,29,Forward
F. Klaus,Miss,76,38,Midfielder
D. Brosinski,Miss,95,66,Defender
N. Füllkrug,Miss,86,39,Forward
N. Füllkrug,Miss,92,46,Forward
N. Füllkrug,Miss,93,39,Forward
I. Bebou,Miss,89,36,Forward
A. Hack,Miss,97,39,Defender
N. de Jong,Miss,82,46,Midfielder
I. Bebou,Miss,79,25,Forward
N. Füllkrug,GOAL,91,54,Forward
K. Karaman,Miss,86,53,Forward
N. Füllkrug,Miss,79,53,Forward
G. Donati,Miss,69,53,Defender
I. Fossum,Miss,77,38,Midfielder
N. Füllkrug,Miss,78,56,Forward
I. Bebou,Miss,71,24,Forward
G. Holtmann,Miss,95,37,Midfielder
D. Selke,Miss,95,49,Forward
M. Gómez,Miss,91,44,Forward
S. Kalou,Miss,73,63,Forward
A. Maier,Miss,78,67,Midfielder
V. Lazaro,Miss,95,56,Midfielder
D. Aogo,Miss,92,29,Defender
S. Kalou,Miss,92,54,Forward
M. Plattenhardt,Miss,76,41,Defender
P. Skjelbred,Miss,77,34,Midfielder
A. Donis,Miss,85,22,Forward
S. Kalou,Miss,95,54,Forward
C. Akolo,Miss,86,66,Forward
M. Kamiński,Miss,82,41,Defender
E. Insúa,Miss,70,72,Defender
M. Leckie,Miss,91,30,Forward
E. Insúa,Miss,72,65,Defender
M. Gómez,Miss,82,53,Forward
O. Duda,Miss,93,70,Midfielder
M. Weiser,Miss,92,72,Midfielder
R. Lewandowski,Miss,92,46,Forward
M. Kruse,Miss,89,43,Forward
F. Ribéry,Miss,78,71,Midfielder
T. Müller,Miss,82,50,Forward
R. Lewandowski,Miss,93,55,Forward
Z. Junuzović,Miss,79,51,Midfielder
J. Gondorf,GOAL,92,55,Midfielder
T. Delaney,Miss,80,57,Midfielder
J. Rodríguez,Miss,86,29,Midfielder
N. Süle,Miss,86,25,Defender
T. Müller,GOAL,94,39,Forward
J. Gondorf,Miss,74,63,Midfielder
A. Robben,Miss,90,52,Midfielder
J. Gondorf,Miss,83,34,Midfielder
R. Lewandowski,Miss,91,55,Forward
A. Vidal,Miss,89,68,Midfielder
J. Boateng,Miss,82,50,Defender
R. Lewandowski,GOAL,94,41,Forward
M. Kruse,Miss,89,71,Forward
T. Gebre Selassie,Miss,91,64,Defender
F. Ribéry,Miss,88,30,Midfielder
F. Ribéry,Miss,88,36,Midfielder
R. Lewandowski,GOAL,90,46,Forward
Z. Junuzović,Miss,84,50,Midfielder
T. Müller,GOAL,91,42,Forward
Z. Junuzović,Miss,82,53,Midfielder
L. Bailey,Miss,71,23,Forward
C. Aránguiz,Miss,81,60,Midfielder
L. Bender,Miss,93,66,Midfielder
S. Zuber,Miss,85,37,Midfielder
S. Zuber,Miss,76,50,Midfielder
J. Brandt,Miss,92,63,Midfielder
L. Bailey,Miss,94,50,Forward
P. Kadeřábek,Miss,93,61,Defender
B. Hübner,Miss,92,35,Defender
L. Rupp,Miss,86,37,Midfielder
F. Grillitsch,Miss,77,57,Midfielder
L. Bailey,GOAL,88,53,Forward
L. Rupp,Miss,79,46,Midfielder
S. Zuber,Miss,81,30,Midfielder
F. Grillitsch,Miss,79,59,Midfielder
J. Baumgartlinger,GOAL,81,59,Midfielder
J. Baumgartlinger,Miss,82,43,Midfielder
Á. Szalai,Miss,84,48,Forward
J. Brandt,Miss,83,51,Midfielder
L. Alario,GOAL,89,45,Forward
N. Amiri,Miss,82,28,Midfielder
D. Geiger,Miss,81,35,Midfielder
L. Bailey,Miss,86,62,Forward
L. Alario,Miss,82,51,Forward
Á. Szalai,GOAL,92,34,Forward
K. Volland,Miss,74,54,Forward
L. Alario,GOAL,99,45,Forward
A. Maier,Miss,78,50,Midfielder
S. Kagawa,Miss,94,52,Midfielder
J. Weigl,Miss,73,41,Midfielder
M. Weiser,Miss,81,65,Midfielder
N. Stark,Miss,91,51,Defender
Ö. Toprak,Miss,88,66,Defender
D. Selke,GOAL,94,43,Forward
C. Pulisic,Miss,87,68,Midfielder
S. Papastathopoulos,Miss,91,51,Defender
S. Kalou,Miss,94,35,Forward
Ö. Toprak,Miss,75,64,Defender
S. Kagawa,GOAL,96,54,Midfielder
P. Skjelbred,Miss,70,56,Midfielder
J. Sancho,Miss,92,30,Midfielder
J. Toljan,Miss,72,49,Defender
A. Isak,Miss,89,55,Forward
M. Sabitzer,Miss,71,40,Midfielder
A. Abrashi,Miss,89,62,Midfielder
M. Kempf,Miss,91,41,Defender
L. Höler,Miss,89,63,Forward
W. Orban,Miss,70,60,Defender
M. Sabitzer,Miss,82,54,Midfielder
Bernardo,Miss,90,47,Defender
C. Günter,Miss,86,27,Defender
C. Günter,Miss,90,32,Defender
A. Abrashi,Miss,76,40,Midfielder
Bruma,Miss,84,24,Forward
Bruma,Miss,85,32,Forward
M. Gulde,Miss,93,31,Defender
T. Werner,Miss,91,44,Forward
T. Werner,Miss,86,67,Forward
T. Werner,GOAL,83,53,Forward
J. Augustin,Miss,90,44,Forward
J. Haberer,GOAL,87,51,Midfielder
Y. Poulsen,Miss,91,57,Forward
R. Koch,GOAL,91,46,Defender
M. Cuisance,Miss,75,39,Midfielder
M. Cuisance,Miss,74,57,Midfielder
M. Ginter,GOAL,91,50,Defender
Ja-Cheol Koo,Miss,92,39,Midfielder
M. Gregoritsch,Miss,83,20,Forward
T. Hazard,Miss,91,61,Forward
A. Finnbogason,Miss,88,68,Forward
J. Gouweleeuw,Miss,93,51,Defender
D. Baier,Miss,80,49,Midfielder
J. Vestergaard,Miss,90,45,Defender
L. Stindl,Miss,96,59,Forward
Caiuby,Miss,79,60,Midfielder
J. Gouweleeuw,Miss,94,54,Defender
M. Cuisance,Miss,78,64,Midfielder
Raffael,Miss,89,32,Forward
P. Herrmann,Miss,80,62,Midfielder
D. Baier,Miss,77,51,Midfielder
J. Vestergaard,Miss,89,45,Defender
Ja-Cheol Koo,Miss,93,52,Midfielder
D. Baier,Miss,74,50,Midfielder
J. Gouweleeuw,Miss,88,63,Defender
T. Hazard,Miss,90,40,Forward
T. Hazard,Miss,88,42,Forward
J. Gouweleeuw,Miss,76,67,Defender
Ja-Cheol Koo,Miss,87,47,Midfielder
M. Hinteregger,Miss,93,63,Defender
S. Córdova,Miss,88,66,Forward
D. Baier,Miss,76,36,Midfielder
T. Hazard,GOAL,80,43,Forward
M. Cuisance,Miss,74,79,Midfielder
M. Ostrzolek,Miss,76,22,Defender
M. Pjaca,GOAL,87,41,Forward
F. Klaus,Miss,72,36,Midfielder
M. Ostrzolek,Miss,87,42,Defender
F. Klaus,Miss,76,63,Midfielder
A. Schöpf,Miss,82,50,Midfielder
M. Meyer,Miss,73,47,Midfielder
S. Sané,Miss,70,56,Defender
A. Harit,Miss,84,37,Midfielder
I. Bebou,Miss,88,52,Forward
F. Klaus,Miss,89,67,Midfielder
M. Harnik,Miss,91,56,Forward
B. Embolo,Miss,87,45,Forward
N. Füllkrug,GOAL,96,43,Forward
M. Harnik,Miss,77,47,Forward
A. Hahn,Miss,88,39,Forward
F. Kostić,Miss,86,63,Midfielder
S. Terodde,GOAL,97,50,Forward
A. Hahn,Miss,94,68,Forward
F. Kostić,Miss,89,36,Midfielder
J. Hector,Miss,86,43,Defender
F. Kostić,Miss,80,30,Midfielder
S. Terodde,Miss,81,71,Forward
V. Janjičić,Miss,79,58,Midfielder
A. Hahn,Miss,77,61,Forward
M. Jojić,Miss,75,54,Midfielder
M. Jojić,Miss,79,52,Midfielder
S. Terodde,GOAL,90,47,Forward
L. Holtby,Miss,73,51,Midfielder
C. Clemens,Miss,77,44,Midfielder
A. Hahn,Miss,79,52,Forward
S. Özcan,Miss,92,47,Midfielder
J. Gbamin,Miss,97,47,Midfielder
Y. Muto,Miss,95,42,Forward
A. Hack,Miss,70,61,Defender
S. Serdar,Miss,87,74,Midfielder
S. Serdar,Miss,77,30,Midfielder
B. Özcan,Miss,92,46,Midfielder
R. Quaison,Miss,84,52,Midfielder
H. Badstuber,GOAL,93,47,Defender
Y. Muto,Miss,92,48,Forward
R. Quaison,Miss,77,46,Midfielder
Y. Muto,GOAL,80,32,Forward
G. Holtmann,Miss,77,30,Midfielder
Y. Muto,Miss,92,48,Forward
Y. Muto,GOAL,95,48,Forward
A. Donis,Miss,73,45,Forward
Y. Muto,Miss,73,39,Forward
R. Quaison,Miss,78,67,Midfielder
D. Latza,Miss,82,50,Midfielder
S. Serdar,Miss,87,63,Midfielder
G. Holtmann,GOAL,84,29,Midfielder
R. Quaison,Miss,89,43,Midfielder
G. Donati,Miss,75,52,Defender
T. Baumgartl,Miss,75,77,Defender
R. Quaison,Miss,86,36,Midfielder
D. Ginczek,Miss,79,45,Forward
D. Aogo,Miss,84,74,Defender
D. Ginczek,Miss,92,43,Forward
D. Ginczek,GOAL,93,64,Forward
T. Chandler,Miss,89,38,Defender
D. Origi,Miss,92,56,Forward
D. Origi,Miss,82,76,Forward
Y. Mallı,Miss,89,56,Midfielder
T. Chandler,Miss,87,27,Defender
S. Haller,GOAL,92,59,Forward
A. Rebić,Miss,55,81,Forward
T. Chandler,GOAL,93,40,Defender
J. Brekalo,Miss,88,61,Midfielder
A. Rebić,Miss,87,29,Forward
Omar Mascarell,Miss,74,24,Midfielder
Y. Mallı,Miss,84,56,Midfielder
A. Rebić,Miss,86,53,Forward
K. Boateng,Miss,92,53,Midfielder
J. Guilavogui,Miss,77,50,Midfielder
K. Boateng,Miss,90,66,Midfielder
M. Wolf,Miss,85,77,Midfielder
D. Origi,Miss,84,57,Forward
K. Boateng,Miss,83,61,Midfielder
K. Boateng,Miss,69,52,Midfielder
Y. Mallı,Miss,85,52,Midfielder
L. Jović,GOAL,98,50,Forward
L. Jović,Miss,87,48,Forward
Y. Gerhardt,Miss,86,45,Defender
D. Alaba,Miss,78,25,Defender
M. Uth,GOAL,94,47,Forward
S. Rudy,Miss,75,39,Midfielder
A. Robben,Miss,79,55,Midfielder
S. Gnabry,GOAL,76,40,Midfielder
K. Coman,Miss,81,30,Forward
J. Kimmich,Miss,85,53,Defender
R. Lewandowski,GOAL,96,52,Forward
J. Boateng,GOAL,95,50,Defender
D. Alaba,Miss,83,43,Defender
A. Vidal,Miss,83,42,Midfielder
D. Alaba,Miss,80,40,Defender
R. Lewandowski,Miss,82,40,Forward
R. Lewandowski,Miss,94,32,Forward
A. Vidal,Miss,78,51,Midfielder
A. Robben,Miss,88,69,Midfielder
N. Süle,Miss,93,45,Defender
M. Uth,Miss,76,36,Forward
K. Coman,GOAL,91,34,Forward
S. Gnabry,Miss,77,69,Midfielder
A. Vidal,GOAL,96,40,Midfielder
A. Vidal,Miss,80,61,Midfielder
A. Kramarić,Miss,77,41,Forward
S. Rudy,Miss,80,53,Midfielder
S. Wagner,GOAL,96,48,Forward
Ł. Piszczek,Miss,95,62,Defender
S. Kagawa,GOAL,94,46,Midfielder
N. Petersen,Miss,95,65,Forward
J. Sancho,Miss,82,30,Midfielder
N. Petersen,GOAL,94,60,Forward
P. Aubameyang,Miss,92,52,Forward
L. Kübler,Miss,89,70,Defender
J. Toljan,Miss,80,40,Defender
J. Toljan,Miss,87,21,Defender
S. Kagawa,Miss,97,35,Midfielder
N. Petersen,Miss,86,54,Forward
N. Petersen,GOAL,60,72,Forward
Ł. Piszczek,Miss,90,49,Defender
N. Şahin,Miss,89,46,Midfielder
J. Toljan,GOAL,86,41,Defender
J. Augustin,Miss,90,66,Forward
D. Demme,Miss,78,38,Midfielder
Bruma,GOAL,95,41,Forward
M. Sabitzer,Miss,89,76,Midfielder
J. Augustin,Miss,89,43,Forward
T. Werner,Miss,93,40,Forward
F. Kostić,GOAL,96,57,Midfielder
T. Werner,Miss,90,54,Forward
M. Sabitzer,Miss,98,26,Midfielder
W. Orban,Miss,93,53,Defender
M. Sabitzer,Miss,87,70,Midfielder
B. Wood,Miss,92,49,Forward
G. Sakai,Miss,86,59,Defender
K. Laimer,Miss,80,69,Midfielder
F. Kostić,Miss,96,32,Midfielder
F. Kostić,Miss,88,70,Midfielder
M. Sabitzer,Miss,81,28,Midfielder
Walace,Miss,90,50,Midfielder
F. Kostić,Miss,74,77,Midfielder
K. Laimer,Miss,85,45,Midfielder
D. Upamecano,Miss,75,47,Defender
M. Jojić,Miss,80,40,Midfielder
D. Baier,Miss,68,36,Midfielder
S. Terodde,Miss,91,45,Forward
C. Clemens,Miss,90,65,Midfielder
A. Finnbogason,Miss,80,46,Forward
J. Gouweleeuw,Miss,91,45,Defender
Y. Ōsako,Miss,98,44,Forward
M. Lehmann,Miss,75,67,Midfielder
S. Özcan,Miss,74,54,Midfielder
M. Gregoritsch,Miss,88,45,Forward
M. Gregoritsch,Miss,93,42,Forward
M. Heller,Miss,83,34,Midfielder
Caiuby,Miss,92,76,Midfielder
Caiuby,Miss,81,29,Midfielder
Caiuby,GOAL,96,44,Midfielder
L. Klünter,Miss,89,58,Defender
S. Guirassy,Miss,81,35,Forward
J. Gondorf,Miss,87,60,Midfielder
S. Kalou,Miss,87,34,Forward
L. Augustinsson,Miss,83,46,Defender
P. Bargfrede,Miss,75,38,Midfielder
T. Delaney,Miss,90,38,Midfielder
M. Eggestein,Miss,86,32,Midfielder
O. Duda,Miss,78,56,Midfielder
M. Kruse,Miss,83,69,Forward
M. Kruse,Miss,86,44,Forward
S. Kalou,Miss,90,53,Forward
M. Kruse,Miss,76,42,Forward
J. Gondorf,Miss,76,56,Midfielder
Z. Junuzović,Miss,83,25,Midfielder
Z. Junuzović,Miss,84,49,Midfielder
V. Ibišević,Miss,95,57,Forward
V. Lazaro,Miss,84,64,Midfielder
T. Gebre Selassie,Miss,96,51,Defender
J. Gondorf,Miss,98,65,Midfielder
I. Belfodil,Miss,90,33,Forward
L. Augustinsson,Miss,83,26,Defender
I. Belfodil,Miss,91,65,Forward
M. Eggestein,Miss,94,48,Midfielder
M. Wolf,Miss,94,46,Midfielder
D. Zakaria,Miss,74,49,Midfielder
K. Boateng,GOAL,96,50,Midfielder
T. Hazard,Miss,78,66,Forward
A. Rebić,Miss,88,68,Forward
M. Cuisance,Miss,87,44,Midfielder
M. Cuisance,Miss,81,46,Midfielder
P. Herrmann,Miss,90,67,Midfielder
L. Stindl,Miss,80,36,Forward
J. Vestergaard,Miss,93,41,Defender
D. Zakaria,Miss,76,62,Midfielder
K. Boateng,Miss,92,61,Midfielder
T. Hazard,Miss,86,66,Forward
D. Zakaria,Miss,94,35,Midfielder
J. Hofmann,Miss,83,40,Midfielder
T. Hazard,Miss,72,60,Forward
L. Jović,GOAL,88,33,Forward
Y. Muto,Miss,90,35,Forward
L. Alario,Miss,83,71,Forward
D. Kohr,Miss,90,60,Midfielder
L. Alario,Miss,91,54,Forward
L. Bailey,GOAL,71,83,Forward
J. Brandt,Miss,74,38,Midfielder
L. Bailey,Miss,86,75,Forward
R. Quaison,Miss,74,50,Midfielder
L. Alario,Miss,96,45,Forward
L. Alario,Miss,89,38,Forward
R. Steffen,Miss,73,54,Midfielder
V. Osimhen,Miss,92,50,Forward
F. Klaus,Miss,83,48,Midfielder
N. Füllkrug,Miss,92,52,Forward
I. Fossum,Miss,76,38,Midfielder
W. Anton,Miss,94,42,Defender
S. Sané,Miss,70,22,Defender
M. Harnik,Miss,82,46,Forward
I. Fossum,Miss,89,38,Midfielder
M. Arnold,Miss,75,46,Midfielder
N. Füllkrug,Miss,91,70,Forward
I. Fossum,Miss,88,44,Midfielder
Y. Mallı,Miss,83,36,Midfielder
Y. Mallı,GOAL,72,39,Midfielder
S. Sané,Miss,73,65,Defender
S. Sané,Miss,92,57,Defender
Y. Mallı,Miss,82,45,Midfielder
I. Bebou,Miss,90,40,Forward
S. Sané,Miss,89,51,Defender
F. Klaus,Miss,78,50,Midfielder
C. Benschop,Miss,91,31,Forward
Naldo,Miss,89,40,Defender
Naldo,GOAL,93,47,Defender
Y. Konoplyanka,Miss,77,30,Midfielder
L. Goretzka,Miss,79,65,Midfielder
Y. Konoplyanka,Miss,97,69,Midfielder
M. Nastasić,Miss,88,31,Defender
Y. Konoplyanka,Miss,87,27,Midfielder
M. Gómez,Miss,93,42,Forward
M. Gómez,Miss,91,52,Forward
M. Kamiński,Miss,92,53,Defender
A. Donis,Miss,89,74,Forward
M. Gómez,Miss,73,65,Forward
A. Donis,Miss,74,79,Forward
D. Ginczek,Miss,94,44,Forward
D. Burnic,Miss,79,64,Midfielder
F. Di Santo,Miss,76,54,Forward
D. Ginczek,Miss,89,55,Forward
Y. Konoplyanka,Miss,88,44,Midfielder
Y. Konoplyanka,Miss,88,23,Midfielder
G. Burgstaller,Miss,90,34,Forward
M. Gómez,Miss,91,60,Forward
D. Burnic,Miss,72,56,Midfielder
G. Burgstaller,Miss,90,52,Forward
Naldo,Miss,89,62,Defender
G. Burgstaller,Miss,93,63,Forward
G. Burgstaller,Miss,93,27,Forward
D. Caligiuri,Miss,85,78,Midfielder
M. Batshuayi,Miss,95,46,Forward
A. Schürrle,Miss,79,26,Forward
M. Jojić,Miss,89,50,Midfielder
S. Kagawa,Miss,92,48,Midfielder
S. Kagawa,Miss,88,45,Midfielder
S. Özcan,Miss,91,52,Midfielder
M. Batshuayi,Miss,90,51,Forward
M. Dahoud,Miss,80,31,Midfielder
C. Pulisic,Miss,92,63,Midfielder
M. Batshuayi,GOAL,94,47,Forward
M. Batshuayi,Miss,81,62,Forward
M. Jojić,Miss,86,63,Midfielder
M. Dahoud,Miss,77,29,Midfielder
S. Guirassy,Miss,89,73,Forward
M. Batshuayi,Miss,88,47,Forward
C. Pulisic,Miss,88,64,Midfielder
D. Heintz,Miss,83,30,Defender
S. Zoller,GOAL,97,52,Forward
M. Batshuayi,GOAL,90,70,Forward
S. Zoller,Miss,91,47,Forward
J. Hector,Miss,93,69,Defender
J. Córdoba,Miss,82,29,Forward
Jorge Meré,GOAL,95,51,Defender
M. Batshuayi,Miss,91,41,Forward
S. Özcan,Miss,75,36,Midfielder
M. Höger,Miss,86,38,Midfielder
A. Schürrle,Miss,93,29,Forward
A. Schürrle,GOAL,85,67,Forward
M. Jojić,Miss,84,48,Midfielder
M. Höger,Miss,84,61,Midfielder
M. Jojić,Miss,76,59,Midfielder
J. Córdoba,Miss,83,49,Forward
A. Kramarić,Miss,70,47,Forward
F. Grillitsch,Miss,93,65,Midfielder
A. Kramarić,Miss,87,71,Forward
P. Pekarík,Miss,92,60,Defender
A. Kramarić,Miss,89,51,Forward
S. Gnabry,Miss,88,61,Midfielder
A. Kramarić,Miss,87,43,Forward
D. Geiger,Miss,86,37,Midfielder
S. Kalou,GOAL,95,50,Forward
V. Darida,Miss,86,69,Midfielder
N. Amiri,Miss,74,64,Midfielder
S. Kalou,Miss,87,41,Forward
K. Akpoguma,Miss,83,51,Defender
A. Kramarić,Miss,77,39,Forward
P. Kadeřábek,Miss,78,74,Defender
R. Zulj,Miss,89,56,Midfielder
N. Amiri,Miss,88,45,Midfielder
D. Selke,Miss,95,47,Forward
N. Petersen,Miss,96,30,Forward
J. Haberer,Miss,90,38,Midfielder
R. Koch,Miss,95,41,Defender
L. Alario,Miss,90,52,Forward
T. Kleindienst,Miss,89,35,Forward
C. Günter,Miss,87,25,Defender
L. Alario,Miss,88,25,Forward
L. Alario,Miss,91,62,Forward
L. Bailey,Miss,91,30,Forward
L. Bailey,Miss,95,39,Forward
B. Henrichs,Miss,79,76,Defender
N. Petersen,Miss,90,73,Forward
J. Haberer,Miss,85,50,Midfielder
D. Kohr,Miss,86,56,Midfielder
D. Kohr,Miss,90,47,Midfielder
L. Bailey,Miss,74,62,Forward
B. Henrichs,Miss,82,70,Defender
D. Kohr,Miss,73,45,Midfielder
K. Bellarabi,Miss,72,60,Midfielder
N. Petersen,Miss,81,41,Forward
K. Bellarabi,Miss,73,47,Midfielder
J. Haberer,Miss,79,48,Midfielder
N. Petersen,Miss,94,31,Forward
K. Bellarabi,Miss,91,27,Midfielder
T. Kleindienst,Miss,76,33,Forward
D. Upamecano,Miss,71,65,Defender
M. Sabitzer,Miss,79,67,Midfielder
T. Hazard,Miss,95,66,Forward
Bruma,Miss,86,44,Forward
T. Werner,Miss,93,74,Forward
M. Sabitzer,Miss,98,39,Midfielder
M. Sabitzer,Miss,84,55,Midfielder
T. Werner,Miss,88,59,Forward
M. Sabitzer,Miss,96,65,Midfielder
L. Stindl,Miss,70,61,Forward
L. Stindl,Miss,86,47,Forward
N. Keïta,Miss,89,31,Midfielder
T. Werner,Miss,89,58,Forward
P. Herrmann,Miss,88,65,Midfielder
L. Stindl,Miss,89,46,Forward
M. Sabitzer,Miss,78,46,Midfielder
M. Cuisance,Miss,90,39,Midfielder
T. Werner,Miss,90,40,Forward
M. Cuisance,Miss,55,49,Midfielder
N. Keïta,Miss,94,48,Midfielder
V. Grifo,Miss,89,26,Midfielder
A. Lookman,GOAL,89,63,Midfielder
T. Hazard,Miss,89,64,Forward
M. Rashica,Miss,73,33,Forward
Y. Konoplyanka,Miss,92,54,Midfielder
Y. Konoplyanka,GOAL,76,34,Midfielder
L. Goretzka,Miss,72,66,Midfielder
Naldo,Miss,90,48,Defender
A. Harit,Miss,85,72,Midfielder
M. Meyer,Miss,72,67,Midfielder
F. Di Santo,Miss,94,23,Forward
Naldo,Miss,99,42,Defender
F. Di Santo,Miss,89,37,Forward
D. Caligiuri,Miss,76,75,Midfielder
I. Belfodil,Miss,94,71,Forward
D. Caligiuri,Miss,74,70,Midfielder
Y. Konoplyanka,Miss,89,34,Midfielder
M. Pjaca,Miss,89,32,Forward
A. Jóhannsson,Miss,93,49,Forward
M. Kruse,GOAL,91,45,Forward
T. Delaney,Miss,78,57,Midfielder
M. Pjaca,Miss,90,31,Forward
A. Jóhannsson,Miss,84,53,Forward
Z. Junuzović,GOAL,97,49,Midfielder
M. Gregoritsch,Miss,86,55,Forward
M. Heller,Miss,85,66,Midfielder
K. Danso,Miss,94,48,Defender
J. Morávek,Miss,86,43,Midfielder
L. Jović,Miss,90,48,Forward
D. Baier,Miss,71,51,Midfielder
Ja-Cheol Koo,GOAL,87,55,Midfielder
L. Jović,Miss,91,42,Forward
M. Gregoritsch,Miss,79,62,Forward
Caiuby,Miss,90,56,Midfielder
C. Salcedo,Miss,86,50,Defender
M. Gregoritsch,Miss,94,43,Forward
Ja-Cheol Koo,Miss,77,83,Midfielder
M. Heller,Miss,89,64,Midfielder
T. Chandler,Miss,80,22,Defender
M. Richter,Miss,90,36,Forward
M. Fabián,Miss,74,37,Midfielder
M. Gregoritsch,GOAL,94,55,Forward
M. Fabián,Miss,74,58,Midfielder
M. Wolf,Miss,90,38,Midfielder
L. Jović,Miss,81,51,Forward
M. Richter,GOAL,86,54,Forward
I. Bebou,Miss,71,26,Forward
I. Fossum,Miss,72,48,Midfielder
Douglas Santos,Miss,83,55,Defender
A. Hunt,Miss,75,52,Midfielder
N. Füllkrug,Miss,93,42,Forward
B. Wood,Miss,93,45,Forward
G. Sakai,Miss,80,43,Defender
