playerId,name,role,count
82684,D. Lafata,rs,5
82684,D. Lafata,lw,3
82684,D. Lafata,cam,3
82684,D. Lafata,ram,2
82684,D. Lafata,lb,2
82684,D. Lafata,rcb,1
82684,D. Lafata,rb,1
82684,D. Lafata,cdm,1
82684,D. Lafata,lam,1
16303,D. Latza,rb,429
16303,D. Latza,rw,352
16303,D. Latza,ram,159
16303,D. Latza,lb,156
16303,D. Latza,rcm,145
16303,D. Latza,lam,122
16303,D. Latza,lw,122
16303,D. Latza,cdm,97
16303,D. Latza,lcm,92
16303,D. Latza,rs,65
16303,D. Latza,cam,62
16303,D. Latza,cm,54
16303,D. Latza,ls,48
16303,D. Latza,gk,43
16303,D. Latza,st,43
16303,D. Latza,lcb,36
16303,D. Latza,rcb,28
16303,D. Latza,cb,13
116269,D. Laxalt,rw,1115
116269,D. Laxalt,rb,918
116269,D. Laxalt,rs,72
116269,D. Laxalt,ram,40
116269,D. Laxalt,gk,32
116269,D. Laxalt,rcb,26
116269,D. Laxalt,lb,16
116269,D. Laxalt,rcm,14
116269,D. Laxalt,st,8
116269,D. Laxalt,lw,7
116269,D. Laxalt,cam,6
116269,D. Laxalt,cdm,5
116269,D. Laxalt,lcb,5
116269,D. Laxalt,lam,5
116269,D. Laxalt,ls,2
116269,D. Laxalt,cb,2
127534,D. Lazović,lw,452
127534,D. Lazović,lb,246
127534,D. Lazović,rw,45
127534,D. Lazović,rb,29
127534,D. Lazović,ls,21
127534,D. Lazović,lam,19
127534,D. Lazović,gk,9
127534,D. Lazović,st,8
127534,D. Lazović,lcm,7
127534,D. Lazović,ram,6
127534,D. Lazović,lcb,5
127534,D. Lazović,rs,5
127534,D. Lazović,cm,4
127534,D. Lazović,cam,3
127534,D. Lazović,cdm,2
127534,D. Lazović,cb,2
127534,D. Lazović,rcb,1
127534,D. Lazović,rcm,1
487983,D. Lempereur,rb,39
487983,D. Lempereur,rw,28
487983,D. Lempereur,gk,8
487983,D. Lempereur,ram,3
487983,D. Lempereur,lb,3
487983,D. Lempereur,rcb,3
487983,D. Lempereur,ls,1
487983,D. Lempereur,rs,1
487983,D. Lempereur,cb,1
487983,D. Lempereur,lam,1
487983,D. Lempereur,lw,1
82510,D. Limberský,rb,50
82510,D. Limberský,rw,35
82510,D. Limberský,gk,6
82510,D. Limberský,ram,4
82510,D. Limberský,cam,2
82510,D. Limberský,lcb,2
82510,D. Limberský,cdm,1
82510,D. Limberský,rcb,1
82510,D. Limberský,rcm,1
28990,D. Liénard,rw,753
28990,D. Liénard,rb,735
28990,D. Liénard,ram,137
28990,D. Liénard,lw,96
28990,D. Liénard,rcm,79
28990,D. Liénard,lb,77
28990,D. Liénard,cdm,63
28990,D. Liénard,rs,55
28990,D. Liénard,cm,38
28990,D. Liénard,cam,32
28990,D. Liénard,lam,30
28990,D. Liénard,lcm,27
28990,D. Liénard,rcb,26
28990,D. Liénard,st,17
28990,D. Liénard,gk,17
28990,D. Liénard,lcb,13
28990,D. Liénard,ls,10
28990,D. Liénard,cb,5
25393,D. Lovren,lb,938
25393,D. Lovren,rb,485
25393,D. Lovren,cdm,184
25393,D. Lovren,lw,177
25393,D. Lovren,lam,165
25393,D. Lovren,lcb,126
25393,D. Lovren,lcm,119
25393,D. Lovren,rcm,98
25393,D. Lovren,rcb,96
25393,D. Lovren,gk,94
25393,D. Lovren,rw,69
25393,D. Lovren,cm,63
25393,D. Lovren,ram,50
25393,D. Lovren,cb,45
25393,D. Lovren,rs,34
25393,D. Lovren,st,23
25393,D. Lovren,cam,22
25393,D. Lovren,ls,22
291528,D. Lukebakio,lw,6
291528,D. Lukebakio,ls,3
291528,D. Lukebakio,lb,2
291528,D. Lukebakio,lam,1
21306,D. Maietta,rb,95
21306,D. Maietta,lb,62
21306,D. Maietta,rw,25
21306,D. Maietta,cdm,20
21306,D. Maietta,gk,19
21306,D. Maietta,lcb,19
21306,D. Maietta,lcm,18
21306,D. Maietta,ram,17
21306,D. Maietta,rcm,14
21306,D. Maietta,rcb,10
21306,D. Maietta,lw,9
21306,D. Maietta,cm,6
21306,D. Maietta,cb,5
21306,D. Maietta,lam,4
21306,D. Maietta,ls,3
21306,D. Maietta,cam,2
21306,D. Maietta,rs,1
15122,D. Maroh,lb,240
15122,D. Maroh,cdm,94
15122,D. Maroh,lcb,64
15122,D. Maroh,gk,63
15122,D. Maroh,rb,57
15122,D. Maroh,rcb,43
15122,D. Maroh,lcm,28
15122,D. Maroh,lw,21
15122,D. Maroh,cb,21
15122,D. Maroh,rcm,17
15122,D. Maroh,lam,14
15122,D. Maroh,cm,12
15122,D. Maroh,ram,6
15122,D. Maroh,cam,4
15122,D. Maroh,rs,4
15122,D. Maroh,rw,2
15122,D. Maroh,st,1
15122,D. Maroh,ls,1
532949,D. McNeil,rw,1
122,D. Mertens,rw,532
122,D. Mertens,rs,321
122,D. Mertens,lw,317
122,D. Mertens,ls,227
122,D. Mertens,st,189
122,D. Mertens,ram,115
122,D. Mertens,cam,75
122,D. Mertens,lam,74
122,D. Mertens,rb,70
122,D. Mertens,lcm,52
122,D. Mertens,lb,50
122,D. Mertens,cm,42
122,D. Mertens,rcm,40
122,D. Mertens,cdm,18
122,D. Mertens,gk,10
122,D. Mertens,lcb,6
122,D. Mertens,rcb,5
122,D. Mertens,cb,1
37796,D. Miličević,rw,145
37796,D. Miličević,lw,57
37796,D. Miličević,rb,55
37796,D. Miličević,rs,34
37796,D. Miličević,ram,24
37796,D. Miličević,rcm,22
37796,D. Miličević,ls,18
37796,D. Miličević,st,16
37796,D. Miličević,lam,16
37796,D. Miličević,cam,15
37796,D. Miličević,lb,14
37796,D. Miličević,lcm,8
37796,D. Miličević,cm,8
37796,D. Miličević,cdm,5
37796,D. Miličević,rcb,3
8603,D. Murphy,lw,24
8603,D. Murphy,rw,21
8603,D. Murphy,rs,9
8603,D. Murphy,ls,6
8603,D. Murphy,st,6
8603,D. Murphy,cm,3
8603,D. Murphy,rb,3
8603,D. Murphy,lam,3
8603,D. Murphy,ram,3
8603,D. Murphy,lcm,3
8603,D. Murphy,gk,1
8603,D. Murphy,cam,1
8603,D. Murphy,rcm,1
8603,D. Murphy,lcb,1
8603,D. Murphy,cdm,1
8603,D. Murphy,lb,1
38079,D. Opare,lb,431
38079,D. Opare,lw,331
38079,D. Opare,gk,33
38079,D. Opare,lcb,17
38079,D. Opare,lam,14
38079,D. Opare,cdm,12
38079,D. Opare,lcm,11
38079,D. Opare,rb,7
38079,D. Opare,cam,4
38079,D. Opare,ram,4
38079,D. Opare,cb,4
38079,D. Opare,rcb,3
38079,D. Opare,rw,3
38079,D. Opare,ls,3
38079,D. Opare,cm,2
38079,D. Opare,rcm,2
38079,D. Opare,rs,1
38079,D. Opare,st,1
134708,D. Origi,lw,399
134708,D. Origi,rw,238
134708,D. Origi,ls,103
134708,D. Origi,lb,90
134708,D. Origi,rs,72
134708,D. Origi,ram,66
134708,D. Origi,lam,58
134708,D. Origi,rb,45
134708,D. Origi,st,42
134708,D. Origi,cam,34
134708,D. Origi,rcm,14
134708,D. Origi,gk,13
134708,D. Origi,lcm,13
134708,D. Origi,cm,13
134708,D. Origi,cdm,12
134708,D. Origi,rcb,5
134708,D. Origi,lcb,5
134708,D. Origi,cb,1
25662,D. Ospina,gk,107
25662,D. Ospina,rb,45
25662,D. Ospina,cb,22
25662,D. Ospina,lw,21
25662,D. Ospina,lb,14
25662,D. Ospina,rcb,14
25662,D. Ospina,lcb,13
25662,D. Ospina,cm,1
25662,D. Ospina,cdm,1
82644,D. Pavelka,lw,10
82644,D. Pavelka,lb,8
82644,D. Pavelka,rw,8
82644,D. Pavelka,rb,8
82644,D. Pavelka,rcm,8
82644,D. Pavelka,lam,7
82644,D. Pavelka,rs,5
82644,D. Pavelka,ram,3
82644,D. Pavelka,cdm,3
82644,D. Pavelka,lcm,2
82644,D. Pavelka,cb,2
82644,D. Pavelka,rcb,2
82644,D. Pavelka,cam,1
82644,D. Pavelka,cm,1
49979,D. Pavlovic,rb,227
49979,D. Pavlovic,rw,187
49979,D. Pavlovic,ram,16
49979,D. Pavlovic,gk,15
49979,D. Pavlovic,rcb,10
49979,D. Pavlovic,rs,5
49979,D. Pavlovic,rcm,4
49979,D. Pavlovic,cdm,1
49979,D. Pavlovic,ls,1
49979,D. Pavlovic,cb,1
49979,D. Pavlovic,lb,1
49979,D. Pavlovic,lcb,1
49979,D. Pavlovic,cam,1
25714,D. Payet,rw,673
25714,D. Payet,lw,527
25714,D. Payet,rb,320
25714,D. Payet,ram,119
25714,D. Payet,rs,117
25714,D. Payet,lb,111
25714,D. Payet,lam,110
25714,D. Payet,ls,108
25714,D. Payet,st,77
25714,D. Payet,rcm,75
25714,D. Payet,cam,65
25714,D. Payet,lcm,53
25714,D. Payet,cm,52
25714,D. Payet,cdm,46
25714,D. Payet,rcb,9
25714,D. Payet,lcb,7
25714,D. Payet,cb,3
25714,D. Payet,gk,2
3475,D. Perotti,rw,869
3475,D. Perotti,rb,232
3475,D. Perotti,lw,108
3475,D. Perotti,rs,101
3475,D. Perotti,ram,89
3475,D. Perotti,rcm,35
3475,D. Perotti,lam,31
3475,D. Perotti,lb,28
3475,D. Perotti,ls,25
3475,D. Perotti,cam,21
3475,D. Perotti,st,17
3475,D. Perotti,cdm,11
3475,D. Perotti,rcb,6
3475,D. Perotti,lcm,4
3475,D. Perotti,cm,4
3475,D. Perotti,cb,3
3475,D. Perotti,lcb,2
37739,D. Praet,lw,519
37739,D. Praet,rw,470
37739,D. Praet,lb,320
37739,D. Praet,rb,240
37739,D. Praet,lam,148
37739,D. Praet,ram,118
37739,D. Praet,ls,84
37739,D. Praet,rcm,76
37739,D. Praet,lcm,66
37739,D. Praet,cdm,61
37739,D. Praet,cam,61
37739,D. Praet,rs,48
37739,D. Praet,cm,38
37739,D. Praet,st,24
37739,D. Praet,lcb,20
37739,D. Praet,rcb,19
37739,D. Praet,gk,9
37739,D. Praet,cb,6
466,D. Pröpper,rb,575
466,D. Pröpper,rw,396
466,D. Pröpper,ram,273
466,D. Pröpper,lb,129
466,D. Pröpper,rcm,128
466,D. Pröpper,cdm,106
466,D. Pröpper,lw,73
466,D. Pröpper,lam,67
466,D. Pröpper,lcm,62
466,D. Pröpper,rcb,59
466,D. Pröpper,cam,52
466,D. Pröpper,gk,52
466,D. Pröpper,rs,50
466,D. Pröpper,lcb,47
466,D. Pröpper,ls,45
466,D. Pröpper,cm,36
466,D. Pröpper,cb,35
466,D. Pröpper,st,29
21351,D. Pudil,rw,22
21351,D. Pudil,rb,21
21351,D. Pudil,ram,4
21351,D. Pudil,rcb,1
21351,D. Pudil,st,1
21351,D. Pudil,lam,1
21351,D. Pudil,lcb,1
21351,D. Pudil,rs,1
21351,D. Pudil,rcm,1
21351,D. Pudil,gk,1
62071,D. Randolph,gk,44
62071,D. Randolph,lw,23
62071,D. Randolph,rb,11
62071,D. Randolph,cb,9
62071,D. Randolph,lb,7
62071,D. Randolph,lcb,7
62071,D. Randolph,lcm,1
379209,D. Rice,lb,367
379209,D. Rice,rb,139
379209,D. Rice,lw,67
379209,D. Rice,gk,56
379209,D. Rice,rw,43
379209,D. Rice,lam,37
379209,D. Rice,lcm,29
379209,D. Rice,cdm,29
379209,D. Rice,lcb,25
379209,D. Rice,rcm,21
379209,D. Rice,rcb,20
379209,D. Rice,cb,15
379209,D. Rice,st,10
379209,D. Rice,cam,8
379209,D. Rice,cm,7
379209,D. Rice,rs,7
379209,D. Rice,ls,7
379209,D. Rice,ram,4
116283,D. Rolán,rw,539
116283,D. Rolán,lw,238
116283,D. Rolán,rb,209
116283,D. Rolán,rs,80
116283,D. Rolán,ram,74
116283,D. Rolán,ls,66
116283,D. Rolán,lb,62
116283,D. Rolán,lam,53
116283,D. Rolán,st,35
116283,D. Rolán,cm,28
116283,D. Rolán,rcm,22
116283,D. Rolán,cam,21
116283,D. Rolán,lcm,18
116283,D. Rolán,rcb,10
116283,D. Rolán,cdm,7
116283,D. Rolán,lcb,5
116283,D. Rolán,gk,2
8292,D. Rose,rw,539
8292,D. Rose,rb,411
8292,D. Rose,rs,37
8292,D. Rose,ram,19
8292,D. Rose,gk,15
8292,D. Rose,rcm,9
8292,D. Rose,rcb,8
8292,D. Rose,ls,7
8292,D. Rose,lw,7
8292,D. Rose,lb,5
8292,D. Rose,lcb,3
8292,D. Rose,cam,3
8292,D. Rose,lcm,3
8292,D. Rose,st,2
8292,D. Rose,cdm,1
8292,D. Rose,lam,1
8292,D. Rose,cb,1
134427,D. Rugani,lb,782
134427,D. Rugani,rb,207
134427,D. Rugani,lcm,160
134427,D. Rugani,lam,145
134427,D. Rugani,cdm,115
134427,D. Rugani,lcb,81
134427,D. Rugani,gk,70
134427,D. Rugani,lw,70
134427,D. Rugani,rcb,39
134427,D. Rugani,ram,38
134427,D. Rugani,cm,36
134427,D. Rugani,rw,35
134427,D. Rugani,rcm,32
134427,D. Rugani,cam,26
134427,D. Rugani,st,19
134427,D. Rugani,cb,17
134427,D. Rugani,ls,12
134427,D. Rugani,rs,7
26610,D. Sakho,lw,173
26610,D. Sakho,rw,114
26610,D. Sakho,ls,54
26610,D. Sakho,lb,42
26610,D. Sakho,rs,41
26610,D. Sakho,st,34
26610,D. Sakho,ram,30
26610,D. Sakho,rb,29
26610,D. Sakho,lam,23
26610,D. Sakho,gk,16
26610,D. Sakho,cam,14
26610,D. Sakho,lcm,13
26610,D. Sakho,cm,12
26610,D. Sakho,rcm,11
26610,D. Sakho,cdm,6
26610,D. Sakho,lcb,2
26610,D. Sakho,rcb,1
26610,D. Sakho,cb,1
7982,D. Santon,rb,352
7982,D. Santon,rw,289
7982,D. Santon,ram,22
7982,D. Santon,gk,21
7982,D. Santon,rcm,19
7982,D. Santon,lb,14
7982,D. Santon,lw,12
7982,D. Santon,rcb,9
7982,D. Santon,cdm,4
7982,D. Santon,cb,3
7982,D. Santon,lam,3
7982,D. Santon,cam,3
7982,D. Santon,lcm,2
7982,D. Santon,cm,2
7982,D. Santon,ls,2
7982,D. Santon,lcb,2
7982,D. Santon,rs,1
7982,D. Santon,st,1
134399,D. Selke,lw,293
134399,D. Selke,rw,206
134399,D. Selke,ls,99
134399,D. Selke,lam,96
134399,D. Selke,rs,82
134399,D. Selke,ram,76
134399,D. Selke,st,70
134399,D. Selke,rb,70
134399,D. Selke,lb,49
134399,D. Selke,cam,39
134399,D. Selke,lcm,28
134399,D. Selke,rcm,28
134399,D. Selke,gk,22
134399,D. Selke,cm,17
134399,D. Selke,cdm,11
134399,D. Selke,lcb,5
134399,D. Selke,rcb,4
134399,D. Selke,cb,1
26196,D. Sidibé,lw,941
26196,D. Sidibé,lb,812
26196,D. Sidibé,rw,95
26196,D. Sidibé,rb,89
26196,D. Sidibé,lam,62
26196,D. Sidibé,ls,55
26196,D. Sidibé,lcb,27
26196,D. Sidibé,gk,26
26196,D. Sidibé,lcm,24
26196,D. Sidibé,cdm,15
26196,D. Sidibé,ram,9
26196,D. Sidibé,cb,4
26196,D. Sidibé,cm,4
26196,D. Sidibé,rcb,4
26196,D. Sidibé,rs,3
26196,D. Sidibé,cam,3
26196,D. Sidibé,st,2
26196,D. Sidibé,rcm,1
149019,D. Simpson,lb,845
149019,D. Simpson,lw,412
149019,D. Simpson,lam,51
149019,D. Simpson,gk,51
149019,D. Simpson,lcb,44
149019,D. Simpson,lcm,27
149019,D. Simpson,cdm,13
149019,D. Simpson,ls,13
149019,D. Simpson,cam,10
149019,D. Simpson,rcb,10
149019,D. Simpson,rb,9
149019,D. Simpson,cm,8
149019,D. Simpson,cb,7
149019,D. Simpson,rw,5
149019,D. Simpson,rcm,5
149019,D. Simpson,ram,4
149019,D. Simpson,st,2
149019,D. Simpson,rs,2
93003,D. Siovas,rb,613
93003,D. Siovas,lb,96
93003,D. Siovas,rw,78
93003,D. Siovas,rcb,70
93003,D. Siovas,gk,63
93003,D. Siovas,rcm,60
93003,D. Siovas,ram,47
93003,D. Siovas,lcb,44
93003,D. Siovas,cdm,43
93003,D. Siovas,rs,30
93003,D. Siovas,cb,25
93003,D. Siovas,ls,24
93003,D. Siovas,st,22
93003,D. Siovas,cm,13
93003,D. Siovas,lcm,11
93003,D. Siovas,lam,9
93003,D. Siovas,lw,7
93003,D. Siovas,cam,6
286831,D. Solanke,rw,89
286831,D. Solanke,lw,72
286831,D. Solanke,ls,52
286831,D. Solanke,st,50
286831,D. Solanke,rs,49
286831,D. Solanke,rb,36
286831,D. Solanke,lb,26
286831,D. Solanke,lam,24
286831,D. Solanke,ram,23
286831,D. Solanke,cam,19
286831,D. Solanke,cm,16
286831,D. Solanke,lcm,10
286831,D. Solanke,rcm,7
286831,D. Solanke,cdm,6
286831,D. Solanke,gk,5
286831,D. Solanke,rcb,2
105332,D. Srna,lw,135
105332,D. Srna,lb,124
105332,D. Srna,lam,5
105332,D. Srna,gk,4
105332,D. Srna,lcb,3
105332,D. Srna,ls,3
105332,D. Srna,cdm,2
105332,D. Srna,rcb,1
105332,D. Srna,cb,1
105332,D. Srna,lcm,1
8086,D. Stephens,lb,641
8086,D. Stephens,rb,235
8086,D. Stephens,lw,228
8086,D. Stephens,cdm,195
8086,D. Stephens,lam,195
8086,D. Stephens,lcm,141
8086,D. Stephens,rcm,139
8086,D. Stephens,ram,124
8086,D. Stephens,lcb,104
8086,D. Stephens,rw,98
8086,D. Stephens,cm,84
8086,D. Stephens,rcb,79
8086,D. Stephens,cam,57
8086,D. Stephens,gk,55
8086,D. Stephens,ls,47
8086,D. Stephens,st,46
8086,D. Stephens,rs,43
8086,D. Stephens,cb,26
7907,D. Sturridge,lw,162
7907,D. Sturridge,rw,79
7907,D. Sturridge,rs,58
7907,D. Sturridge,ls,56
7907,D. Sturridge,st,25
7907,D. Sturridge,lam,24
7907,D. Sturridge,ram,23
7907,D. Sturridge,lb,17
7907,D. Sturridge,rb,12
7907,D. Sturridge,cam,10
7907,D. Sturridge,cm,8
7907,D. Sturridge,lcm,6
7907,D. Sturridge,rcm,6
7907,D. Sturridge,cdm,3
7907,D. Sturridge,lcb,1
7907,D. Sturridge,gk,1
135747,D. Subašić,gk,423
135747,D. Subašić,rb,171
135747,D. Subašić,lw,138
135747,D. Subašić,lcb,95
135747,D. Subašić,lb,88
135747,D. Subašić,cb,81
135747,D. Subašić,rcb,60
135747,D. Subašić,cdm,5
3974,D. Suárez,lb,939
3974,D. Suárez,lw,782
3974,D. Suárez,lam,70
3974,D. Suárez,lcb,45
3974,D. Suárez,gk,43
3974,D. Suárez,lcm,39
3974,D. Suárez,ls,24
3974,D. Suárez,rb,21
3974,D. Suárez,cdm,14
3974,D. Suárez,rw,13
3974,D. Suárez,cm,10
3974,D. Suárez,rcb,8
3974,D. Suárez,st,6
3974,D. Suárez,rcm,5
3974,D. Suárez,cb,4
3974,D. Suárez,ram,4
3974,D. Suárez,cam,3
3974,D. Suárez,rs,1
257762,D. Sánchez,lb,1112
257762,D. Sánchez,rb,355
257762,D. Sánchez,lam,201
257762,D. Sánchez,cdm,182
257762,D. Sánchez,lw,175
257762,D. Sánchez,lcm,149
257762,D. Sánchez,lcb,125
257762,D. Sánchez,gk,97
257762,D. Sánchez,rcb,94
257762,D. Sánchez,cm,65
257762,D. Sánchez,rcm,55
257762,D. Sánchez,cb,45
257762,D. Sánchez,rw,30
257762,D. Sánchez,cam,27
257762,D. Sánchez,ram,24
257762,D. Sánchez,st,19
257762,D. Sánchez,ls,16
257762,D. Sánchez,rs,9
383,D. Tadić,lw,729
383,D. Tadić,rw,534
383,D. Tadić,lb,280
383,D. Tadić,ls,152
383,D. Tadić,rb,149
383,D. Tadić,rs,109
383,D. Tadić,lam,105
383,D. Tadić,ram,76
383,D. Tadić,st,63
383,D. Tadić,cam,56
383,D. Tadić,lcm,42
383,D. Tadić,cm,42
383,D. Tadić,rcm,32
383,D. Tadić,cdm,22
383,D. Tadić,lcb,17
383,D. Tadić,rcb,11
383,D. Tadić,gk,6
383,D. Tadić,cb,2
91064,D. Torres,lb,136
91064,D. Torres,rb,108
91064,D. Torres,lcm,74
91064,D. Torres,lw,71
91064,D. Torres,lam,57
91064,D. Torres,ram,46
91064,D. Torres,rw,42
91064,D. Torres,cdm,42
91064,D. Torres,rcm,42
91064,D. Torres,gk,40
91064,D. Torres,cm,29
91064,D. Torres,lcb,28
91064,D. Torres,rcb,24
91064,D. Torres,ls,18
91064,D. Torres,cam,16
91064,D. Torres,st,13
91064,D. Torres,rs,10
91064,D. Torres,cb,7
127530,D. Tošić,rb,80
127530,D. Tošić,rw,14
127530,D. Tošić,cb,8
127530,D. Tošić,ram,8
127530,D. Tošić,lb,7
127530,D. Tošić,lcb,4
127530,D. Tošić,cdm,3
127530,D. Tošić,lcm,3
127530,D. Tošić,rcm,2
127530,D. Tošić,rcb,2
127530,D. Tošić,lam,2
127530,D. Tošić,ls,1
127530,D. Tošić,rs,1
127530,D. Tošić,gk,1
127530,D. Tošić,cam,1
127530,D. Tošić,cm,1
352988,D. Upamecano,rb,1119
352988,D. Upamecano,ram,140
352988,D. Upamecano,rcm,116
352988,D. Upamecano,lb,114
352988,D. Upamecano,rw,109
352988,D. Upamecano,rcb,98
352988,D. Upamecano,cdm,93
352988,D. Upamecano,gk,93
352988,D. Upamecano,cm,32
352988,D. Upamecano,lcm,30
352988,D. Upamecano,lcb,26
352988,D. Upamecano,cam,24
352988,D. Upamecano,lw,20
352988,D. Upamecano,lam,18
352988,D. Upamecano,cb,18
352988,D. Upamecano,st,18
352988,D. Upamecano,ls,16
352988,D. Upamecano,rs,14
343925,D. Verde,lw,267
343925,D. Verde,rw,256
343925,D. Verde,rb,208
343925,D. Verde,lb,152
343925,D. Verde,ls,15
343925,D. Verde,ram,14
343925,D. Verde,cm,11
343925,D. Verde,lam,11
343925,D. Verde,rs,10
343925,D. Verde,st,10
343925,D. Verde,cdm,9
343925,D. Verde,rcm,6
343925,D. Verde,rcb,5
343925,D. Verde,lcb,5
343925,D. Verde,gk,5
343925,D. Verde,lcm,4
343925,D. Verde,cb,2
343925,D. Verde,cam,2
69396,D. Vida,rb,364
69396,D. Vida,rcb,63
69396,D. Vida,cdm,38
69396,D. Vida,rcm,38
69396,D. Vida,gk,31
69396,D. Vida,ram,30
69396,D. Vida,rw,23
69396,D. Vida,lb,23
69396,D. Vida,lcb,18
69396,D. Vida,cm,8
69396,D. Vida,rs,8
69396,D. Vida,st,8
69396,D. Vida,cb,6
69396,D. Vida,ls,4
69396,D. Vida,cam,3
69396,D. Vida,lam,2
69396,D. Vida,lcm,2
69396,D. Vida,lw,2
136509,D. Ward,gk,8
136509,D. Ward,rb,6
136509,D. Ward,lb,4
136509,D. Ward,lcb,3
136509,D. Ward,cb,2
136509,D. Ward,rcb,1
26652,D. Wass,lw,844
26652,D. Wass,lb,533
26652,D. Wass,lam,145
26652,D. Wass,ls,102
26652,D. Wass,rw,93
26652,D. Wass,lcm,83
26652,D. Wass,ram,40
26652,D. Wass,cam,39
26652,D. Wass,st,39
26652,D. Wass,rb,39
26652,D. Wass,cdm,38
26652,D. Wass,rcm,34
26652,D. Wass,rs,31
26652,D. Wass,cm,25
26652,D. Wass,gk,24
26652,D. Wass,lcb,24
26652,D. Wass,rcb,9
26652,D. Wass,cb,5
7945,D. Welbeck,rw,297
7945,D. Welbeck,lw,112
7945,D. Welbeck,rs,90
7945,D. Welbeck,rb,70
7945,D. Welbeck,ls,52
7945,D. Welbeck,st,42
7945,D. Welbeck,ram,36
7945,D. Welbeck,lb,23
7945,D. Welbeck,lcm,15
7945,D. Welbeck,rcm,12
7945,D. Welbeck,lam,11
7945,D. Welbeck,cdm,10
7945,D. Welbeck,cam,10
7945,D. Welbeck,gk,9
7945,D. Welbeck,cm,7
7945,D. Welbeck,rcb,7
7945,D. Welbeck,lcb,5
7945,D. Welbeck,cb,3
8745,D. Whitehead,lb,14
8745,D. Whitehead,rb,9
8745,D. Whitehead,cdm,6
8745,D. Whitehead,lam,5
8745,D. Whitehead,lw,5
8745,D. Whitehead,rw,4
8745,D. Whitehead,lcb,3
8745,D. Whitehead,lcm,3
8745,D. Whitehead,rcb,3
8745,D. Whitehead,cb,2
8745,D. Whitehead,rcm,1
8745,D. Whitehead,ram,1
15823,D. Williams,lb,130
15823,D. Williams,lw,113
15823,D. Williams,rb,109
15823,D. Williams,rw,78
15823,D. Williams,cdm,60
15823,D. Williams,lam,43
15823,D. Williams,ram,37
15823,D. Williams,ls,28
15823,D. Williams,lcm,25
15823,D. Williams,lcb,24
15823,D. Williams,rcm,22
15823,D. Williams,rcb,20
15823,D. Williams,gk,18
15823,D. Williams,cam,17
15823,D. Williams,st,11
15823,D. Williams,cb,11
15823,D. Williams,rs,10
15823,D. Williams,cm,9
252365,D. Yedlin,lb,907
252365,D. Yedlin,lw,726
252365,D. Yedlin,lam,46
252365,D. Yedlin,lcb,44
252365,D. Yedlin,gk,44
252365,D. Yedlin,ls,24
252365,D. Yedlin,lcm,17
252365,D. Yedlin,rb,14
252365,D. Yedlin,cdm,9
252365,D. Yedlin,cam,8
252365,D. Yedlin,cb,8
252365,D. Yedlin,cm,7
252365,D. Yedlin,st,6
252365,D. Yedlin,ram,5
252365,D. Yedlin,rw,5
252365,D. Yedlin,rcb,5
252365,D. Yedlin,rcm,3
252365,D. Yedlin,rs,1
397028,D. Zagadou,rw,283
397028,D. Zagadou,rb,250
397028,D. Zagadou,ram,18
397028,D. Zagadou,rcm,13
397028,D. Zagadou,gk,13
397028,D. Zagadou,st,10
397028,D. Zagadou,ls,10
397028,D. Zagadou,lcb,7
397028,D. Zagadou,rs,6
397028,D. Zagadou,cdm,6
397028,D. Zagadou,rcb,6
397028,D. Zagadou,cm,6
397028,D. Zagadou,cam,4
397028,D. Zagadou,lb,4
397028,D. Zagadou,lw,3
397028,D. Zagadou,lam,3
397028,D. Zagadou,cb,2
360992,D. Zakaria,rb,354
360992,D. Zakaria,lb,204
360992,D. Zakaria,ram,156
360992,D. Zakaria,lw,150
360992,D. Zakaria,rw,146
360992,D. Zakaria,cdm,121
360992,D. Zakaria,rcm,110
360992,D. Zakaria,lam,95
360992,D. Zakaria,lcm,95
360992,D. Zakaria,cam,53
360992,D. Zakaria,rcb,50
360992,D. Zakaria,ls,47
360992,D. Zakaria,lcb,46
360992,D. Zakaria,gk,46
360992,D. Zakaria,cm,45
360992,D. Zakaria,rs,43
360992,D. Zakaria,st,27
360992,D. Zakaria,cb,20
86243,D. Zapata,rw,325
86243,D. Zapata,lw,306
86243,D. Zapata,ls,137
86243,D. Zapata,rs,121
86243,D. Zapata,st,104
86243,D. Zapata,rb,96
86243,D. Zapata,lam,91
86243,D. Zapata,ram,79
86243,D. Zapata,lb,60
86243,D. Zapata,cam,49
86243,D. Zapata,gk,25
86243,D. Zapata,rcm,23
86243,D. Zapata,cm,13
86243,D. Zapata,lcm,8
86243,D. Zapata,cdm,8
86243,D. Zapata,rcb,2
86243,D. Zapata,cb,2
86243,D. Zapata,lcb,1
22889,D. Zappacosta,lw,443
22889,D. Zappacosta,lb,299
22889,D. Zappacosta,rb,88
22889,D. Zappacosta,rw,62
22889,D. Zappacosta,ls,28
22889,D. Zappacosta,gk,11
22889,D. Zappacosta,lam,8
22889,D. Zappacosta,rs,7
22889,D. Zappacosta,st,6
22889,D. Zappacosta,lcb,4
22889,D. Zappacosta,lcm,3
22889,D. Zappacosta,rcm,2
22889,D. Zappacosta,rcb,1
22889,D. Zappacosta,cm,1
22889,D. Zappacosta,ram,1
14772,D. da Costa,lw,436
14772,D. da Costa,lb,377
14772,D. da Costa,ls,31
14772,D. da Costa,lcb,16
14772,D. da Costa,lam,13
14772,D. da Costa,gk,13
14772,D. da Costa,lcm,10
14772,D. da Costa,st,6
14772,D. da Costa,cdm,3
