eventName,subEventName,startX,startY,endX,endY,tags
Pass,Simple pass,69,91,75,100,1802
Duel,Ground attacking duel,39,95,44,95,"701, 1802"
Duel,Ground defending duel,44,95,44,94,"701, 1802"
Foul,Foul,44,94,44,95,
Duel,Ground loose ball duel,59,67,58,70,"701, 1802"
Others on the ball,Clearance,3,42,0,49,"1401, 1802"
Others on the ball,Clearance,8,63,38,32,"1401, 1802"
Duel,Ground loose ball duel,32,72,26,69,"701, 1802"
Duel,Ground loose ball duel,88,27,84,30,"703, 1801"
Pass,Head pass,23,63,31,97,1801
Duel,Ground defending duel,34,33,37,31,"701, 1802"
Foul,Foul,37,31,34,33,
Pass,Simple pass,70,78,74,60,1801
Pass,Simple pass,68,83,66,38,1801
Pass,Simple pass,49,75,34,80,1801
Pass,Simple pass,54,92,61,79,1801
Free Kick,Throw in,71,100,60,92,1801
Free Kick,Corner,100,0,83,59,"801, 1801"
Pass,Simple pass,53,75,41,75,1801
Pass,Simple pass,48,26,66,7,1801
Others on the ball,Touch,56,34,71,25,
Pass,Simple pass,71,25,80,5,1801
Duel,Ground attacking duel,74,25,71,26,"501, 702, 1801"
Duel,Ground loose ball duel,71,26,70,30,"702, 1801"
Duel,Ground loose ball duel,70,30,62,25,"702, 1801"
Pass,Simple pass,51,93,42,85,1801
Duel,Ground attacking duel,55,86,56,84,"503, 703, 1801"
Pass,Smart pass,63,87,99,74,1802
Pass,Simple pass,62,15,46,15,1801
Free Kick,Free kick cross,64,79,99,44,"801, 1802"
Duel,Air duel,4,39,24,16,"703, 1801"
Duel,Ground defending duel,62,79,70,84,"601, 702, 1801"
Pass,High pass,44,52,80,85,1802
Pass,Simple pass,64,86,74,84,1801
Others on the ball,Touch,84,77,87,73,
Duel,Ground defending duel,87,73,83,66,"504, 601, 701, 1802"
Duel,Ground attacking duel,55,16,48,29,"702, 1801"
Pass,Simple pass,48,29,50,79,1801
Pass,Cross,94,99,92,35,"402, 801, 1801"
Duel,Ground defending duel,26,13,35,26,"503, 703, 1801"
Pass,Simple pass,35,26,33,43,1801
Pass,Simple pass,69,68,66,76,1801
Shot,Shot,94,49,0,0,"101, 403, 201, 1203, 1801"
Pass,Simple pass,50,51,27,30,1801
Duel,Ground defending duel,16,83,14,70,"1601, 701, 1802"
Pass,Simple pass,65,90,48,72,1801
Pass,Simple pass,57,97,40,95,1801
Free Kick,Corner,100,100,91,36,"801, 1802"
Duel,Ground attacking duel,92,93,91,92,"502, 701, 1802"
Pass,Simple pass,28,88,35,94,1802
Pass,Smart pass,56,68,89,63,"302, 1901, 901, 1801"
Others on the ball,Touch,79,86,71,79,1302
Free Kick,Free kick cross,80,95,83,51,"801, 1802"
Pass,Simple pass,56,61,76,93,1801
Pass,High pass,70,81,97,17,1801
Duel,Ground attacking duel,15,79,19,91,"503, 702, 1801"
Duel,Ground loose ball duel,19,91,19,91,"701, 1802"
Duel,Ground attacking duel,13,92,10,93,"702, 1801"
Pass,Simple pass,10,93,7,87,1801
Others on the ball,Touch,47,79,81,85,
Pass,Simple pass,81,85,70,81,1801
Pass,Simple pass,74,89,91,91,1801
Pass,Simple pass,75,24,62,24,1801
Pass,High pass,62,28,86,69,"901, 1802"
Pass,Smart pass,40,38,93,27,"1901, 901, 1801"
Pass,Simple pass,63,66,78,85,1801
Pass,Simple pass,51,90,34,69,1801
Pass,Simple pass,56,93,53,84,1801
Pass,Simple pass,54,65,46,72,1801
Pass,Launch,16,85,52,65,1801
Pass,Simple pass,77,35,71,47,"1901, 1801"
Duel,Ground attacking duel,80,54,74,40,"504, 701, 1802"
Pass,High pass,56,68,81,33,"1901, 901, 1802"
Free Kick,Corner,100,0,92,70,"801, 1801"
Pass,Cross,90,72,89,36,"402, 801, 1801"
Pass,Simple pass,75,55,70,44,1801
Pass,Cross,97,78,81,65,"1901, 402, 801, 1801"
Duel,Ground loose ball duel,91,71,91,35,"1901, 701, 1802"
Free Kick,Corner,100,100,95,58,"801, 1801"
Others on the ball,Touch,34,57,40,49,
Duel,Ground loose ball duel,40,49,39,48,"701, 1802"
Pass,Smart pass,35,30,96,57,"901, 1802"
Pass,Simple pass,62,57,76,92,1801
Pass,Cross,97,84,87,40,"402, 801, 1801"
Pass,Simple pass,50,65,40,78,1801
Pass,Simple pass,45,39,47,32,1801
Duel,Ground attacking duel,41,39,42,41,"703, 1801"
Pass,Simple pass,71,87,74,73,1801
Duel,Ground attacking duel,69,90,78,100,"501, 702, 1801"
Duel,Ground defending duel,21,66,30,47,"504, 703, 1801"
Pass,Simple pass,47,86,88,74,1801
Duel,Ground attacking duel,67,64,66,66,"703, 1801"
Pass,High pass,74,61,98,72,1801
Pass,Simple pass,79,91,84,86,1801
Pass,Simple pass,43,26,41,8,1801
Duel,Ground defending duel,37,9,31,5,"503, 702, 1801"
Duel,Air duel,41,11,38,8,"701, 1802"
Pass,Simple pass,41,11,36,5,1801
Others on the ball,Touch,9,61,100,100,1401
Duel,Air duel,57,31,36,34,"701, 1802"
Duel,Ground loose ball duel,67,7,70,14,"701, 1802"
Duel,Ground loose ball duel,93,91,32,45,"703, 1801"
Pass,High pass,39,68,95,93,"1901, 1801"
Duel,Ground attacking duel,74,69,71,80,"1901, 602, 702, 1801"
Pass,Simple pass,71,80,79,98,"1901, 1801"
Free Kick,Corner,100,100,91,43,"801, 1801"
Duel,Air duel,72,83,68,75,"701, 1802"
Duel,Ground attacking duel,95,95,67,71,"702, 1801"
Pass,Simple pass,67,71,63,93,1801
Pass,Simple pass,65,87,61,87,1801
Duel,Ground defending duel,67,82,59,77,"701, 1802"
Pass,Simple pass,62,94,67,99,1801
Pass,Simple pass,65,91,56,85,1801
Pass,Simple pass,70,74,63,80,1801
Pass,Simple pass,39,23,34,62,1801
Free Kick,Free kick cross,72,95,100,37,"801, 1802"
Pass,High pass,45,54,84,10,"1901, 1801"
Duel,Ground attacking duel,71,78,66,75,"602, 701, 1802"
Shot,Shot,90,58,100,100,"101, 1901, 401, 201, 1202, 1801"
Pass,Simple pass,67,75,38,53,"1401, 1801"
Pass,Simple pass,68,86,39,91,1801
Pass,Simple pass,44,38,41,12,1801
Pass,Simple pass,43,39,38,65,"2001, 1802"
Free Kick,Free kick cross,66,18,86,55,"302, 801, 1801"
Others on the ball,Touch,45,23,38,0,1401
Duel,Ground defending duel,92,88,33,17,"703, 1801"
Offside,,73,36,100,100,
Pass,Simple pass,50,51,33,37,1801
Duel,Ground attacking duel,91,89,30,20,"503, 701, 1802"
Pass,Simple pass,28,6,30,14,1802
Others on the ball,Touch,29,3,37,4,
Pass,Smart pass,64,20,79,50,"1901, 901, 1802"
Pass,Simple pass,42,24,87,51,"1001, 1802"
Duel,Air duel,93,88,76,5,"703, 1801"
Pass,Simple pass,85,88,98,99,1802
Pass,High pass,39,63,87,83,"1901, 1801"
Pass,Simple pass,32,28,28,16,1801
Others on the ball,Touch,25,95,90,97,
Duel,Ground loose ball duel,28,87,30,87,"703, 1801"
Pass,Simple pass,30,87,92,98,1801
Pass,Simple pass,72,81,68,58,1801
Pass,Head pass,46,92,64,77,1802
Pass,Simple pass,65,88,56,91,1801
Pass,Simple pass,66,93,66,90,1802
Shot,Shot,71,93,100,100,"402, 1216, 1802"
Duel,Air duel,89,52,88,56,"703, 1801"
Shot,Shot,88,56,100,100,"403, 201, 1201, 1801"
Duel,Ground defending duel,27,81,29,87,"701, 1802"
Foul,Foul,29,87,27,81,
Duel,Ground loose ball duel,68,85,71,87,"703, 1801"
Pass,Simple pass,71,87,89,89,1801
Duel,Ground attacking duel,81,82,81,84,"702, 1801"
Duel,Ground attacking duel,81,84,84,87,"701, 1802"
Foul,Foul,84,87,81,84,
Foul,Protest,85,87,100,100,1702
Others on the ball,Touch,25,70,25,53,1401
Pass,Simple pass,73,94,74,95,1802
Duel,Ground loose ball duel,70,92,71,100,"702, 1801"
Duel,Ground defending duel,97,98,84,82,"502, 701, 1802"
Duel,Ground attacking duel,77,75,73,70,"701, 1802"
Pass,Simple pass,59,24,48,30,1801
Pass,Simple pass,65,17,63,9,1801
Duel,Air duel,64,74,63,66,"703, 1801"
Pass,Simple pass,46,77,55,88,1801
Duel,Ground loose ball duel,51,50,51,51,"701, 1802"
Duel,Ground attacking duel,38,76,37,59,"702, 1801"
Pass,Simple pass,37,59,31,48,1801
Pass,Simple pass,56,54,57,79,1801
Pass,Simple pass,59,66,54,37,1801
Others on the ball,Touch,62,66,51,55,
Duel,Ground loose ball duel,51,55,33,61,"701, 1802"
Pass,Simple pass,33,60,39,84,1801
Pass,Simple pass,41,71,36,89,1801
Free Kick,Free Kick,66,77,59,74,1801
Pass,Simple pass,60,85,38,69,1801
Duel,Ground attacking duel,64,47,85,71,"703, 1801"
Duel,Ground attacking duel,85,71,58,50,"701, 1802"
Pass,Simple pass,64,80,54,87,1801
Pass,Simple pass,75,23,67,15,1801
Pass,Simple pass,56,37,62,27,1801
Pass,High pass,59,30,82,97,1801
Others on the ball,Touch,59,76,68,100,1302
Duel,Ground loose ball duel,37,80,65,90,"702, 1801"
Duel,Ground loose ball duel,65,90,71,95,"1601, 701, 1802"
Pass,Simple pass,65,86,82,100,1802
Pass,Simple pass,79,76,75,83,1801
Pass,Simple pass,85,90,64,59,1801
Pass,Simple pass,46,67,57,68,1801
Pass,Simple pass,39,76,38,70,1802
Others on the ball,Touch,73,77,65,94,
Duel,Ground defending duel,65,94,71,71,"702, 1801"
Duel,Air duel,62,79,41,100,"701, 1802"
Free Kick,Throw in,66,0,61,7,1801
Pass,Simple pass,66,10,72,9,1801
Pass,Simple pass,65,17,46,17,1801
Pass,Simple pass,73,62,79,78,1801
Duel,Ground defending duel,61,94,62,89,"701, 1802"
Foul,Foul,62,89,61,94,
Pass,High pass,39,75,87,97,1802
Duel,Air duel,70,75,66,69,"701, 1802"
Foul,Foul,66,69,70,75,
Pass,High pass,8,70,38,86,1801
Duel,Ground attacking duel,85,96,84,94,"702, 1801"
Duel,Ground attacking duel,84,94,78,100,"501, 702, 1801"
Others on the ball,Acceleration,55,37,76,51,"1901, 1801"
Pass,Simple pass,76,51,91,43,"302, 1801"
Duel,Air duel,96,47,91,67,"701, 1802"
Duel,Ground loose ball duel,62,85,59,69,"1601, 701, 1802"
Pass,Simple pass,28,57,28,52,1801
Pass,Simple pass,67,78,68,95,1801
Pass,Simple pass,73,93,68,84,1801
Pass,Simple pass,74,82,80,91,1801
Pass,Cross,77,90,92,34,"402, 801, 1802"
Duel,Ground loose ball duel,71,80,66,79,"701, 1802"
Pass,Simple pass,74,73,73,73,1801
Pass,Simple pass,48,70,40,76,1801
Pass,High pass,40,81,84,24,1801
Shot,Shot,79,53,100,100,"402, 1212, 1802"
Pass,Head pass,47,13,43,7,1802
Foul,Protest,40,19,,,1702
Duel,Ground attacking duel,43,14,56,15,"502, 703, 1801"
Pass,High pass,56,15,72,41,1801
Duel,Ground attacking duel,70,76,74,76,"701, 1802"
Duel,Ground attacking duel,66,45,64,42,"702, 1801"
Pass,Simple pass,66,41,57,25,1801
Free Kick,Free kick cross,62,15,86,27,"801, 1802"
Others on the ball,Clearance,10,65,34,77,"1401, 1802"
Pass,Head pass,88,45,87,56,1801
Pass,Simple pass,75,71,74,54,"1901, 1801"
Duel,Ground defending duel,33,53,31,30,"701, 1802"
Duel,Air duel,92,63,87,100,"702, 1801"
Pass,Head pass,73,93,67,88,1802
Pass,Simple pass,48,16,38,31,1801
Duel,Ground loose ball duel,65,30,71,22,"701, 1802"
Duel,Ground loose ball duel,70,70,73,55,"701, 1802"
Pass,Simple pass,48,31,50,61,"1901, 1801"
Pass,Smart pass,68,71,93,77,"1901, 901, 1801"
Duel,Ground attacking duel,30,72,23,65,"702, 1801"
Pass,Simple pass,23,65,10,65,1801
Pass,Head pass,60,73,52,92,1801
Duel,Ground attacking duel,46,57,45,55,"502, 701, 1802"
Pass,Simple pass,59,65,54,46,1801
Duel,Air duel,9,43,32,17,"703, 1801"
Pass,Simple pass,34,67,47,50,1801
Pass,Simple pass,39,95,49,82,1801
Pass,Cross,77,86,94,4,"402, 801, 1802"
Duel,Ground loose ball duel,98,87,0,0,"702, 1801"
Duel,Air duel,70,9,75,14,"702, 1801"
Offside,,82,51,0,0,
Pass,Simple pass,68,47,70,88,1801
Duel,Air duel,94,45,100,100,"701, 1802"
Pass,High pass,47,75,92,90,1801
Others on the ball,Touch,18,47,18,47,
Pass,Simple pass,58,18,61,19,"1401, 1801"
Pass,Simple pass,50,49,30,77,1801
Pass,Simple pass,73,91,71,82,1801
Duel,Ground defending duel,28,66,24,60,"701, 1802"
Duel,Ground loose ball duel,2,5,51,95,"1601, 701, 1802"
Duel,Ground attacking duel,72,89,13,14,"701, 1802"
Duel,Ground defending duel,13,14,75,86,"504, 701, 1802"
Pass,Simple pass,73,65,68,67,1802
Duel,Ground attacking duel,14,13,37,88,"702, 1801"
Duel,Ground attacking duel,20,18,42,58,"702, 1801"
Duel,Air duel,42,58,50,55,"701, 1802"
Duel,Ground attacking duel,67,32,68,36,"703, 1801"
Pass,Simple pass,68,36,54,43,1801
Free Kick,Throw in,73,0,98,13,1801
Duel,Ground defending duel,80,6,80,5,"1601, 701, 1802"
Foul,Foul,80,5,80,6,
Duel,Ground attacking duel,28,34,29,36,"503, 703, 1801"
Duel,Ground attacking duel,64,32,55,40,"501, 703, 1801"
Pass,High pass,55,40,70,71,1801
Pass,Simple pass,61,16,66,10,1801
Duel,Ground attacking duel,46,24,47,40,"703, 1801"
Pass,Smart pass,47,40,72,82,"901, 1802"
Duel,Ground loose ball duel,74,37,86,51,"701, 1802"
Pass,High pass,39,97,73,61,1802
Duel,Ground attacking duel,65,78,57,90,"702, 1801"
Duel,Ground attacking duel,57,90,54,93,"703, 1801"
Free Kick,Free Kick,47,94,89,84,1802
Pass,Simple pass,68,95,70,71,1801
Pass,Simple pass,70,94,63,66,1801
Pass,Simple pass,69,63,79,68,1802
Pass,Simple pass,47,83,46,37,1801
Pass,Simple pass,37,49,44,71,1801
Others on the ball,Touch,91,31,89,60,"201, 1302"
Duel,Air duel,95,54,100,1,"702, 1801"
Shot,Shot,93,51,0,0,"403, 201, 1214, 1802"
Pass,Simple pass,76,93,66,79,1801
Pass,Simple pass,66,83,57,97,1801
Duel,Ground defending duel,7,7,59,95,"1601, 701, 1802"
Foul,Foul,59,95,7,7,1702
Duel,Ground defending duel,47,94,7,6,"701, 1802"
Pass,Simple pass,42,89,2,3,1801
Free Kick,Throw in,50,100,7,7,1802
Others on the ball,Touch,88,36,84,33,
Pass,Simple pass,76,36,77,33,1801
Pass,Simple pass,77,33,67,45,1801
Duel,Ground attacking duel,34,10,33,7,"602, 701, 1802"
Pass,Simple pass,30,29,67,67,1801
Pass,Simple pass,32,37,33,67,1801
Duel,Ground attacking duel,34,55,55,53,"701, 1802"
Pass,Simple pass,28,35,65,64,1801
Duel,Air duel,46,76,70,33,"703, 1801"
Duel,Ground attacking duel,46,52,30,65,"702, 1801"
Pass,Head pass,37,6,33,22,1801
Pass,Simple pass,42,34,56,69,1802
Pass,Simple pass,48,43,59,64,1801
Pass,Simple pass,64,62,66,53,1802
Pass,Simple pass,58,66,68,82,1801
Duel,Ground loose ball duel,97,60,97,62,"701, 1802"
Foul,Foul,97,62,97,60,
Others on the ball,Touch,63,64,52,54,
Free Kick,Free Kick,52,13,33,28,1801
Pass,Simple pass,69,52,63,51,1801
Pass,Simple pass,38,65,72,91,"1901, 1801"
Shot,Shot,86,51,100,100,"402, 201, 1212, 1802"
Pass,Simple pass,45,68,45,69,1801
Pass,Simple pass,41,70,34,71,1801
Pass,Smart pass,74,66,77,70,"901, 1802"
Duel,Ground attacking duel,72,80,66,82,"702, 1801"
Pass,Simple pass,66,82,40,81,1801
Pass,Simple pass,61,64,87,89,1801
Duel,Air duel,66,42,57,38,"701, 1802"
Duel,Ground attacking duel,65,34,62,28,"702, 1801"
Pass,Simple pass,62,28,71,6,1801
Pass,Simple pass,65,20,67,45,1801
Duel,Air duel,55,57,77,78,"701, 1802"
Pass,Simple pass,56,34,56,62,1801
Duel,Air duel,63,55,64,83,"701, 1802"
Pass,Simple pass,59,71,55,70,1801
Pass,Simple pass,60,62,72,33,1802
Pass,Simple pass,37,52,41,26,1801
Pass,Simple pass,73,40,55,66,1801
Pass,Simple pass,58,66,48,26,1801
Pass,Simple pass,52,27,37,24,1801
Pass,Simple pass,64,5,66,24,1801
Duel,Ground attacking duel,23,47,27,45,"701, 1802"
Duel,Ground attacking duel,23,54,21,62,"501, 703, 1801"
Pass,Simple pass,21,62,8,51,1801
Duel,Air duel,30,61,31,62,"703, 1801"
Duel,Ground attacking duel,31,62,24,60,"702, 1801"
Pass,Simple pass,24,60,28,16,1801
Pass,Simple pass,28,43,23,52,1801
Duel,Air duel,65,20,57,0,"701, 1802"
Pass,Simple pass,62,62,58,79,1802
Free Kick,Throw in,65,100,56,49,1801
Duel,Ground attacking duel,68,16,69,21,"703, 1801"
Pass,Simple pass,68,82,77,90,1801
Others on the ball,Touch,81,68,90,61,
Duel,Ground defending duel,90,61,94,59,"1601, 703, 1801"
Shot,Shot,94,59,100,100,"401, 201, 1202, 1801"
Pass,High pass,35,67,79,32,"901, 1802"
Pass,Simple pass,61,25,65,39,1801
Duel,Ground attacking duel,83,65,85,56,"502, 701, 1802"
Pass,Simple pass,64,62,82,10,1801
Pass,Simple pass,72,26,70,13,1802
Duel,Ground loose ball duel,68,19,79,31,"703, 1801"
Pass,Simple pass,79,31,72,41,1802
Offside,,65,85,100,100,
Others on the ball,Touch,62,13,70,29,
Pass,High pass,70,29,98,95,1801
Pass,Simple pass,68,11,61,32,1801
Duel,Ground attacking duel,77,87,62,74,"503, 703, 1801"
Pass,Simple pass,62,74,47,68,1801
Pass,Simple pass,68,48,56,27,1801
Pass,Simple pass,70,46,67,63,1802
Pass,Simple pass,38,56,35,73,1801
Pass,Simple pass,69,47,78,19,1801
Duel,Ground loose ball duel,69,75,71,77,"703, 1801"
Pass,Head pass,71,77,73,81,1802
Duel,Ground attacking duel,59,64,58,68,"504, 703, 1801"
Duel,Ground attacking duel,58,68,68,64,"703, 1801"
Duel,Ground attacking duel,68,64,63,77,"702, 1801"
Pass,Smart pass,77,44,84,57,"901, 1802"
Pass,Simple pass,62,30,76,33,1801
Others on the ball,Acceleration,55,14,82,25,1801
Pass,Simple pass,82,25,88,14,1801
Pass,Simple pass,76,24,71,44,1802
Others on the ball,Clearance,13,42,52,61,1802
Pass,Simple pass,34,30,33,41,1801
Duel,Ground defending duel,79,77,76,61,"503, 701, 1802"
Pass,Smart pass,45,88,64,82,"901, 1802"
Duel,Ground attacking duel,34,74,32,67,"702, 1801"
Pass,Simple pass,32,67,69,71,1801
Pass,Simple pass,63,38,54,20,1801
Duel,Ground defending duel,60,17,67,22,"701, 1802"
Foul,Foul,67,22,60,17,
Pass,Simple pass,38,99,59,95,1801
Duel,Ground defending duel,23,96,19,92,"703, 1801"
Pass,Simple pass,70,72,75,73,1801
Pass,Simple pass,70,42,51,54,1801
Pass,Simple pass,76,61,77,42,1801
Pass,Simple pass,75,63,91,95,1801
Duel,Ground defending duel,70,98,71,87,"703, 1801"
Pass,Simple pass,71,87,74,87,1801
Others on the ball,Touch,42,72,53,65,
Others on the ball,Touch,48,65,44,50,1401
Duel,Air duel,46,64,43,58,"703, 1801"
Pass,Simple pass,67,89,72,71,1801
Pass,Simple pass,65,74,68,64,1801
Pass,Simple pass,34,86,38,86,1801
Pass,Simple pass,38,86,37,64,1801
Duel,Ground attacking duel,32,84,36,74,"503, 703, 1801"
Duel,Ground attacking duel,36,74,39,75,"1901, 504, 703, 1801"
Duel,Ground attacking duel,58,56,54,59,"702, 1801"
Pass,Simple pass,54,59,47,50,1801
Duel,Ground defending duel,51,99,54,95,"502, 701, 1802"
Duel,Ground defending duel,34,99,26,98,"503, 703, 1801"
Free Kick,Throw in,34,100,64,98,1801
Pass,Simple pass,67,73,67,68,1801
Pass,Simple pass,69,72,68,99,1801
Pass,Simple pass,74,72,71,51,1801
Pass,Simple pass,71,69,62,64,1801
Duel,Ground attacking duel,55,41,57,36,"1901, 703, 1801"
Pass,Simple pass,57,36,45,35,"1901, 1801"
Pass,Simple pass,61,23,51,25,1801
Others on the ball,Touch,63,69,58,80,1302
Pass,Simple pass,62,97,59,77,1801
Pass,Simple pass,68,74,100,94,1801
Duel,Air duel,91,50,76,57,"701, 1802"
Pass,Simple pass,40,99,59,84,1802
Shot,Shot,94,65,0,0,"402, 201, 1210, 1802"
Duel,Air duel,28,73,33,73,"703, 1801"
Pass,Simple pass,34,60,43,95,1801
Pass,Simple pass,55,54,51,58,"2001, 1802"
Duel,Ground attacking duel,90,11,94,10,"703, 1801"
Pass,Cross,94,10,0,0,"401, 2101, 1802"
Duel,Air duel,56,40,51,13,"701, 1802"
Duel,Air duel,47,90,52,91,"703, 1801"
Pass,Simple pass,65,95,82,50,1801
Pass,Simple pass,31,62,35,87,1801
Pass,Simple pass,43,58,46,10,1801
Pass,High pass,42,55,74,5,1801
Others on the ball,Touch,91,54,95,56,
Duel,Ground loose ball duel,95,56,91,67,"701, 1802"
Free Kick,Corner,100,100,90,42,"801, 1801"
Pass,Cross,65,89,0,0,"402, 801, 1802"
Duel,Ground attacking duel,63,53,47,49,"701, 1802"
Pass,Head pass,28,88,14,85,1801
Pass,Simple pass,56,78,74,86,1801
Pass,Simple pass,72,42,65,20,1801
Pass,Cross,68,77,88,53,"402, 1802"
Duel,Ground defending duel,46,64,33,40,"701, 1802"
Others on the ball,Touch,27,33,48,54,
Pass,Simple pass,48,54,60,15,1801
Shot,Shot,73,62,0,0,"402, 2101, 1802"
Pass,Simple pass,74,49,87,71,1801
Pass,Simple pass,64,30,52,28,1801
Pass,Simple pass,33,57,37,15,1801
Shot,Shot,72,54,0,0,"402, 201, 1214, 1802"
Duel,Air duel,38,27,42,37,"703, 1801"
Pass,Cross,72,19,89,50,"402, 801, 1802"
Duel,Air duel,95,47,95,49,"703, 1801"
Shot,Shot,95,49,0,0,"403, 2101, 201, 1802"
Pass,Simple pass,82,21,86,8,1801
Others on the ball,Touch,97,29,95,31,
Foul,Hand foul,95,31,0,0,
Pass,Simple pass,29,18,60,31,1802
Pass,Simple pass,69,66,79,33,1801
Duel,Ground defending duel,67,52,67,50,"701, 1802"
Foul,Foul,67,50,67,52,
Pass,Simple pass,74,36,69,60,1801
Duel,Ground defending duel,29,66,34,59,"601, 703, 1801"
Free Kick,Free kick cross,67,94,89,45,"801, 1801"
Pass,Simple pass,49,49,31,65,1801
Pass,Simple pass,50,47,49,8,1801
Pass,Simple pass,69,25,63,26,1801
Pass,Simple pass,73,37,74,70,1801
Pass,Simple pass,72,48,75,64,1801
Pass,Simple pass,87,11,76,53,"1901, 1801"
Pass,Simple pass,71,52,45,68,1801
Duel,Ground attacking duel,37,4,44,6,"703, 1801"
Pass,Simple pass,44,6,32,5,1801
Duel,Ground attacking duel,68,57,64,37,"701, 1802"
Duel,Air duel,57,25,60,18,"701, 1802"
Duel,Ground attacking duel,65,22,62,23,"703, 1801"
Pass,Simple pass,83,36,89,54,"1001, 1802"
Duel,Ground attacking duel,52,74,47,76,"501, 701, 1802"
Pass,Simple pass,71,28,77,12,1801
Duel,Air duel,67,57,57,31,"701, 1802"
Duel,Air duel,88,50,90,40,"703, 1801"
Pass,Simple pass,47,90,53,83,1801
Duel,Ground defending duel,10,88,8,87,"501, 701, 1802"
Pass,Simple pass,8,83,53,88,1802
Pass,Simple pass,73,47,76,42,1801
Others on the ball,Touch,78,37,64,46,
Pass,Simple pass,64,46,66,48,1801
Pass,Head pass,76,11,69,34,1802
Duel,Ground loose ball duel,69,37,73,40,"701, 1802"
Duel,Ground defending duel,58,9,60,10,"701, 1802"
Foul,Foul,60,10,58,9,
Duel,Ground loose ball duel,49,34,39,14,"1601, 701, 1802"
Pass,Simple pass,45,53,38,29,1801
Pass,Simple pass,42,26,26,18,1801
Duel,Ground attacking duel,59,63,71,76,"602, 701, 1802"
Pass,Simple pass,55,28,36,15,1801
Others on the ball,Touch,71,43,73,43,
Duel,Ground loose ball duel,71,41,66,44,"701, 1802"
Pass,Simple pass,62,93,50,91,1801
Pass,Simple pass,57,72,68,97,1801
Pass,Simple pass,40,59,34,52,1801
Pass,Smart pass,53,71,100,95,1802
Pass,Simple pass,40,34,60,49,1801
Duel,Ground loose ball duel,61,46,55,44,"703, 1801"
Duel,Ground loose ball duel,87,53,73,79,"703, 1801"
Pass,Simple pass,76,96,81,82,1802
Pass,Simple pass,79,92,72,97,1801
Pass,Simple pass,75,95,76,73,1801
Pass,High pass,30,89,76,66,1801
Pass,Cross,84,95,87,44,"302, 402, 801, 1801"
Duel,Ground defending duel,5,86,5,93,"502, 703, 1801"
Duel,Ground attacking duel,5,93,19,95,"504, 701, 1802"
Others on the ball,Clearance,7,34,22,53,"1401, 1802"
Pass,Simple pass,55,92,44,91,1801
Duel,Ground defending duel,66,87,66,96,"501, 701, 1802"
Pass,Simple pass,65,66,67,53,1801
Pass,Simple pass,63,52,87,25,1801
Pass,Simple pass,53,89,59,96,1801
Duel,Air duel,53,87,33,95,"701, 1802"
Free Kick,Penalty,89,50,92,43,"101, 402, 1205, 1801"
Pass,Simple pass,58,51,56,43,1801
Pass,Simple pass,54,45,46,52,1801
Pass,Smart pass,74,34,96,16,1802
Pass,Simple pass,69,60,56,75,1801
Duel,Air duel,6,66,31,71,"703, 1801"
Pass,Simple pass,65,75,69,72,1801
Duel,Ground defending duel,67,73,67,72,"502, 1601, 701, 1802"
Shot,Shot,79,58,0,0,"101, 402, 201, 1204, 1801"
Pass,High pass,71,61,92,34,"1901, 1802"
Others on the ball,Touch,69,69,75,69,
Others on the ball,Touch,81,95,83,100,1401
Pass,Simple pass,75,89,82,72,1801
Pass,Cross,96,88,91,29,"402, 801, 1801"
Pass,Simple pass,72,86,58,79,1801
Pass,Simple pass,77,91,76,84,1801
Pass,Cross,74,90,89,57,"302, 401, 801, 1801"
Duel,Ground attacking duel,70,76,69,79,"602, 701, 1802"
Duel,Ground loose ball duel,71,73,77,79,"703, 1801"
Pass,Simple pass,77,79,68,55,1802
Pass,Simple pass,56,54,58,63,1802
Free Kick,Throw in,65,100,43,81,1801
Pass,Simple pass,24,81,25,95,1801
Duel,Ground loose ball duel,34,56,36,40,"1601, 701, 1802"
Duel,Ground attacking duel,75,86,70,83,"701, 1802"
Duel,Ground attacking duel,73,81,70,95,"701, 1802"
Pass,Simple pass,48,27,43,31,1802
Duel,Ground loose ball duel,61,93,65,94,"702, 1801"
Duel,Ground loose ball duel,65,94,59,99,"701, 1802"
Pass,Simple pass,51,56,43,53,1801
Pass,Simple pass,49,50,28,41,1801
Pass,Simple pass,80,73,73,87,1801
Pass,Simple pass,70,54,76,70,1802
Duel,Ground attacking duel,46,49,46,46,"702, 1801"
Pass,Simple pass,46,46,69,50,1801
Pass,Simple pass,42,66,61,75,1801
Pass,Simple pass,48,49,46,20,1802
Pass,Simple pass,27,31,22,62,1801
Pass,Head pass,84,84,85,68,1802
Pass,Simple pass,64,26,82,0,1802
Pass,Simple pass,69,32,68,5,1801
Pass,Simple pass,69,51,72,89,1801
Pass,Simple pass,67,61,56,43,1801
Others on the ball,Touch,74,31,71,37,1302
Pass,Simple pass,61,63,71,15,1801
Duel,Ground attacking duel,45,87,39,84,"702, 1801"
Pass,Simple pass,39,84,40,94,1802
Duel,Air duel,68,58,70,54,"701, 1802"
Pass,Simple pass,66,49,61,59,1801
Duel,Ground attacking duel,69,44,56,36,"702, 1801"
Pass,Simple pass,67,22,64,13,1801
Others on the ball,Touch,44,57,46,55,
Duel,Ground loose ball duel,46,55,51,53,"701, 1802"
Pass,Simple pass,42,31,51,7,1801
Pass,Simple pass,72,13,68,30,1801
