eventName,subEventName,startX,startY,endX,endY,tags
Pass,Simple pass,40,28,29,15,1801
Others on the ball,Touch,60,18,68,25,
Duel,Ground attacking duel,62,24,61,28,"503, 602, 703, 1801"
Free Kick,Free Kick,64,32,60,33,1801
Pass,Simple pass,57,38,54,38,1801
Duel,Ground defending duel,59,7,51,0,"702, 1801"
Pass,Simple pass,58,9,52,9,1801
Duel,Ground attacking duel,59,11,60,8,"501, 703, 1801"
Pass,Simple pass,57,15,65,28,1801
Pass,Simple pass,65,38,67,35,1801
Duel,Ground attacking duel,29,43,30,43,"1901, 503, 703, 1801"
Others on the ball,Acceleration,30,43,48,42,"1901, 1801"
Pass,Simple pass,48,42,64,71,"1901, 1802"
Duel,Ground attacking duel,65,80,66,82,"504, 703, 1801"
Others on the ball,Touch,66,82,69,80,
Free Kick,Throw in,88,0,69,18,1801
Pass,Simple pass,82,5,84,7,1801
Shot,Shot,83,13,100,100,"402, 201, 1216, 1802"
Offside,,71,21,100,100,
Pass,Head pass,63,4,65,5,1802
Duel,Ground defending duel,65,5,62,5,"701, 1802"
Pass,Simple pass,45,3,45,14,1801
Offside,,72,4,100,100,
Pass,Simple pass,65,10,66,7,1801
Pass,Simple pass,61,29,61,10,1801
Pass,Simple pass,62,19,76,27,1801
Duel,Ground attacking duel,74,18,70,18,"702, 1801"
Pass,Simple pass,70,18,68,29,1801
Pass,Simple pass,69,48,65,26,1801
Pass,Simple pass,38,5,24,43,1801
Others on the ball,Acceleration,75,32,89,33,"1901, 1802"
Shot,Shot,91,30,100,100,"1901, 401, 201, 1201, 1801"
Free Kick,Corner,100,0,95,18,"2101, 1802"
Free Kick,Corner,100,0,96,38,"801, 1801"
Pass,Head pass,80,26,88,42,1802
Duel,Air duel,74,28,63,33,"701, 1802"
Duel,Ground attacking duel,41,12,42,13,"703, 1801"
Others on the ball,Touch,36,5,67,14,
Pass,Simple pass,67,14,70,23,1801
Others on the ball,Touch,56,5,59,6,
Pass,Simple pass,59,6,70,13,1801
Pass,Simple pass,68,11,66,16,1801
Duel,Ground defending duel,26,15,26,12,"702, 1801"
Others on the ball,Acceleration,55,9,75,13,1801
Pass,Smart pass,75,13,90,37,1802
Others on the ball,Acceleration,78,5,90,24,1801
Pass,Smart pass,90,24,86,28,1802
Free Kick,Corner,100,0,92,10,1801
Duel,Ground attacking duel,89,7,95,16,"502, 703, 1801"
Pass,Cross,95,16,96,42,"401, 1802"
Free Kick,Corner,100,0,95,40,"301, 801, 1801"
Pass,Head pass,26,21,4,12,1801
Pass,High pass,4,12,31,10,1801
Duel,Ground attacking duel,31,10,44,4,"503, 703, 1801"
Others on the ball,Acceleration,44,4,86,21,"1901, 1801"
Pass,Smart pass,86,21,86,41,"1901, 1801"
Pass,Simple pass,73,8,98,27,1801
Others on the ball,Touch,49,50,68,20,
Pass,Simple pass,68,20,94,14,1801
Duel,Ground attacking duel,86,34,89,35,"502, 703, 1801"
Shot,Shot,89,35,100,100,"402, 2101, 1802"
Pass,Simple pass,70,10,66,12,1801
Pass,Simple pass,59,20,68,21,1801
Pass,Simple pass,68,19,66,47,1801
Pass,Simple pass,67,31,78,51,1801
Pass,Smart pass,67,54,97,66,"901, 1802"
Duel,Ground attacking duel,60,18,61,25,"703, 1801"
Pass,Simple pass,61,25,57,28,1801
Pass,Simple pass,62,29,58,82,1801
Others on the ball,Acceleration,61,6,90,22,"1901, 1801"
Duel,Ground attacking duel,90,22,91,27,"1901, 701, 1802"
Others on the ball,Acceleration,68,4,87,17,1801
Pass,Simple pass,87,17,84,7,1801
Pass,Simple pass,75,5,70,25,1801
Pass,Simple pass,88,35,85,34,1801
Others on the ball,Touch,86,26,82,34,
Pass,Simple pass,68,12,61,11,1801
Pass,Simple pass,64,7,67,16,1801
Pass,Simple pass,29,21,36,22,1801
Others on the ball,Touch,60,11,70,9,
Pass,Simple pass,70,9,68,23,1801
Shot,Shot,88,57,100,100,"402, 201, 1214, 1802"
Duel,Ground attacking duel,53,42,53,43,"1901, 701, 1802"
Pass,Simple pass,69,10,66,21,1801
Others on the ball,Touch,60,2,64,18,
Pass,Simple pass,64,18,55,25,1801
Others on the ball,Acceleration,71,1,82,22,1801
Duel,Ground attacking duel,82,22,87,27,"501, 703, 1801"
Duel,Ground attacking duel,87,27,82,51,"702, 1801"
Duel,Ground attacking duel,82,51,75,63,"501, 703, 1801"
Pass,Simple pass,75,63,80,60,1801
Duel,Ground attacking duel,91,57,62,72,"201, 503, 701, 1802"
Pass,Simple pass,48,50,38,21,1801
Duel,Ground attacking duel,90,28,88,27,"501, 703, 1801"
Shot,Shot,88,27,100,100,"402, 2101, 1802"
Duel,Ground attacking duel,94,27,90,33,"702, 1801"
Duel,Ground attacking duel,90,33,77,29,"701, 1802"
Pass,Simple pass,40,69,45,48,"1901, 1801"
Pass,Simple pass,66,30,85,34,1801
Duel,Ground attacking duel,88,63,91,65,"501, 703, 1801"
Shot,Shot,91,65,100,100,"402, 201, 1201, 1801"
Free Kick,Corner,100,100,95,94,1801
Pass,Simple pass,80,86,61,90,1801
Pass,Simple pass,33,7,29,30,1802
Duel,Ground attacking duel,37,22,42,52,"501, 703, 1801"
Pass,High pass,42,52,62,92,1801
Pass,High pass,9,14,37,17,1801
Pass,High pass,37,17,40,25,"901, 1802"
Duel,Ground attacking duel,50,6,51,7,"703, 1801"
Shot,Shot,71,50,0,0,"402, 201, 1203, 1801"
Pass,Simple pass,46,9,31,45,1801
Duel,Ground attacking duel,67,7,64,11,"702, 1801"
Duel,Ground attacking duel,64,11,64,20,"702, 1801"
Duel,Ground attacking duel,64,17,65,21,"703, 1801"
Free Kick,Free kick cross,66,10,89,54,"801, 1802"
Duel,Air duel,12,43,12,41,"702, 1801"
Duel,Ground loose ball duel,69,16,85,14,"701, 1802"
Pass,High pass,36,8,5,38,1801
Others on the ball,Clearance,30,14,24,0,1802
Pass,Simple pass,37,30,41,36,1801
Duel,Ground attacking duel,47,11,42,20,"501, 701, 1802"
Duel,Air duel,66,16,66,0,"702, 1801"
Duel,Air duel,28,16,29,12,"701, 1802"
Duel,Ground defending duel,29,12,19,0,"502, 702, 1801"
Pass,Simple pass,66,23,65,30,1801
Duel,Ground attacking duel,81,31,79,25,"702, 1801"
Duel,Ground attacking duel,79,25,74,32,"701, 1802"
Pass,Simple pass,54,7,26,15,1801
Others on the ball,Touch,62,17,63,6,
Others on the ball,Touch,76,2,93,22,
Duel,Ground attacking duel,93,22,93,33,"503, 703, 1801"
Shot,Shot,93,33,0,0,"402, 201, 1203, 1801"
Free Kick,Free kick cross,72,8,93,50,"801, 1801"
Pass,Simple pass,93,24,80,36,"302, 1801"
Others on the ball,Touch,69,5,82,24,
Pass,Simple pass,82,24,75,31,1802
Duel,Ground attacking duel,90,26,95,28,"502, 701, 1802"
Others on the ball,Touch,72,15,58,20,
Pass,Simple pass,65,9,71,32,1801
Pass,Simple pass,71,34,79,33,1801
Duel,Ground attacking duel,69,27,72,25,"501, 703, 1801"
Free Kick,Free kick shot,70,30,0,0,"402, 1101, 201, 1215, 1802"
Pass,Simple pass,71,11,87,28,1801
Pass,Smart pass,75,71,91,72,"901, 1802"
Pass,Simple pass,71,81,78,80,1801
Duel,Air duel,33,12,57,31,"703, 1801"
Duel,Ground attacking duel,59,9,67,5,"503, 703, 1801"
Pass,Smart pass,73,19,78,37,1801
Others on the ball,Touch,70,4,92,20,
Duel,Ground attacking duel,92,20,97,15,"502, 703, 1801"
Pass,Cross,97,15,0,0,"401, 2101, 1802"
Free Kick,Corner,100,0,90,16,1801
Free Kick,Corner,100,0,94,67,"801, 1802"
Others on the ball,Touch,82,49,74,27,
Others on the ball,Acceleration,77,17,76,53,1801
Pass,Simple pass,76,53,78,36,1801
Shot,Shot,96,53,0,0,"101, 402, 201, 1201, 1801"
Others on the ball,Touch,21,32,11,47,1401
Others on the ball,Acceleration,36,45,42,18,1801
Duel,Ground attacking duel,42,18,43,19,"701, 1802"
Free Kick,Free kick cross,73,86,93,44,"801, 1802"
Shot,Shot,77,63,0,0,"402, 201, 1215, 1802"
Duel,Ground attacking duel,32,41,35,67,"703, 1801"
Pass,Simple pass,35,67,43,81,1801
Pass,Smart pass,79,25,86,39,1801
Duel,Ground attacking duel,86,52,83,50,"702, 1801"
Pass,Smart pass,83,50,84,42,"901, 1802"
Pass,Simple pass,65,40,68,51,1801
Pass,Simple pass,71,30,72,33,1801
Duel,Ground loose ball duel,72,33,72,52,"703, 1801"
Pass,Simple pass,65,16,67,17,1801
Free Kick,Corner,100,0,90,14,1801
Duel,Ground attacking duel,89,4,93,10,"503, 701, 1802"
Duel,Ground attacking duel,48,23,46,25,"703, 1801"
Duel,Ground defending duel,53,7,49,7,"701, 1802"
Shot,Shot,86,50,0,0,"1901, 401, 2101, 201, 1802"
Pass,Cross,89,10,93,57,"402, 801, 1801"
Others on the ball,Touch,65,7,67,0,
Others on the ball,Touch,87,42,73,54,
Duel,Ground attacking duel,32,56,32,55,"702, 1801"
Duel,Ground loose ball duel,79,49,73,37,"703, 1801"
Others on the ball,Acceleration,57,63,73,54,1801
Pass,Simple pass,73,54,77,36,1801
Duel,Ground loose ball duel,87,14,0,0,"702, 1801"
Others on the ball,Acceleration,73,26,92,40,"1901, 1801"
Shot,Shot,92,40,0,0,"1901, 402, 201, 1201, 1801"
Duel,Ground attacking duel,45,27,48,29,"703, 1801"
Duel,Ground attacking duel,48,29,51,24,"703, 1801"
Pass,Simple pass,68,23,79,0,1802
Others on the ball,Touch,67,16,70,17,1302
Pass,Simple pass,73,6,87,33,1801
Pass,Cross,92,17,0,0,"401, 801, 1802"
Pass,Simple pass,62,7,59,18,1801
Duel,Ground attacking duel,31,6,29,11,"702, 1801"
Pass,Simple pass,29,11,30,7,1801
Others on the ball,Touch,32,13,47,16,
Duel,Ground attacking duel,47,16,45,27,"501, 703, 1801"
Pass,Simple pass,70,11,91,8,1801
Free Kick,Corner,100,0,97,40,"801, 1801"
Pass,Simple pass,40,33,27,37,1801
Others on the ball,Touch,63,11,73,21,
Pass,Simple pass,73,21,77,16,1801
Others on the ball,Touch,70,2,80,17,
Pass,Simple pass,80,17,85,2,1802
Duel,Ground defending duel,85,2,76,4,"701, 1802"
Others on the ball,Touch,63,5,75,21,
Pass,Simple pass,75,21,69,47,1801
Duel,Ground attacking duel,94,26,99,27,"502, 703, 1801"
Pass,Cross,99,27,97,47,"302, 401, 1801"
Duel,Ground attacking duel,88,25,91,23,"502, 703, 1801"
Pass,Simple pass,91,23,80,11,1801
Pass,Simple pass,82,6,86,6,1801
Others on the ball,Touch,65,11,71,25,
Pass,Simple pass,71,25,70,19,"2001, 1802"
Others on the ball,Touch,70,3,87,11,
Duel,Ground attacking duel,87,11,90,3,"502, 701, 1802"
Pass,Simple pass,73,9,70,17,1801
Pass,Simple pass,58,5,37,8,1801
Pass,Simple pass,55,22,59,4,1801
Pass,Simple pass,56,23,55,29,1801
Pass,Simple pass,72,20,70,42,1801
Others on the ball,Touch,68,18,71,26,
Duel,Ground loose ball duel,71,26,70,28,"702, 1801"
Shot,Shot,75,17,0,0,"402, 2101, 1802"
Free Kick,Corner,100,0,97,37,"801, 1801"
Others on the ball,Touch,65,10,70,22,
Pass,Simple pass,77,28,80,34,1801
Pass,Simple pass,72,24,87,7,1801
Pass,Simple pass,89,23,96,25,1801
Free Kick,Corner,100,0,88,7,1801
Others on the ball,Touch,61,21,75,36,
Pass,Simple pass,75,36,80,50,1802
Pass,Simple pass,72,10,77,5,1801
Duel,Ground attacking duel,77,5,77,17,"501, 703, 1801"
Pass,Simple pass,77,17,79,37,1801
Pass,Simple pass,74,43,86,85,1801
Duel,Ground attacking duel,78,62,77,43,"502, 701, 1802"
Pass,Simple pass,76,29,86,27,1801
Duel,Ground attacking duel,87,32,88,33,"703, 1801"
Duel,Ground attacking duel,88,33,86,25,"701, 1802"
Pass,Cross,92,12,0,0,"401, 2101, 1802"
Duel,Ground attacking duel,90,18,89,25,"504, 701, 1802"
Offside,,74,24,0,0,
Duel,Ground loose ball duel,63,58,52,57,"701, 1802"
Pass,Simple pass,70,68,69,84,1801
Pass,Smart pass,72,76,79,71,1802
Pass,Simple pass,55,54,66,59,1801
Pass,Simple pass,69,72,90,76,1801
Duel,Ground attacking duel,86,72,70,73,"501, 701, 1802"
Pass,Simple pass,69,65,66,49,1801
Pass,Simple pass,80,12,79,14,1801
Pass,Simple pass,68,58,72,28,1801
Pass,Simple pass,72,27,92,24,1801
Free Kick,Throw in,85,0,72,12,1801
Pass,Simple pass,84,4,82,29,1801
Duel,Ground attacking duel,93,28,91,34,"501, 703, 1801"
Duel,Ground attacking duel,91,34,87,43,"701, 1802"
Pass,Simple pass,69,17,76,13,1801
Others on the ball,Touch,76,24,69,29,
Pass,Simple pass,73,32,84,14,1801
Duel,Ground attacking duel,55,26,65,34,"504, 703, 1801"
Others on the ball,Acceleration,65,34,87,27,1801
Duel,Ground loose ball duel,87,27,86,26,"702, 1801"
Pass,Simple pass,94,16,98,18,1801
Others on the ball,Touch,70,5,87,25,
Duel,Ground attacking duel,87,25,77,4,"504, 701, 1802"
Pass,Simple pass,69,50,75,84,1801
Duel,Ground attacking duel,80,37,73,56,"701, 1802"
Pass,Simple pass,86,16,79,34,1801
Pass,Smart pass,77,41,82,41,1801
Duel,Ground attacking duel,37,56,36,50,"703, 1801"
Pass,Simple pass,56,62,68,96,1801
Pass,Simple pass,70,61,76,33,1801
Pass,Simple pass,78,55,70,45,1801
Others on the ball,Touch,34,48,65,42,
Duel,Ground attacking duel,65,42,61,44,"703, 1801"
Pass,Simple pass,67,11,79,15,1801
Shot,Shot,90,60,0,0,"402, 2101, 201, 1802"
Duel,Ground loose ball duel,90,44,87,33,"701, 1802"
Duel,Ground defending duel,89,30,86,31,"701, 1802"
Pass,Smart pass,78,42,91,58,1802
Duel,Ground loose ball duel,70,53,65,50,"703, 1801"
Pass,Head pass,65,50,62,49,1801
Others on the ball,Acceleration,68,7,92,17,1801
Pass,Smart pass,92,17,91,48,"302, 1801"
Free Kick,Corner,100,100,92,62,"801, 1801"
Others on the ball,Touch,54,13,62,35,
Pass,Smart pass,62,35,68,29,"901, 1802"
Duel,Ground attacking duel,95,26,90,23,"1901, 501, 703, 1801"
Pass,Simple pass,90,23,89,42,"302, 1901, 1801"
Pass,Simple pass,62,19,53,8,1801
Duel,Ground attacking duel,88,27,0,0,"502, 702, 1801"
Others on the ball,Touch,80,40,88,41,
Duel,Ground loose ball duel,93,34,0,0,"702, 1801"
Others on the ball,Touch,68,14,73,50,
Pass,Simple pass,73,50,80,83,1801
Shot,Shot,82,50,0,0,"402, 201, 1209, 1801"
Free Kick,Corner,100,100,92,53,"302, 801, 1801"
