eventName,subEventName,startX,startY,endX,endY,tags
Pass,Simple pass,31,38,50,37,1801
Pass,Simple pass,44,41,50,50,1801
Pass,Simple pass,52,29,74,10,1801
Pass,Simple pass,66,41,64,52,1801
Pass,Simple pass,63,36,49,23,1801
Pass,Simple pass,55,32,69,49,1801
Pass,High pass,68,25,83,93,1801
Pass,Simple pass,64,52,74,52,1801
Shot,Shot,78,43,0,0,"401, 2101, 1802"
Free Kick,Corner,100,100,0,0,"801, 1802"
Pass,Simple pass,38,44,30,56,1801
Pass,Simple pass,40,34,58,61,1801
Free Kick,Corner,100,0,70,30,"801, 1801"
Pass,High pass,51,34,89,43,"302, 901, 1801"
Pass,Simple pass,54,17,33,42,1801
Pass,Simple pass,60,21,73,37,1801
Pass,Smart pass,75,35,97,35,1802
Pass,Simple pass,68,30,59,57,1801
Pass,Simple pass,67,28,75,31,1801
Free Kick,Corner,100,0,79,23,1801
Duel,Ground defending duel,60,71,55,62,"504, 703, 1801"
Pass,Launch,55,62,25,60,1801
Pass,Simple pass,31,22,44,10,1801
Pass,High pass,69,36,90,67,1802
Pass,Simple pass,32,35,63,37,1801
Pass,Simple pass,48,31,54,48,1801
Pass,Simple pass,51,35,36,62,1801
Pass,Simple pass,65,29,76,52,1801
Pass,Simple pass,49,38,45,52,1801
Duel,Ground attacking duel,41,27,30,21,"702, 1801"
Pass,Simple pass,30,21,29,24,1802
Pass,Simple pass,29,62,28,83,1801
Pass,Simple pass,22,47,25,16,1801
Free Kick,Free kick cross,75,11,90,33,"801, 1802"
Pass,Simple pass,53,13,67,22,1801
Duel,Air duel,73,41,70,54,"703, 1801"
Pass,Simple pass,29,37,30,64,1801
Pass,Simple pass,49,20,46,69,1801
Pass,Simple pass,70,36,72,79,1801
Pass,Simple pass,45,38,70,4,1801
Pass,Simple pass,35,22,35,63,1801
Duel,Ground defending duel,70,27,61,16,"701, 1802"
Pass,Simple pass,39,35,66,29,1801
Pass,Simple pass,68,26,57,36,1801
Pass,Simple pass,56,28,71,29,1801
Pass,Simple pass,68,48,76,38,1801
Pass,Simple pass,69,38,89,19,1801
Shot,Shot,73,27,0,0,"402, 201, 1214, 1802"
Pass,Simple pass,67,27,65,34,1801
Duel,Ground attacking duel,44,54,35,37,"702, 1801"
Pass,Simple pass,35,37,34,0,"1001, 1802"
Pass,Simple pass,35,29,26,69,1801
Pass,Simple pass,23,55,14,47,1801
Shot,Shot,75,55,0,0,"402, 1203, 1801"
Pass,Simple pass,26,18,32,7,1801
Pass,Simple pass,77,19,80,20,1801
Pass,Simple pass,36,39,31,36,1801
Pass,Simple pass,36,31,55,32,1801
Pass,Simple pass,46,39,49,65,1801
Duel,Ground attacking duel,71,28,70,25,"503, 703, 1801"
Pass,Simple pass,70,25,86,16,1801
Pass,Simple pass,68,48,70,61,1801
Duel,Air duel,67,44,72,46,"703, 1801"
Pass,Simple pass,44,32,66,27,1801
Pass,Simple pass,55,13,53,62,1801
Pass,Simple pass,45,55,31,37,1801
Pass,High pass,59,36,88,93,1801
Pass,High pass,36,73,33,15,1801
Pass,High pass,28,26,33,70,1801
Pass,Simple pass,44,22,71,20,1801
Pass,Simple pass,46,42,72,77,1801
Pass,Simple pass,50,51,67,38,1801
Pass,Simple pass,51,47,72,62,1801
Pass,Simple pass,53,18,69,28,1801
Duel,Ground defending duel,71,24,70,14,"503, 701, 1802"
Duel,Ground defending duel,32,11,16,7,"502, 701, 1802"
Duel,Air duel,45,35,37,22,"701, 1802"
Pass,Simple pass,26,38,21,28,1801
Pass,Simple pass,37,50,44,73,1801
Pass,Simple pass,43,53,65,82,1801
Pass,High pass,51,53,86,10,1801
Pass,Simple pass,74,24,79,27,1802
Pass,Simple pass,44,59,46,30,1801
Pass,Simple pass,47,37,67,33,1801
Pass,Simple pass,52,25,67,18,1801
Free Kick,Corner,100,0,96,39,"801, 1802"
Duel,Ground defending duel,28,30,37,40,"702, 1801"
Pass,Simple pass,69,48,84,85,1801
Pass,Simple pass,30,22,32,3,1801
Pass,Simple pass,24,20,35,37,"1401, 1801"
Free Kick,Corner,100,100,92,46,"801, 1802"
Pass,Simple pass,44,64,33,50,1801
Pass,Simple pass,63,57,81,92,1801
Pass,High pass,70,73,94,8,1801
Pass,Simple pass,70,25,70,32,1801
Pass,Simple pass,81,32,76,51,1801
Pass,Simple pass,68,25,76,19,1801
Pass,High pass,66,22,80,94,1801
Pass,Simple pass,42,31,30,57,1801
Duel,Ground defending duel,57,13,33,0,"1601, 702, 1801"
Duel,Ground loose ball duel,34,20,33,23,"701, 1802"
Foul,Foul,33,23,34,20,
Pass,Simple pass,60,64,68,91,1801
Pass,Simple pass,62,60,68,68,1801
Pass,Simple pass,69,54,67,9,1801
Pass,Simple pass,72,25,71,28,1801
Pass,Simple pass,73,37,68,57,1801
Duel,Ground attacking duel,37,24,35,33,"501, 703, 1801"
Pass,Simple pass,35,33,36,40,1801
Pass,Smart pass,49,41,78,47,"302, 901, 1801"
Others on the ball,Touch,44,35,46,59,1401
Pass,Simple pass,40,20,26,26,1801
Duel,Air duel,40,27,36,29,"701, 1802"
Pass,Simple pass,34,45,35,12,1801
Pass,Simple pass,36,25,63,16,1801
Pass,Simple pass,66,30,31,37,1801
Pass,Simple pass,63,34,45,70,1801
Pass,Simple pass,62,31,71,10,1801
Pass,Simple pass,62,24,73,62,1801
Pass,Simple pass,63,32,66,61,1801
Duel,Ground loose ball duel,69,53,67,75,"703, 1801"
Pass,Simple pass,67,75,59,71,1801
Duel,Air duel,34,35,37,30,"703, 1801"
Pass,Simple pass,37,30,31,58,1801
Pass,Simple pass,56,31,58,25,1801
Duel,Ground defending duel,32,57,24,39,"703, 1801"
Duel,Ground attacking duel,31,16,37,27,"703, 1801"
Pass,Simple pass,37,27,24,32,1801
Pass,Simple pass,51,33,67,77,1801
Pass,Simple pass,30,34,9,29,1801
Pass,Simple pass,32,38,36,90,1801
Pass,Simple pass,36,66,40,92,1801
Pass,Simple pass,64,36,77,16,1801
Pass,Simple pass,60,33,72,48,1801
Pass,Simple pass,64,32,78,11,1801
Pass,High pass,73,22,91,73,1801
Others on the ball,Touch,30,14,39,4,1401
Duel,Ground defending duel,32,19,31,11,"503, 701, 1802"
Pass,Simple pass,41,30,62,33,1801
Pass,Simple pass,62,24,70,11,1801
Pass,Simple pass,59,27,57,42,1801
Pass,Simple pass,58,25,74,23,1801
Pass,Simple pass,60,34,74,9,1801
Pass,Simple pass,61,40,67,15,1801
Pass,Simple pass,58,22,64,30,1801
Pass,High pass,38,29,66,78,1801
Shot,Shot,89,46,0,0,"402, 201, 1212, 1802"
Free Kick,Corner,100,0,0,0,"801, 1802"
Duel,Air duel,40,62,36,50,"702, 1801"
Others on the ball,Touch,59,24,57,24,1401
Pass,Simple pass,48,35,69,35,1801
Duel,Ground attacking duel,63,17,67,12,"503, 703, 1801"
Free Kick,Free Kick,58,27,72,37,1801
Pass,Simple pass,61,33,73,33,1801
Duel,Ground defending duel,39,21,37,26,"701, 1802"
Pass,Simple pass,28,19,28,0,1802
Duel,Ground loose ball duel,21,15,9,0,"702, 1801"
Pass,Simple pass,56,28,71,23,1801
Pass,Simple pass,53,35,44,64,1801
Pass,Simple pass,53,27,70,21,1801
Pass,Simple pass,58,31,74,21,1801
Pass,Simple pass,66,23,56,45,1801
Pass,Smart pass,66,31,78,37,1801
Duel,Air duel,35,19,31,0,"702, 1801"
Pass,Simple pass,37,28,46,12,1801
Pass,Simple pass,56,34,65,47,1801
Pass,Simple pass,60,31,33,36,1801
Others on the ball,Acceleration,63,35,71,33,1801
Pass,Simple pass,71,33,73,15,1801
Pass,Simple pass,26,55,31,71,1801
Pass,Simple pass,78,51,62,61,1801
Pass,Simple pass,31,40,41,65,"1401, 1801"
Pass,Smart pass,69,48,77,16,1801
Pass,Simple pass,71,33,93,14,1801
Pass,Simple pass,66,33,69,57,1801
Duel,Ground defending duel,45,49,46,46,"701, 1802"
Foul,Foul,46,46,45,49,
Duel,Air duel,34,27,25,35,"701, 1802"
Duel,Ground attacking duel,59,48,60,38,"503, 703, 1801"
Pass,Simple pass,60,38,73,30,1801
Pass,Simple pass,75,37,81,79,1802
Others on the ball,Touch,39,62,13,66,1401
Pass,Simple pass,33,20,29,12,1801
Duel,Ground attacking duel,57,28,55,34,"2001, 701, 1802"
Pass,Simple pass,59,29,65,7,1801
Free Kick,Corner,100,0,88,37,"801, 1802"
Pass,Simple pass,71,27,66,7,1801
Pass,Simple pass,67,20,84,10,1801
Pass,High pass,70,27,88,41,"901, 1802"
Pass,Head pass,30,35,39,18,1801
Pass,Simple pass,42,32,53,42,1801
Duel,Ground defending duel,64,26,56,18,"501, 601, 702, 1801"
Pass,Simple pass,38,24,36,42,1801
Pass,Smart pass,68,56,90,56,"302, 901, 1801"
Free Kick,Corner,100,100,91,48,"801, 1802"
Pass,Simple pass,43,24,54,53,1801
Pass,Simple pass,58,32,68,19,1801
Pass,Simple pass,68,32,69,45,1801
Duel,Ground loose ball duel,39,31,47,29,"703, 1801"
Pass,Simple pass,29,20,57,57,1801
Pass,Simple pass,64,25,85,11,1801
Duel,Ground loose ball duel,73,28,72,32,"701, 1802"
Foul,Foul,72,32,73,28,
Pass,Simple pass,54,38,71,29,1802
Pass,Simple pass,79,28,70,37,1801
Pass,Simple pass,66,33,68,29,1801
Pass,High pass,65,32,87,53,"901, 1802"
Pass,Simple pass,27,56,62,68,"1901, 1801"
Free Kick,Corner,100,100,91,41,"801, 1801"
Pass,Simple pass,59,14,54,7,1801
Pass,Simple pass,63,25,87,11,1801
Pass,Simple pass,49,36,71,25,1801
Pass,Simple pass,77,28,70,48,1801
Pass,Simple pass,64,36,65,16,1801
Pass,Simple pass,58,28,80,25,1801
Pass,Simple pass,60,18,67,48,1801
Pass,Simple pass,52,29,70,28,1801
Pass,High pass,37,62,91,8,1801
Pass,Smart pass,74,32,82,34,"901, 1802"
Shot,Shot,72,32,0,0,"402, 1216, 1802"
Pass,Simple pass,64,39,80,17,1801
Pass,Simple pass,36,56,66,13,1801
Free Kick,Corner,100,100,93,39,"801, 1802"
Pass,Simple pass,64,31,69,58,1801
Pass,Simple pass,66,29,85,6,1801
Pass,Simple pass,68,29,72,7,1801
Pass,Simple pass,55,34,65,55,1801
Duel,Ground attacking duel,71,46,74,40,"504, 703, 1801"
Shot,Shot,74,40,0,0,"402, 1201, 1801"
Pass,Simple pass,33,26,33,63,1801
Free Kick,Corner,100,0,90,51,"801, 1802"
Pass,Simple pass,66,20,67,9,1801
Pass,Simple pass,65,25,68,29,1801
Pass,Simple pass,34,20,55,28,1801
Pass,Simple pass,69,35,74,16,1801
Pass,Simple pass,39,67,37,90,1801
Pass,Simple pass,42,69,68,80,1801
Pass,Simple pass,75,17,58,29,1801
Pass,Simple pass,75,15,74,22,1801
Pass,Simple pass,64,25,73,27,1801
Free Kick,Corner,100,0,77,19,1801
Pass,Cross,85,6,90,45,"402, 801, 1801"
Duel,Ground loose ball duel,71,25,74,22,"703, 1801"
Pass,Simple pass,74,22,77,26,1801
Others on the ball,Touch,35,81,41,88,1401
Pass,Simple pass,64,28,69,25,1801
Pass,Simple pass,75,25,68,81,1801
Pass,Simple pass,53,30,52,68,1801
Pass,Simple pass,62,29,68,28,1801
Pass,Simple pass,60,29,71,48,1801
Pass,Simple pass,67,34,72,23,1801
Pass,Simple pass,73,33,74,77,1801
Pass,Simple pass,65,30,84,12,1801
Pass,Simple pass,58,77,34,71,1801
Free Kick,Free kick cross,92,89,0,0,"801, 1802"
Pass,Simple pass,40,38,34,66,1801
Pass,High pass,56,29,100,69,1802
Pass,Simple pass,49,35,68,54,1802
Duel,Ground attacking duel,32,20,28,24,"703, 1801"
Free Kick,Free Kick,36,21,47,12,1801
Pass,Simple pass,40,27,43,42,1801
Pass,Simple pass,69,23,63,42,1801
Pass,Simple pass,69,28,90,6,1801
Shot,Shot,76,30,100,100,"402, 2101, 1802"
Pass,Simple pass,72,17,67,42,1801
Pass,Simple pass,59,31,83,25,1801
Pass,Simple pass,72,26,100,19,1802
Pass,Simple pass,63,35,57,63,1801
Pass,Simple pass,64,49,74,61,1801
Duel,Ground attacking duel,75,25,77,21,"703, 1801"
Free Kick,Free kick cross,79,21,100,100,"801, 1802"
Free Kick,Corner,100,0,91,56,"801, 1802"
Pass,Simple pass,65,66,70,36,1801
Pass,Simple pass,63,47,67,70,1801
Pass,Simple pass,52,26,52,29,1801
Pass,Simple pass,66,30,64,41,1801
Others on the ball,Touch,73,29,76,35,
Pass,Simple pass,65,68,70,81,1801
Pass,Simple pass,81,18,72,32,1801
Pass,Simple pass,77,18,73,59,1801
Pass,Simple pass,69,50,80,28,1801
Pass,Simple pass,37,36,30,32,1801
Pass,Simple pass,32,31,46,38,1802
Pass,Simple pass,54,26,52,50,1801
Pass,Simple pass,65,15,68,8,1801
Pass,Simple pass,60,24,77,19,1801
Pass,Simple pass,67,37,79,15,1801
Pass,Simple pass,62,33,66,51,1801
Pass,Simple pass,42,29,53,62,1801
Pass,Simple pass,73,27,74,30,1801
Pass,Simple pass,66,47,75,94,1801
Pass,Simple pass,68,42,77,56,1801
Pass,Simple pass,67,31,77,24,1801
Pass,Simple pass,64,29,64,15,1801
Pass,Simple pass,55,24,35,31,1801
Pass,Simple pass,51,20,65,43,1801
Duel,Air duel,65,32,52,38,"701, 1802"
Pass,Simple pass,38,37,37,63,1801
Pass,Simple pass,57,24,60,34,1801
Pass,Simple pass,31,34,37,45,1801
Pass,Simple pass,36,37,63,68,1801
Pass,Simple pass,35,41,32,34,1801
Pass,Simple pass,37,34,50,31,1801
Pass,Simple pass,69,67,73,66,1801
Pass,Simple pass,61,23,63,40,1801
Pass,Simple pass,62,32,72,33,1801
Pass,Simple pass,63,26,57,48,1801
Pass,Simple pass,61,19,68,11,1801
Pass,High pass,56,16,26,37,1801
Pass,Smart pass,84,34,93,31,1801
Pass,High pass,56,38,96,78,1801
Pass,Simple pass,42,41,55,49,1801
Pass,Simple pass,40,30,35,31,1801
Pass,Simple pass,66,64,82,90,1801
Pass,High pass,61,60,83,10,1801
Pass,Simple pass,39,39,56,21,"1401, 1801"
Pass,Simple pass,44,30,36,13,1801
Pass,Simple pass,60,36,57,46,1801
Pass,Simple pass,72,29,77,33,1801
Pass,Simple pass,69,25,72,72,1801
Pass,Simple pass,56,38,53,54,1801
Pass,Simple pass,47,42,46,54,1801
Pass,Simple pass,45,16,44,35,1801
Pass,Simple pass,37,25,64,67,1801
Pass,Simple pass,57,28,65,66,1801
Pass,Simple pass,56,17,61,9,1802
Duel,Ground loose ball duel,40,7,48,31,"703, 1801"
Pass,Simple pass,48,31,44,56,1801
Pass,Simple pass,63,26,69,25,1801
Pass,Simple pass,69,25,63,56,1801
Pass,Simple pass,55,43,65,5,1801
Shot,Shot,77,36,100,100,"402, 2101, 1802"
Pass,High pass,35,52,64,6,1801
Duel,Air duel,52,8,31,14,"703, 1801"
Pass,Simple pass,54,42,50,67,1801
Pass,Simple pass,61,62,74,59,1801
Pass,Simple pass,32,51,51,34,"1901, 1801"
Pass,Simple pass,85,83,66,79,"1901, 1801"
Pass,Simple pass,73,86,66,63,"1901, 1801"
Pass,Simple pass,63,67,57,39,1801
Pass,Simple pass,63,31,72,47,1801
Pass,Simple pass,52,23,57,55,1801
Pass,Simple pass,16,36,21,62,1801
Pass,Simple pass,54,14,58,6,1801
Pass,Simple pass,47,8,65,20,1801
Pass,Simple pass,65,56,79,91,1801
Free Kick,Free Kick,86,19,87,30,1801
Pass,Simple pass,20,59,21,77,1801
Pass,Simple pass,74,66,92,92,1801
Free Kick,Corner,100,100,92,44,"801, 1801"
Pass,Simple pass,42,31,46,34,1801
Pass,Simple pass,52,33,63,71,1801
Pass,Simple pass,43,37,47,35,1801
Pass,Simple pass,47,35,44,22,1801
Pass,Simple pass,53,34,65,63,1801
Pass,Simple pass,46,34,58,30,1801
Pass,Simple pass,46,33,63,13,"1901, 1801"
Pass,Simple pass,57,31,68,66,"1901, 1801"
Pass,Simple pass,53,65,57,86,1801
Pass,Simple pass,49,58,48,51,1801
Pass,Simple pass,49,49,66,33,1801
Pass,Simple pass,50,65,81,91,1801
Duel,Ground attacking duel,69,74,86,82,"504, 703, 1801"
Pass,Simple pass,62,35,70,19,1801
Pass,Simple pass,64,33,69,25,1801
Pass,Simple pass,38,51,45,88,1801
Pass,Simple pass,54,65,73,49,1801
Pass,Simple pass,33,22,35,41,1801
Pass,Simple pass,38,36,38,41,1801
Pass,Simple pass,48,51,48,31,1801
Pass,Simple pass,65,72,69,86,1801
Pass,Simple pass,56,82,50,72,1801
Pass,High pass,56,57,62,5,1801
Pass,Simple pass,61,39,71,39,1801
Pass,Simple pass,56,36,66,57,1801
Pass,Simple pass,67,23,93,11,1801
Pass,Simple pass,41,25,38,12,1801
Pass,Simple pass,42,33,68,44,1801
Pass,Simple pass,68,67,67,9,1801
Duel,Ground attacking duel,66,57,65,53,"702, 1801"
Pass,Simple pass,65,53,71,44,1801
Pass,Simple pass,49,32,64,42,1801
Duel,Ground attacking duel,65,14,66,16,"703, 1801"
Pass,Simple pass,66,16,60,9,1801
Pass,Simple pass,68,31,65,12,1801
Pass,High pass,64,30,97,89,1801
Pass,Simple pass,56,76,38,57,1801
Pass,Simple pass,40,35,45,21,1801
Pass,Simple pass,49,40,90,84,1801
Free Kick,Corner,100,100,88,41,"801, 1802"
Pass,Simple pass,43,33,39,73,1801
Pass,Simple pass,52,40,74,70,1801
Pass,Simple pass,62,38,34,62,1801
Pass,Smart pass,65,25,74,43,1801
Duel,Ground attacking duel,75,33,91,27,"502, 703, 1801"
Pass,Cross,91,27,100,100,"401, 2101, 1802"
Free Kick,Corner,100,0,92,40,"801, 1802"
Pass,Simple pass,60,31,68,49,1801
Pass,High pass,55,34,70,84,1801
Pass,Simple pass,40,22,48,47,1801
Pass,Simple pass,68,43,68,28,1801
Pass,Simple pass,60,32,64,60,1801
Others on the ball,Touch,63,72,62,75,
Duel,Ground loose ball duel,62,75,66,88,"701, 1802"
Pass,Simple pass,43,43,55,51,1801
Pass,Simple pass,44,33,43,72,1801
Pass,Simple pass,69,31,42,25,1801
Pass,Simple pass,66,15,31,54,1801
Pass,Simple pass,73,38,73,46,1801
Pass,Simple pass,69,37,70,41,1801
Duel,Ground attacking duel,76,29,79,11,"502, 703, 1801"
Pass,Cross,79,11,97,75,"401, 801, 1802"
Duel,Ground attacking duel,41,30,53,45,"501, 703, 1801"
Pass,High pass,53,45,89,87,1801
Free Kick,Free kick cross,89,96,92,57,"302, 801, 1801"
Free Kick,Corner,100,1,96,47,"801, 1802"
Pass,Simple pass,47,35,67,59,1801
Pass,Simple pass,70,40,70,61,1801
Pass,High pass,62,33,90,73,1801
Pass,High pass,68,34,79,71,1801
Pass,Simple pass,72,40,74,61,1801
Shot,Shot,69,37,0,0,"402, 201, 1211, 1802"
Pass,Simple pass,63,35,64,34,1801
Pass,Simple pass,64,34,73,32,1801
Pass,Cross,80,19,99,95,"401, 801, 1801"
Duel,Ground defending duel,67,66,58,74,"504, 701, 1802"
Pass,Simple pass,72,46,70,69,1801
Pass,Simple pass,69,34,77,32,1801
Pass,Simple pass,69,32,72,50,1801
Duel,Ground defending duel,74,33,69,22,"502, 701, 1802"
Pass,Simple pass,71,40,73,61,1801
Pass,Simple pass,67,50,65,30,1801
Others on the ball,Touch,37,25,66,29,
Pass,Simple pass,41,22,70,34,1801
Duel,Ground defending duel,65,3,18,2,"503, 1601, 701, 1802"
Pass,Simple pass,37,25,66,13,1801
Duel,Ground loose ball duel,45,24,64,25,"703, 1801"
Pass,Simple pass,64,25,67,53,1801
Pass,Simple pass,72,33,92,10,1801
Pass,Simple pass,72,33,73,63,1801
Pass,Simple pass,75,33,72,49,1801
Pass,Simple pass,54,30,61,77,1801
Pass,Simple pass,47,69,66,39,1801
Pass,Simple pass,73,47,69,27,1801
Pass,High pass,71,42,73,88,1801
Pass,Smart pass,57,20,66,27,1802
Pass,Simple pass,63,22,55,56,1801
Pass,Simple pass,60,35,72,31,1802
Pass,Simple pass,66,32,74,33,1801
Pass,Simple pass,72,38,76,63,1801
Pass,Simple pass,73,40,73,73,1801
Pass,Simple pass,37,27,31,24,1801
Pass,Simple pass,36,35,39,41,1801
Pass,Simple pass,23,46,33,89,1801
Pass,Simple pass,50,84,63,84,1802
Duel,Ground defending duel,34,30,23,26,"503, 701, 1802"
Free Kick,Throw in,43,0,33,20,1801
Pass,Simple pass,61,15,70,8,1801
Pass,Simple pass,41,38,52,53,1801
Pass,Simple pass,56,24,54,55,1801
Pass,Simple pass,71,33,73,11,1801
Pass,Simple pass,69,35,65,71,1801
Pass,Simple pass,71,60,80,96,1801
Pass,High pass,59,19,69,69,1801
Shot,Shot,67,45,0,0,"402, 2101, 1802"
Pass,Simple pass,62,14,62,10,1801
Pass,Simple pass,62,10,58,6,1801
Duel,Ground attacking duel,55,13,54,10,"703, 1801"
Pass,Smart pass,59,30,71,47,"901, 1801"
Duel,Ground defending duel,25,17,29,19,"501, 701, 1802"
Pass,Simple pass,64,14,71,14,1801
Pass,Simple pass,31,25,26,61,1801
Others on the ball,Acceleration,31,15,57,13,1801
Pass,Simple pass,57,13,55,54,1801
Duel,Ground loose ball duel,58,18,64,19,"703, 1801"
Pass,Simple pass,64,19,60,7,1801
Pass,Simple pass,58,21,65,33,1801
Pass,High pass,52,28,58,81,1801
Free Kick,Corner,100,100,89,37,"302, 801, 1801"
Duel,Ground attacking duel,28,34,28,31,"703, 1801"
Pass,Simple pass,30,21,30,40,1801
Pass,Simple pass,29,21,45,85,1801
Others on the ball,Acceleration,25,17,51,43,1801
Pass,Smart pass,51,43,90,72,"901, 1802"
Duel,Ground attacking duel,32,19,36,21,"502, 702, 1801"
Duel,Ground loose ball duel,36,21,27,24,"701, 1802"
Pass,Simple pass,30,45,57,25,1802
Pass,Simple pass,41,23,43,61,1801
Pass,High pass,68,44,74,84,1801
Pass,Simple pass,46,41,63,23,1801
Pass,Simple pass,30,28,35,10,1801
Pass,Simple pass,43,19,53,7,1801
Pass,Simple pass,65,27,70,14,1801
Pass,Simple pass,62,16,70,9,1801
Duel,Ground defending duel,63,15,62,20,"501, 701, 1802"
Pass,Simple pass,54,53,58,25,1801
Pass,High pass,71,20,84,49,1801
Pass,Simple pass,52,71,39,77,1801
Pass,Simple pass,68,60,69,89,1801
Pass,High pass,68,64,81,11,1801
Pass,Simple pass,66,16,72,23,1801
Pass,Simple pass,29,19,28,22,1801
Pass,Simple pass,46,50,65,3,1801
Pass,Simple pass,70,28,77,58,1801
Pass,Simple pass,46,49,70,44,"1901, 1801"
Pass,Simple pass,62,15,69,21,1801
Pass,Simple pass,73,16,95,15,1801
Pass,Simple pass,69,69,66,63,1802
Duel,Ground defending duel,66,63,63,65,"701, 1802"
Pass,Simple pass,31,17,52,13,1801
Pass,Simple pass,57,14,62,16,1801
Pass,Simple pass,69,13,71,3,1801
Pass,Simple pass,49,42,36,39,1801
Pass,Simple pass,44,53,73,79,1801
Pass,High pass,55,69,71,7,1801
Pass,High pass,71,21,91,54,"901, 1801"
Pass,Simple pass,66,27,67,20,1801
Pass,Simple pass,72,27,70,7,1801
Duel,Ground defending duel,61,64,66,57,"703, 1801"
Pass,Simple pass,66,57,66,72,1802
Pass,Simple pass,28,31,40,58,1801
Shot,Shot,87,45,0,0,"402, 201, 1201, 1801"
Free Kick,Free kick shot,91,11,0,0,"402, 1101, 1214, 1802"
Pass,Simple pass,36,18,32,5,1801
Pass,Simple pass,55,44,48,40,1801
Pass,Simple pass,56,22,69,2,"1401, 1801"
Pass,Simple pass,34,37,56,81,"1401, 1801"
Duel,Ground loose ball duel,55,64,63,65,"703, 1801"
Pass,Simple pass,59,72,66,88,1801
Pass,Simple pass,94,93,76,86,1801
Pass,Simple pass,55,59,75,79,1801
Pass,Simple pass,67,83,69,64,1801
Pass,Simple pass,37,9,38,3,1801
Pass,Simple pass,34,68,39,32,1801
Duel,Ground loose ball duel,46,33,51,21,"701, 1802"
Pass,Simple pass,69,25,86,9,"1401, 1801"
Pass,Simple pass,57,24,72,4,1801
Pass,Simple pass,38,65,64,7,1801
Pass,Simple pass,58,21,62,63,1801
Duel,Ground attacking duel,59,29,59,32,"502, 703, 1801"
Free Kick,Free Kick,56,30,52,46,1801
Duel,Ground defending duel,36,32,32,21,"701, 1802"
Pass,Simple pass,45,44,70,98,1801
Pass,Simple pass,48,59,49,30,1801
Pass,High pass,36,8,42,83,1801
Pass,Simple pass,51,31,63,27,1801
Duel,Ground loose ball duel,62,23,68,18,"703, 1801"
Pass,Simple pass,68,18,86,9,1801
Pass,Simple pass,39,84,31,83,1801
Pass,Simple pass,29,85,26,80,1801
Pass,Simple pass,64,57,78,86,1801
Pass,Simple pass,50,38,71,33,1801
Shot,Shot,78,38,0,0,"402, 2101, 1802"
Pass,Simple pass,25,50,29,58,"2001, 1802"
Pass,Simple pass,36,14,53,63,1801
Free Kick,Corner,100,0,96,40,"801, 1802"
Pass,Simple pass,64,19,64,2,"1401, 1801"
Pass,High pass,59,21,79,95,1801
Pass,Simple pass,34,65,36,54,"1401, 1802"
Pass,Simple pass,28,43,27,18,"1401, 1801"
Pass,Cross,89,14,91,48,"401, 801, 1802"
Others on the ball,Touch,26,53,18,94,1401
Pass,Simple pass,43,39,43,37,1801
Pass,Simple pass,47,18,59,10,1801
Pass,Simple pass,68,33,87,10,1801
Pass,Simple pass,55,15,60,58,1801
Duel,Ground defending duel,69,94,60,100,"702, 1801"
Free Kick,Corner,100,0,87,59,1802
Pass,Head pass,55,60,31,57,1801
Pass,Simple pass,64,67,64,75,1801
Free Kick,Free Kick,58,32,60,19,1801
Pass,Simple pass,53,29,63,95,1801
Pass,Simple pass,61,70,50,62,1801
Pass,Simple pass,55,85,55,95,1801
Duel,Air duel,15,28,15,41,"701, 1802"
Pass,Simple pass,32,74,26,69,1801
Pass,Simple pass,43,38,58,87,1801
Pass,Simple pass,57,21,64,12,1801
Pass,Simple pass,47,12,26,29,1801
Pass,Simple pass,53,83,61,96,"1901, 1801"
Pass,Simple pass,68,81,63,80,1801
Free Kick,Corner,100,100,96,56,"801, 1802"
Pass,Simple pass,91,96,66,92,1801
Pass,Simple pass,62,14,70,3,1801
Pass,Simple pass,46,75,65,76,1801
Pass,Simple pass,62,74,70,67,1801
Pass,Simple pass,70,67,72,74,1801
Pass,Simple pass,33,35,17,46,1801
Pass,High pass,66,77,81,98,1801
Pass,Simple pass,66,39,62,81,1801
Pass,Simple pass,62,35,66,78,1801
Duel,Ground defending duel,66,23,67,20,"503, 1601, 701, 1802"
Foul,Foul,67,20,66,23,
Pass,Simple pass,66,64,71,42,1801
Pass,Simple pass,45,30,30,29,1801
Pass,Simple pass,54,32,40,29,1801
Pass,Simple pass,65,77,72,95,1801
Pass,Simple pass,62,34,76,12,1801
Pass,Simple pass,62,14,70,6,1801
Pass,Simple pass,23,32,27,11,1801
Pass,Simple pass,36,65,45,61,1801
Pass,Simple pass,52,70,66,96,1801
Pass,Simple pass,71,32,75,28,1801
Others on the ball,Touch,71,24,81,8,1401
Pass,Simple pass,42,21,69,19,1801
Free Kick,Free Kick,53,48,55,34,1801
Pass,Simple pass,72,62,62,34,1801
Pass,Simple pass,71,41,86,24,1801
Duel,Air duel,33,70,32,64,"702, 1801"
Pass,Simple pass,27,7,26,3,1801
Pass,Head pass,31,44,44,43,"1401, 1801"
Free Kick,Free kick cross,70,92,89,52,"801, 1801"
Pass,Simple pass,61,28,62,73,1801
Pass,Simple pass,63,69,56,87,1801
Pass,Simple pass,76,81,84,88,1801
Pass,Cross,75,77,96,41,"402, 801, 1802"
Free Kick,Corner,100,0,86,3,1801
Duel,Ground defending duel,17,87,23,82,"503, 703, 1801"
