eventName,subEventName,startX,startY,endX,endY,tags
Duel,Ground defending duel,66,52,60,79,"701, 1802"
Others on the ball,Touch,9,57,17,60,1401
Pass,Simple pass,10,67,20,71,1801
Duel,Ground defending duel,4,96,20,100,"702, 1801"
Pass,Simple pass,28,50,28,13,1801
Pass,Simple pass,32,25,33,20,1801
Others on the ball,Touch,22,19,30,11,
Pass,Simple pass,30,11,26,22,1801
Duel,Air duel,25,13,23,45,"701, 1802"
Pass,Simple pass,12,15,23,1,1801
Duel,Air duel,2,43,10,28,"703, 1801"
Pass,Simple pass,30,48,34,53,1801
Pass,Simple pass,28,33,35,28,1801
Pass,Simple pass,34,20,56,21,1801
Pass,Simple pass,29,18,17,51,1801
Pass,High pass,21,50,42,73,1802
Others on the ball,Touch,24,44,27,55,1401
Pass,Simple pass,27,55,32,58,1801
Others on the ball,Touch,24,63,38,72,
Pass,Simple pass,38,72,61,80,1801
Offside,,88,66,0,0,
Pass,Simple pass,27,28,58,18,1801
Others on the ball,Touch,21,10,44,48,
Pass,Simple pass,32,18,38,24,1801
Pass,High pass,30,64,67,81,1802
Pass,Head pass,25,21,30,35,"1401, 1801"
Duel,Ground attacking duel,6,68,6,64,"1401, 701, 1802"
Pass,Simple pass,2,67,6,87,1801
Others on the ball,Clearance,11,48,36,100,"1401, 1802"
Duel,Ground loose ball duel,5,69,0,0,"702, 1801"
Pass,Simple pass,25,22,20,59,1801
Pass,Simple pass,54,22,69,3,1801
Pass,Simple pass,53,8,44,47,1801
Others on the ball,Touch,92,33,90,35,
Foul,Hand foul,90,35,0,0,
Pass,Simple pass,25,22,35,25,1801
Pass,Simple pass,26,27,28,79,1801
Pass,Simple pass,29,22,47,4,1801
Pass,Simple pass,64,9,57,27,1801
Others on the ball,Clearance,8,31,16,32,"1401, 1801"
Pass,Simple pass,25,24,33,11,1801
Pass,Simple pass,65,27,72,3,1801
Pass,Simple pass,66,16,88,41,1802
Others on the ball,Clearance,10,33,0,16,1802
Pass,High pass,11,42,30,93,"1401, 1801"
Pass,Simple pass,56,5,45,39,1801
Pass,High pass,65,16,80,34,1802
Duel,Air duel,93,45,93,50,"1901, 703, 1801"
Shot,Shot,93,50,0,0,"1901, 403, 1212, 1802"
Pass,Head pass,18,29,37,5,1802
Pass,High pass,22,12,41,11,1801
Pass,Simple pass,39,39,44,34,1801
Pass,Simple pass,35,45,61,8,1801
Pass,High pass,48,42,74,99,1802
Duel,Air duel,16,34,28,30,"703, 1801"
Duel,Ground loose ball duel,27,43,21,21,"703, 1801"
Pass,Simple pass,21,21,37,18,1801
Pass,Simple pass,41,41,63,16,1802
Pass,Simple pass,25,20,36,26,1801
Duel,Air duel,55,13,66,21,"703, 1801"
Duel,Air duel,92,53,92,52,"703, 1801"
Duel,Air duel,92,52,92,52,"703, 1801"
Shot,Shot,92,52,100,100,"403, 201, 1215, 1802"
Pass,Simple pass,29,47,33,72,1801
Pass,Simple pass,31,42,53,25,1801
Pass,Simple pass,55,33,55,66,1801
Pass,Simple pass,64,9,55,56,1801
Pass,Simple pass,39,31,62,6,1801
Duel,Air duel,36,38,27,49,"701, 1802"
Pass,Simple pass,40,40,66,17,1801
Pass,High pass,53,37,99,99,1801
Duel,Air duel,30,52,29,74,"703, 1801"
Others on the ball,Touch,36,29,49,27,
Pass,Simple pass,49,27,49,18,1801
Pass,Simple pass,44,29,64,5,1801
Pass,Simple pass,54,16,57,15,1801
Others on the ball,Touch,38,43,62,31,
Pass,Simple pass,62,31,88,15,1801
Others on the ball,Touch,63,18,24,13,1401
Duel,Ground defending duel,27,15,27,18,"702, 1801"
Pass,Simple pass,24,34,43,5,1801
Pass,Simple pass,49,40,69,34,1801
Offside,,89,39,100,100,
Duel,Ground loose ball duel,34,30,32,30,"703, 1801"
Pass,Head pass,32,30,54,48,1802
Others on the ball,Touch,26,28,21,22,1401
Pass,Simple pass,50,20,53,19,1801
Pass,Simple pass,43,17,54,4,1801
Pass,Simple pass,50,21,62,22,1801
Pass,Simple pass,49,24,49,66,1801
Pass,Simple pass,54,6,44,46,1801
Pass,Simple pass,62,17,65,7,1801
Duel,Air duel,22,23,6,10,"702, 1801"
Pass,Simple pass,37,30,44,36,1801
Pass,Simple pass,35,23,54,14,1801
Pass,Simple pass,52,27,65,16,1801
Duel,Air duel,9,30,22,14,"703, 1801"
Pass,Simple pass,31,23,28,16,1801
Pass,High pass,20,33,45,3,1801
Pass,Simple pass,38,56,42,73,1801
Duel,Air duel,12,45,26,38,"703, 1801"
Pass,Head pass,92,32,91,51,1802
Duel,Ground loose ball duel,33,10,28,7,"703, 1801"
Pass,Head pass,27,10,35,23,"1401, 1802"
Duel,Ground loose ball duel,25,47,27,47,"701, 1802"
Duel,Ground loose ball duel,33,50,34,46,"703, 1801"
Pass,Simple pass,23,42,26,73,1801
Pass,Simple pass,31,34,38,8,1801
Pass,Simple pass,35,26,43,66,1801
Others on the ball,Touch,8,27,5,51,1401
Duel,Ground defending duel,55,7,43,1,"503, 702, 1801"
Free Kick,Throw in,43,1,34,16,1801
Pass,Simple pass,32,11,33,34,1801
Pass,Simple pass,31,34,50,13,1801
Pass,High pass,53,25,86,94,1801
Pass,Simple pass,30,17,39,0,1801
Pass,High pass,12,8,31,86,1801
Pass,High pass,35,45,69,91,1802
Duel,Ground attacking duel,30,57,31,71,"501, 703, 1801"
Pass,Simple pass,31,71,28,58,1801
Pass,Simple pass,45,49,51,4,1801
Pass,Simple pass,30,39,45,40,1801
Pass,Simple pass,30,35,32,19,1801
Duel,Ground defending duel,66,2,69,3,"702, 1801"
Duel,Air duel,30,12,25,34,"701, 1802"
Pass,High pass,32,21,57,63,1802
Duel,Air duel,21,20,17,26,"703, 1801"
Pass,High pass,6,22,34,76,1801
Pass,Simple pass,55,39,60,10,1801
Pass,Simple pass,63,7,73,3,1801
Pass,Simple pass,51,34,48,46,1801
Pass,Simple pass,26,10,39,18,1801
Pass,Simple pass,53,60,64,28,1801
Pass,Smart pass,64,22,67,14,"901, 1801"
Pass,Simple pass,67,14,67,18,1801
Pass,Simple pass,64,29,86,10,1801
Pass,Simple pass,55,6,65,0,1801
Pass,Simple pass,53,17,58,48,1801
Duel,Air duel,34,18,34,31,"701, 1802"
Pass,Simple pass,30,29,33,20,1801
Pass,Simple pass,29,31,33,9,1801
Others on the ball,Clearance,13,24,100,100,"1401, 1801"
Pass,Simple pass,61,24,71,48,1802
Pass,Simple pass,24,17,37,4,1801
Pass,Simple pass,20,22,29,85,1801
Pass,Simple pass,39,30,48,42,1801
Pass,Simple pass,25,40,32,3,1801
Pass,Simple pass,46,36,56,22,1801
Pass,Simple pass,28,34,40,65,1801
Pass,Simple pass,28,33,47,14,1801
Pass,Simple pass,37,33,47,73,1801
Duel,Ground defending duel,39,25,31,34,"502, 701, 1802"
Pass,Simple pass,27,28,44,5,1801
Pass,Simple pass,31,33,41,3,1801
Pass,Simple pass,30,27,47,43,1801
Pass,Simple pass,43,33,51,5,1801
Duel,Ground attacking duel,2,18,0,0,"702, 1801"
Pass,Simple pass,12,17,29,2,1801
Pass,Simple pass,15,18,13,46,1801
Others on the ball,Touch,22,23,37,18,
Pass,Simple pass,37,18,43,16,1801
Pass,Simple pass,30,25,35,34,1801
Pass,Simple pass,19,18,22,72,1801
Pass,Simple pass,36,22,44,22,1801
Duel,Ground loose ball duel,35,29,34,34,"703, 1801"
Others on the ball,Touch,34,34,23,39,
Pass,Simple pass,20,37,24,23,1801
Others on the ball,Touch,44,20,47,44,
Pass,Simple pass,47,44,56,62,1801
Duel,Air duel,92,50,97,48,"701, 1802"
Pass,Simple pass,13,11,37,14,1801
Pass,Simple pass,27,5,40,2,1801
Pass,Simple pass,29,38,45,76,1801
Pass,Simple pass,23,28,27,83,1801
Pass,Simple pass,31,23,37,3,1801
Pass,Simple pass,20,15,22,73,1801
Pass,Simple pass,34,30,52,3,1801
Pass,Simple pass,45,34,55,20,1801
Pass,Simple pass,67,16,71,23,1801
Pass,High pass,32,29,94,91,1801
Others on the ball,Touch,43,3,31,0,1401
Others on the ball,Touch,42,57,53,42,
Pass,Smart pass,53,42,73,17,1802
Pass,Simple pass,48,22,56,12,1801
Duel,Ground loose ball duel,2,61,11,64,"1601, 703, 1801"
Others on the ball,Touch,24,17,43,6,
Pass,Simple pass,43,6,57,2,1801
Pass,Simple pass,42,20,55,3,1801
Pass,Head pass,45,37,55,4,"1401, 1801"
Duel,Ground loose ball duel,52,7,53,11,"702, 1801"
Pass,Simple pass,46,3,48,2,1801
Pass,Simple pass,34,7,42,26,1801
Pass,Simple pass,24,27,29,14,1801
Pass,Simple pass,34,22,26,24,1801
Pass,High pass,16,14,68,16,"901, 1802"
Pass,Simple pass,40,38,58,11,1801
Pass,Simple pass,44,27,57,28,1801
Pass,Simple pass,45,30,56,8,1801
Pass,Simple pass,40,36,49,94,1801
Duel,Air duel,9,50,32,51,"703, 1801"
Pass,Simple pass,5,13,20,8,1801
Pass,High pass,22,39,27,8,1801
Duel,Ground defending duel,58,31,56,17,"703, 1801"
Duel,Ground attacking duel,12,16,9,18,"702, 1801"
Pass,Simple pass,9,18,10,32,1801
Pass,Launch,5,11,64,33,1802
Others on the ball,Touch,5,16,26,12,
Pass,Simple pass,22,42,28,94,1801
Pass,Simple pass,46,28,60,28,1801
Pass,Simple pass,65,8,70,32,1801
Pass,Simple pass,61,9,60,26,1801
Pass,Simple pass,79,61,79,84,"1401, 1801"
Duel,Air duel,9,54,6,32,"701, 1802"
Pass,Simple pass,59,28,69,40,1801
Pass,Simple pass,24,29,38,36,1801
Pass,Simple pass,27,63,38,43,1801
Pass,Simple pass,39,28,44,78,1801
Pass,Simple pass,29,31,54,19,1801
Pass,Simple pass,27,39,38,41,"1401, 1801"
Others on the ball,Touch,80,41,88,6,
Duel,Air duel,61,10,67,29,"703, 1801"
Pass,Simple pass,47,25,55,73,1801
Pass,Simple pass,72,13,80,15,1801
Duel,Ground defending duel,73,15,73,10,"701, 1802"
Foul,Foul,73,10,73,15,
Pass,Simple pass,30,28,37,41,1801
Pass,Smart pass,77,39,79,35,"901, 1802"
Pass,Simple pass,69,39,70,57,1801
Pass,Smart pass,71,28,84,35,1801
Duel,Ground attacking duel,7,16,10,29,"501, 703, 1801"
Pass,Simple pass,10,29,9,57,1801
Pass,Simple pass,24,35,32,17,1801
Pass,Simple pass,40,40,46,74,1801
Pass,Simple pass,34,25,49,6,1801
Pass,Simple pass,29,12,13,37,1801
Others on the ball,Touch,39,31,56,30,
Pass,Simple pass,56,30,77,8,1801
Duel,Air duel,44,90,46,57,"701, 1802"
Others on the ball,Touch,13,55,7,54,1401
Duel,Ground loose ball duel,14,16,23,24,"703, 1801"
Pass,Simple pass,23,24,32,44,1801
Duel,Ground defending duel,21,30,26,32,"702, 1801"
Pass,Simple pass,19,41,28,66,"1401, 1802"
Duel,Ground defending duel,28,66,30,51,"503, 701, 1802"
Pass,Simple pass,27,21,35,3,1801
Pass,Head pass,37,8,57,16,1802
Pass,Simple pass,28,25,43,43,1801
Duel,Ground defending duel,32,4,29,0,"702, 1801"
Pass,Simple pass,17,17,7,40,1801
Duel,Ground defending duel,21,64,21,62,"703, 1801"
Pass,Simple pass,21,62,32,68,1801
Pass,Simple pass,42,38,40,65,1801
Pass,Simple pass,40,37,54,8,1801
Others on the ball,Touch,11,55,30,50,1901
Pass,Simple pass,30,50,47,51,"1901, 1801"
Pass,Simple pass,18,32,17,48,1801
Pass,Simple pass,38,15,47,24,1801
Pass,Simple pass,30,36,40,25,1801
Pass,Simple pass,36,36,57,9,1801
Duel,Ground defending duel,9,23,6,25,"502, 701, 1802"
Free Kick,Free Kick,28,35,33,38,1801
Pass,Simple pass,26,33,26,57,1801
Pass,Simple pass,27,32,30,21,1801
Pass,Simple pass,31,34,33,62,1801
Duel,Ground defending duel,16,61,2,79,"504, 701, 1802"
Pass,Simple pass,17,26,8,39,1801
Pass,Head pass,16,50,7,42,"1401, 1801"
Free Kick,Free Kick,30,25,43,26,1801
Pass,Simple pass,31,29,30,76,1801
Others on the ball,Touch,33,12,34,39,
Pass,Simple pass,34,39,40,24,1801
Pass,Simple pass,56,26,60,43,1801
Pass,Simple pass,17,24,13,3,1801
Pass,Simple pass,26,33,26,74,1801
Pass,Simple pass,55,26,64,7,1801
Duel,Ground defending duel,23,11,4,12,"504, 703, 1801"
Duel,Ground attacking duel,6,18,22,19,"504, 703, 1801"
Pass,Simple pass,22,19,32,7,1801
Pass,Simple pass,21,16,23,33,1801
Pass,Simple pass,44,20,47,31,1801
Pass,Simple pass,53,16,57,2,1801
Pass,Simple pass,39,16,41,22,1801
Pass,Simple pass,32,24,45,17,1801
Pass,Simple pass,32,27,39,37,1801
Others on the ball,Clearance,14,9,15,0,1802
Pass,Simple pass,25,36,43,54,1801
Pass,Simple pass,45,44,45,25,1801
Pass,Simple pass,36,36,57,6,1801
Duel,Air duel,45,17,47,18,"703, 1801"
Pass,Simple pass,37,10,55,19,1801
Pass,Simple pass,27,25,32,11,1801
Pass,High pass,23,18,60,37,1802
Pass,Simple pass,29,58,31,40,1801
Free Kick,Free Kick,32,40,64,32,1802
Free Kick,Free Kick,12,11,65,70,1802
Pass,Simple pass,29,36,38,37,1801
Pass,Simple pass,32,37,43,30,1801
Pass,Simple pass,28,22,32,8,1801
Duel,Ground attacking duel,35,30,34,29,"504, 703, 1801"
Others on the ball,Clearance,8,43,16,48,"1401, 1801"
Pass,High pass,11,22,7,22,1802
Pass,Head pass,2,31,1,34,1801
Pass,Simple pass,5,14,19,8,1801
Duel,Ground loose ball duel,61,21,62,21,"701, 1802"
Foul,Foul,62,21,61,21,
Duel,Ground defending duel,22,42,15,45,"504, 701, 1802"
Pass,Simple pass,62,32,68,33,1801
Pass,Simple pass,29,26,42,27,1801
Pass,High pass,34,30,76,38,1802
Duel,Ground defending duel,49,8,49,8,"701, 1802"
Foul,Foul,49,8,49,8,
Pass,Simple pass,49,14,68,25,1801
Pass,Simple pass,43,11,61,6,1801
Duel,Air duel,26,30,18,29,"701, 1802"
Pass,Simple pass,54,27,53,35,1801
Duel,Air duel,94,53,39,96,"701, 1802"
Duel,Ground attacking duel,50,20,56,22,"1401, 703, 1801"
Free Kick,Free Kick,48,17,47,19,1801
Pass,Head pass,58,15,64,37,1802
Pass,Simple pass,26,23,31,65,1801
Pass,Simple pass,63,22,75,22,1801
Duel,Ground loose ball duel,27,6,25,0,"1601, 702, 1801"
Free Kick,Throw in,25,0,61,21,1801
Pass,Simple pass,67,12,72,7,"1401, 1801"
Pass,Cross,86,30,92,58,"302, 401, 801, 1801"
Pass,Simple pass,35,30,43,39,1801
Pass,Simple pass,74,5,67,25,1801
Pass,Simple pass,72,26,86,35,"1401, 1801"
Duel,Air duel,57,24,58,10,"701, 1802"
Pass,Simple pass,55,11,66,19,1801
Pass,Simple pass,56,33,57,54,1801
Duel,Air duel,39,32,56,10,"703, 1801"
Pass,Simple pass,40,18,51,5,1801
Free Kick,Throw in,36,0,64,6,1801
Duel,Air duel,44,16,49,25,"703, 1801"
Duel,Air duel,35,33,15,17,"703, 1801"
Duel,Ground defending duel,8,7,6,0,"502, 702, 1801"
Free Kick,Throw in,6,0,6,28,1801
Duel,Ground defending duel,32,8,33,8,"702, 1801"
Duel,Ground defending duel,27,16,27,6,"702, 1801"
Duel,Ground defending duel,26,4,33,7,"702, 1801"
Pass,Simple pass,25,3,41,27,1801
Pass,Simple pass,42,66,56,21,1801
Duel,Ground defending duel,29,52,31,58,"502, 703, 1801"
Duel,Air duel,34,36,29,73,"703, 1801"
Pass,Simple pass,54,43,61,34,1801
Pass,Simple pass,27,38,12,42,1801
Others on the ball,Touch,24,32,42,46,
Pass,Simple pass,42,46,59,22,1801
Pass,Simple pass,56,27,53,9,1801
Pass,Simple pass,60,26,73,24,1801
Duel,Ground defending duel,11,31,5,35,"504, 701, 1802"
Duel,Ground loose ball duel,12,10,19,0,"702, 1801"
Pass,Simple pass,31,41,37,23,1801
Pass,Simple pass,55,32,69,19,1801
Pass,Simple pass,55,33,65,14,1801
Pass,Simple pass,51,28,67,10,1801
Pass,Simple pass,58,18,64,7,1801
Duel,Ground defending duel,30,17,32,27,"703, 1801"
Pass,Simple pass,22,22,25,68,1801
Pass,Simple pass,52,47,61,29,1801
Pass,Smart pass,54,11,92,37,"901, 1801"
Duel,Air duel,41,23,40,8,"703, 1801"
Pass,Simple pass,40,8,16,51,1801
Pass,Simple pass,64,32,56,71,1801
Pass,Head pass,43,27,59,15,1801
Pass,Simple pass,35,29,43,43,1801
Pass,Simple pass,50,31,64,11,1801
Duel,Ground attacking duel,94,4,96,4,"703, 1801"
Pass,Cross,96,4,0,0,"402, 2101, 1802"
Others on the ball,Touch,29,44,41,36,
Pass,Simple pass,41,36,63,15,1801
Pass,Simple pass,55,26,65,13,1801
Pass,Simple pass,60,18,69,80,1801
Pass,Simple pass,52,26,73,18,1801
Pass,Simple pass,24,40,26,48,1801
Pass,Simple pass,38,30,58,12,1801
Pass,Simple pass,60,15,70,8,1801
Pass,Simple pass,31,28,59,28,1801
Pass,Simple pass,54,47,76,21,1801
Pass,Simple pass,53,50,72,64,1801
Pass,Simple pass,61,72,61,96,1801
Pass,Simple pass,48,83,39,45,1801
Duel,Air duel,90,49,89,48,"701, 1802"
Others on the ball,Touch,40,30,61,21,
Pass,Simple pass,61,21,69,11,1801
Duel,Air duel,45,52,25,41,"702, 1801"
Pass,Simple pass,52,22,59,27,1801
Pass,Simple pass,55,21,68,20,1801
Pass,Simple pass,30,19,42,29,1801
Pass,High pass,39,35,85,92,1801
Pass,Simple pass,19,45,40,42,"1401, 1801"
Duel,Ground loose ball duel,73,34,77,32,"701, 1802"
Duel,Ground attacking duel,53,49,45,85,"503, 703, 1801"
Pass,Simple pass,45,85,51,59,1801
Pass,Simple pass,45,34,51,24,1801
Pass,Simple pass,32,34,33,63,1801
Pass,Simple pass,62,48,77,26,1801
Duel,Ground loose ball duel,90,37,93,50,"701, 1802"
Duel,Ground loose ball duel,89,36,100,0,"702, 1801"
Others on the ball,Touch,61,28,67,18,1401
Duel,Ground loose ball duel,67,18,66,20,"701, 1802"
Pass,Simple pass,57,19,57,8,1801
Duel,Ground loose ball duel,13,54,19,62,"701, 1802"
Pass,Simple pass,62,27,65,7,1801
Pass,Simple pass,70,18,87,7,1801
Duel,Air duel,93,46,73,42,"701, 1802"
Pass,Simple pass,37,32,55,20,1801
Pass,Simple pass,30,34,36,75,1801
Pass,Simple pass,30,40,13,58,1801
Pass,Simple pass,14,34,36,28,1801
Pass,Simple pass,55,48,78,25,1801
Pass,Simple pass,61,25,74,10,1801
Pass,High pass,61,25,67,92,1801
Pass,Simple pass,62,40,70,27,1801
Pass,Simple pass,29,49,54,20,1801
Pass,Simple pass,58,49,75,49,1801
Pass,Simple pass,57,27,69,17,1801
Pass,Simple pass,64,20,68,23,1801
Others on the ball,Touch,34,58,53,44,1401
Pass,Simple pass,53,44,52,21,1801
Duel,Ground defending duel,69,45,71,44,"501, 701, 1802"
Foul,Foul,71,44,69,45,
Duel,Ground defending duel,29,31,41,39,"703, 1801"
Pass,Simple pass,33,33,56,26,1801
Pass,Simple pass,16,11,28,9,1801
Duel,Ground defending duel,14,34,46,87,"703, 1801"
Pass,High pass,50,45,88,28,1801
Pass,Simple pass,47,24,65,10,1801
Pass,Simple pass,59,23,72,23,1801
Pass,Simple pass,56,24,64,23,1801
Others on the ball,Touch,24,59,28,69,1401
Duel,Ground loose ball duel,28,69,25,81,"1601, 701, 1802"
Pass,Simple pass,32,62,42,89,"1401, 1801"
Duel,Ground defending duel,24,54,18,71,"501, 703, 1801"
Others on the ball,Touch,25,54,42,47,1401
Pass,Simple pass,42,47,45,29,1801
Pass,Simple pass,59,24,77,39,"1401, 1802"
Pass,Simple pass,51,21,73,11,1801
Pass,High pass,66,26,58,96,1801
Duel,Ground loose ball duel,60,27,34,18,"703, 1801"
Duel,Air duel,95,47,73,85,"701, 1802"
Shot,Shot,87,52,0,0,"402, 2101, 201, 1802"
Duel,Ground attacking duel,63,27,71,32,"504, 703, 1801"
Duel,Ground attacking duel,71,32,70,15,"701, 1802"
Others on the ball,Touch,25,16,23,0,
Duel,Ground defending duel,5,25,8,14,"504, 703, 1801"
Pass,Simple pass,8,14,12,7,1801
Duel,Ground defending duel,18,53,18,53,"702, 1801"
Pass,Simple pass,5,14,16,44,1801
Duel,Ground defending duel,29,18,25,9,"503, 701, 1802"
Pass,High pass,30,61,54,17,"1401, 1801"
Pass,Simple pass,19,9,15,36,1801
Pass,Simple pass,23,14,35,26,1801
Pass,High pass,3,17,22,10,1801
Pass,Simple pass,4,14,14,3,1801
Pass,High pass,12,19,38,78,1802
Pass,Simple pass,22,13,13,36,1801
Pass,Simple pass,27,31,42,9,1801
Pass,Simple pass,38,29,59,12,1801
Pass,Simple pass,42,31,46,11,1801
Pass,Simple pass,46,45,57,32,1801
Pass,Simple pass,47,35,56,10,1801
Others on the ball,Touch,32,42,59,34,
Pass,Simple pass,59,34,68,8,1801
Pass,High pass,63,13,87,95,1802
Pass,Simple pass,24,68,32,55,1801
Pass,Simple pass,26,66,24,35,1801
Pass,Simple pass,48,83,47,40,1801
Pass,Simple pass,41,58,64,7,1801
Duel,Ground loose ball duel,7,60,11,56,"703, 1801"
Duel,Air duel,5,54,100,100,"1901, 703, 1801"
Duel,Air duel,3,53,3,52,"1901, 703, 1801"
Pass,Simple pass,14,26,6,24,"1401, 1801"
Pass,High pass,7,13,59,13,1801
Pass,Simple pass,48,41,55,14,1801
Pass,Simple pass,23,16,13,37,1801
Others on the ball,Touch,18,51,35,44,"1901, 1401"
Pass,Smart pass,43,16,94,14,"1901, 1802"
Duel,Ground loose ball duel,31,38,31,33,"1601, 701, 1802"
Pass,Simple pass,30,32,45,47,1801
Pass,Simple pass,43,37,58,25,1801
Pass,Simple pass,39,35,58,19,1801
Pass,High pass,41,29,57,91,1801
Pass,Simple pass,61,29,68,11,1801
Pass,Simple pass,56,13,58,65,1801
Pass,Simple pass,51,34,69,20,1801
Pass,Simple pass,27,34,19,38,1801
Pass,Simple pass,11,13,21,8,1801
Pass,Simple pass,17,24,40,85,1801
Pass,Simple pass,51,53,58,25,1801
Pass,Simple pass,65,16,76,10,1801
Pass,Head pass,56,19,64,32,1801
Pass,Simple pass,53,32,74,14,1801
Pass,Simple pass,27,32,39,13,1801
Pass,Simple pass,32,31,45,13,1801
Pass,Simple pass,34,32,46,34,1801
Pass,Simple pass,46,34,69,7,1801
Duel,Ground loose ball duel,96,62,95,59,"703, 1801"
Shot,Shot,95,59,100,100,"403, 201, 1210, 1802"
Pass,Simple pass,30,39,46,59,1801
Duel,Ground loose ball duel,34,25,31,17,"703, 1801"
Pass,Launch,31,17,35,37,1801
Pass,Simple pass,31,33,26,12,1801
Others on the ball,Clearance,11,42,25,33,"1901, 1401, 1802"
Pass,Simple pass,25,27,18,47,1801
Pass,Simple pass,63,12,68,0,1801
Free Kick,Throw in,63,0,77,4,1801
Pass,Simple pass,71,4,74,16,1801
Pass,Simple pass,25,27,32,8,1801
Duel,Ground defending duel,61,21,68,31,"702, 1801"
Duel,Ground defending duel,64,32,60,52,"501, 701, 1802"
Duel,Ground defending duel,52,45,62,46,"503, 701, 1802"
Pass,Simple pass,25,37,38,69,1801
Pass,High pass,18,9,62,33,1802
Pass,Simple pass,31,30,43,34,1801
Pass,Simple pass,48,37,59,20,1801
Duel,Ground defending duel,69,18,80,9,"601, 702, 1801"
Pass,Simple pass,29,11,37,25,1801
Pass,Simple pass,29,19,37,11,1801
Pass,Simple pass,28,26,41,26,1801
Pass,Simple pass,33,32,43,13,1801
Others on the ball,Clearance,8,46,14,4,"1401, 1801"
Pass,Launch,38,25,64,31,1801
Duel,Ground defending duel,39,32,44,30,"701, 1802"
Foul,Foul,44,30,39,32,
Pass,Simple pass,21,31,25,68,1801
Pass,Simple pass,23,28,36,22,1801
Duel,Ground loose ball duel,19,37,26,33,"703, 1801"
Pass,Simple pass,26,33,33,22,1801
Duel,Ground defending duel,61,34,66,46,"702, 1801"
Duel,Ground loose ball duel,34,41,33,35,"701, 1802"
Foul,Foul,33,35,34,41,1702
Duel,Air duel,13,60,6,25,"701, 1802"
Duel,Ground defending duel,32,7,38,0,"601, 702, 1801"
Pass,Simple pass,19,30,21,8,"1901, 1801"
Pass,Simple pass,15,28,24,18,1801
Pass,Simple pass,26,31,46,50,1801
Pass,Simple pass,25,35,36,19,1801
Pass,Simple pass,22,23,29,62,1801
Pass,Simple pass,29,32,45,86,1801
Pass,Simple pass,24,26,16,52,1801
Pass,High pass,20,11,45,18,1801
Free Kick,Free Kick,21,14,45,33,1801
Pass,Simple pass,39,20,45,7,1801
Pass,High pass,43,22,76,85,1802
Pass,Simple pass,52,40,78,8,1801
Pass,Simple pass,57,14,69,9,1801
Duel,Ground defending duel,23,5,25,6,"502, 701, 1802"
Others on the ball,Clearance,28,31,24,0,"1401, 1802"
Pass,Simple pass,28,36,29,77,1801
Pass,Simple pass,20,21,24,7,1801
Others on the ball,Touch,54,9,45,14,
Pass,Simple pass,45,14,47,57,1801
Pass,Simple pass,36,17,54,5,1801
Pass,Simple pass,28,28,43,4,1801
Pass,Simple pass,26,13,100,100,1802
Pass,Simple pass,25,32,24,5,1801
Pass,Simple pass,28,30,36,15,1801
Pass,Simple pass,29,28,41,71,1801
Duel,Ground defending duel,15,8,6,22,"503, 703, 1801"
Pass,Simple pass,14,12,37,16,1801
Pass,Simple pass,30,54,35,70,1801
Pass,Simple pass,28,30,32,7,1801
Pass,Simple pass,32,37,32,67,1801
Pass,Simple pass,14,9,30,24,1801
Pass,Simple pass,24,33,27,66,1801
Pass,Simple pass,45,16,69,20,1801
Duel,Air duel,96,56,95,53,"703, 1801"
Duel,Air duel,95,53,97,44,"702, 1801"
Duel,Ground loose ball duel,9,42,20,87,"701, 1802"
Pass,Simple pass,28,38,37,47,1801
Pass,Simple pass,32,34,33,78,1801
Pass,Simple pass,47,29,60,17,1801
Duel,Ground loose ball duel,27,24,31,20,"701, 1802"
Pass,Head pass,36,40,46,27,"1401, 1802"
Pass,High pass,41,38,66,93,1801
Pass,Simple pass,63,22,93,6,1802
Pass,Simple pass,12,48,20,92,1801
Pass,Simple pass,60,31,65,33,1801
Duel,Air duel,34,25,29,7,"702, 1801"
Others on the ball,Touch,7,22,4,38,1401
Pass,Simple pass,15,39,32,27,1801
Pass,Simple pass,42,39,43,6,1801
Pass,Simple pass,23,41,20,23,"1401, 1801"
Pass,Simple pass,39,38,58,9,1801
Pass,Simple pass,56,23,65,23,"1401, 1801"
Duel,Ground loose ball duel,29,28,28,34,"703, 1801"
Pass,Head pass,28,34,29,27,1801
Duel,Ground loose ball duel,27,23,22,22,"703, 1801"
Pass,Simple pass,22,22,30,5,1801
Pass,Simple pass,28,33,67,6,1801
Pass,Simple pass,52,33,71,5,1801
Pass,Simple pass,50,17,57,12,1801
Pass,Simple pass,5,11,3,43,1801
Pass,Simple pass,19,43,30,8,1801
Duel,Air duel,33,21,17,32,"701, 1802"
Pass,Simple pass,56,24,63,14,1801
Pass,High pass,68,14,79,84,1801
Pass,Simple pass,59,23,62,48,1801
Pass,High pass,57,33,79,11,1801
Duel,Ground attacking duel,65,26,75,30,"1401, 503, 703, 1801"
Pass,High pass,75,30,82,76,1801
Duel,Air duel,96,45,100,100,"701, 1802"
Pass,Simple pass,30,38,34,76,1801
Duel,Ground defending duel,33,37,32,41,"701, 1802"
Duel,Ground defending duel,29,7,26,20,"601, 703, 1801"
Duel,Air duel,35,22,36,26,"701, 1802"
Foul,Foul,36,26,35,22,1703
Pass,Simple pass,28,14,36,25,1801
Pass,Simple pass,29,17,59,17,1801
Pass,Simple pass,45,35,57,11,1801
